ticker,branch_id
IXG,3d RSI IXG LT11 - L IXG
IXN,20d RSI IXN LT40 - L IXN
IXP,7d RSI IXP LT32 - L IXP
IXUS,18d RSI IXUS LT41 - L IXUS
IYC,18d RSI IYC LT33 - L IYC
IYE,11d RSI IYE LT32 - L IYE
IYG,3d RSI IYG LT13 - L IYG
IYH,3d RSI IYH LT24 - L IYH
IYLD,3d RSI IYLD LT11 - L IYLD
IYR,9d RSI IYR LT36 - L IYR
IYY,6d RSI IYY LT21 - L IYY
IYZ,13d RSI IYZ LT52 - L IYZ
IZRL,7d RSI IZRL LT25 - L IZRL
JDST,4d RSI JDST LT12 - L JDST
JETS,5d RSI JETS LT16 - L JETS
JHEM,4d RSI JHEM LT18 - L JHEM
JHML,12d RSI JHML LT31 - L JHML
JHMM,10d RSI JHMM LT25 - L JHMM
JHSC,10d RSI JHSC LT23 - L JHSC
JMBS,5d RSI JMBS LT25 - L JMBS
JMOM,6d RSI JMOM LT19 - L JMOM
JMST,10d RSI JMST LT33 - L JMST
JMUB,21d RSI JMUB LT40 - L JMUB
JNK,3d RSI JNK LT15 - L JNK
JPEM,11d RSI JPEM LT42 - L JPEM
JPIB,3d RSI JPIB LT11 - L JPIB
JPIN,21d RSI JPIN LT47 - L JPIN
JPMB,12d RSI JPMB LT45 - L JPMB
JPME,4d RSI JPME LT22 - L JPME
JPSE,12d RSI JPSE LT27 - L JPSE
JPST,10d RSI JPST LT67 - L JPST
JPUS,13d RSI JPUS LT38 - L JPUS
JPXN,10d RSI JPXN LT33 - L JPXN
JQUA,4d RSI JQUA LT16 - L JQUA
JSMD,3d RSI JSMD LT12 - L JSMD
JSML,13d RSI JSML LT28 - L JSML
JUST,4d RSI JUST LT10 - L JUST
JVAL,7d RSI JVAL LT22 - L JVAL
JXI,3d RSI JXI LT11 - L JXI
KARS,4d RSI KARS LT15 - L KARS
KBA,10d RSI KBA LT32 - L KBA
KBWD,18d RSI KBWD LT37 - L KBWD
KBWP,19d RSI KBWP LT39 - L KBWP
KBWY,10d RSI KBWY LT23 - L KBWY
KCE,21d RSI KCE LT35 - L KCE
KGRN,19d RSI KGRN LT38 - L KGRN
KIE,4d RSI KIE LT31 - L KIE
KNG,5d RSI KNG LT21 - L KNG
KOMP,9d RSI KOMP LT25 - L KOMP
KORP,4d RSI KORP LT29 - L KORP
KRMA,3d RSI KRMA LT10 - L KRMA
KSA,13d RSI KSA LT25 - L KSA
KURE,15d RSI KURE LT33 - L KURE
KXI,4d RSI KXI LT13 - L KXI
LABD,16d RSI LABD LT27 - L LABD
LDUR,20d RSI LDUR LT53 - L LDUR
LEAD,3d RSI LEAD LT15 - L LEAD
LEGR,3d RSI LEGR LT14 - L LEGR
LGLV,3d RSI LGLV LT13 - L LGLV
LKOR,5d RSI LKOR LT34 - L LKOR
LMBS,3d RSI LMBS LT18 - L LMBS
LOUP,7d RSI LOUP LT23 - L LOUP
LQDH,10d RSI LQDH LT20 - L LQDH
LQDI,21d RSI LQDI LT51 - L LQDI
LRGE,10d RSI LRGE LT28 - L LRGE
LSAF,4d RSI LSAF LT12 - L LSAF
LTL,3d RSI LTL LT12 - L LTL
LTPZ,18d RSI LTPZ LT37 - L LTPZ
LVHD,20d RSI LVHD LT37 - L LVHD
LVHI,12d RSI LVHI LT46 - L LVHI
MCHI,19d RSI MCHI LT45 - L MCHI
MDIV,11d RSI MDIV LT32 - L MDIV
MDY,10d RSI MDY LT24 - L MDY
MDYG,10d RSI MDYG LT25 - L MDYG
MDYV,5d RSI MDYV LT18 - L MDYV
MEAR,3d RSI MEAR LT12 - L MEAR
MEXX,3d RSI MEXX LT12 - L MEXX
MFDX,3d RSI MFDX LT11 - L MFDX
MFUS,4d RSI MFUS LT19 - L MFUS
MGK,10d RSI MGK LT27 - L MGK
MGV,3d RSI MGV LT10 - L MGV
MILN,5d RSI MILN LT15 - L MILN
MINT,10d RSI MINT LT65 - L MINT
MJ,5d RSI MJ LT10 - L MJ
MLPA,18d RSI MLPA LT42 - L MLPA
MLPX,12d RSI MLPX LT36 - L MLPX
MMIN,3d RSI MMIN LT11 - L MMIN
MMIT,20d RSI MMIT LT49 - L MMIT
MMTM,7d RSI MMTM LT23 - L MMTM
MNA,16d RSI MNA LT45 - L MNA
MOAT,9d RSI MOAT LT29 - L MOAT
MOO,7d RSI MOO LT26 - L MOO
MOTI,4d RSI MOTI LT11 - L MOTI
MUNI,4d RSI MUNI LT13 - L MUNI
MUST,4d RSI MUST LT12 - L MUST
MXI,3d RSI MXI LT11 - L MXI
MYY,4d RSI MYY LT11 - L MYY
NACP,4d RSI NACP LT11 - L NACP
NAIL,5d RSI NAIL LT18 - L NAIL
NANR,17d RSI NANR LT40 - L NANR
NEAR,4d RSI NEAR LT34 - L NEAR
NFLT,18d RSI NFLT LT42 - L NFLT
NFRA,21d RSI NFRA LT39 - L NFRA
NFTY,4d RSI NFTY LT12 - L NFTY
NOBL,3d RSI NOBL LT15 - L NOBL
NORW,17d RSI NORW LT46 - L NORW
NTSX,3d RSI NTSX LT11 - L NTSX
NUBD,5d RSI NUBD LT23 - L NUBD
NUDM,3d RSI NUDM LT11 - L NUDM
NUEM,3d RSI NUEM LT11 - L NUEM
NUGT,20d RSI NUGT LT48 - L NUGT
NULG,4d RSI NULG LT14 - L NULG
NULV,3d RSI NULV LT10 - L NULV
NUMG,10d RSI NUMG LT26 - L NUMG
NUMV,7d RSI NUMV LT26 - L NUMV
NURE,4d RSI NURE LT11 - L NURE
NUSC,10d RSI NUSC LT22 - L NUSC
NXTG,3d RSI NXTG LT10 - L NXTG
NZAC,3d RSI NZAC LT11 - L NZAC
OGIG,14d RSI OGIG LT30 - L OGIG
OIH,17d RSI OIH LT32 - L OIH
OILD,19d RSI OILD LT36 - L OILD
OILK,5d RSI OILK LT17 - L OILK
OMFL,4d RSI OMFL LT13 - L OMFL
OMFS,4d RSI OMFS LT12 - L OMFS
ONEQ,4d RSI ONEQ LT10 - L ONEQ
ONEV,3d RSI ONEV LT20 - L ONEV
ONEY,20d RSI ONEY LT38 - L ONEY
ONLN,8d RSI ONLN LT26 - L ONLN
OPPE,16d RSI OPPE LT48 - L OPPE
OPPJ,20d RSI OPPJ LT47 - L OPPJ
OSCV,4d RSI OSCV LT13 - L OSCV
OUNZ,3d RSI OUNZ LT14 - L OUNZ
OUSA,5d RSI OUSA LT22 - L OUSA
OUSM,4d RSI OUSM LT12 - L OUSM
PALL,20d RSI PALL LT41 - L PALL
PANG,14d RSI PANG LT29 - L PANG
PAVE,10d RSI PAVE LT27 - L PAVE
PAWZ,3d RSI PAWZ LT10 - L PAWZ
PBD,4d RSI PBD LT14 - L PBD
PBJ,3d RSI PBJ LT14 - L PBJ
PBP,4d RSI PBP LT16 - L PBP
PBTP,7d RSI PBTP LT37 - L PBTP
PBUS,5d RSI PBUS LT19 - L PBUS
PBW,3d RSI PBW LT10 - L PBW
PCEF,10d RSI PCEF LT24 - L PCEF
PCY,3d RSI PCY LT19 - L PCY
PDBC,16d RSI PDBC LT40 - L PDBC
PDN,11d RSI PDN LT33 - L PDN
PDP,3d RSI PDP LT12 - L PDP
PEJ,6d RSI PEJ LT17 - L PEJ
PEXL,15d RSI PEXL LT40 - L PEXL
PEY,5d RSI PEY LT18 - L PEY
PEZ,3d RSI PEZ LT10 - L PEZ
PFF,6d RSI PFF LT17 - L PFF
PFFA,4d RSI PFFA LT16 - L PFFA
PFFD,20d RSI PFFD LT34 - L PFFD
PFFR,21d RSI PFFR LT38 - L PFFR
PFIG,10d RSI PFIG LT51 - L PFIG
PFM,3d RSI PFM LT12 - L PFM
PFXF,19d RSI PFXF LT36 - L PFXF
PGF,20d RSI PGF LT35 - L PGF
PGHY,18d RSI PGHY LT41 - L PGHY
PGJ,19d RSI PGJ LT38 - L PGJ
PGX,18d RSI PGX LT33 - L PGX
PHB,3d RSI PHB LT14 - L PHB
PHDG,11d RSI PHDG LT25 - L PHDG
PHO,4d RSI PHO LT15 - L PHO
PHYL,10d RSI PHYL LT30 - L PHYL
PICK,8d RSI PICK LT32 - L PICK
PID,3d RSI PID LT13 - L PID
PIE,17d RSI PIE LT38 - L PIE
PIN,8d RSI PIN LT20 - L PIN
PIO,3d RSI PIO LT12 - L PIO
PIZ,4d RSI PIZ LT28 - L PIZ
PJP,3d RSI PJP LT20 - L PJP
PJUL,5d RSI PJUL LT12 - L PJUL
PKB,11d RSI PKB LT31 - L PKB
PKW,3d RSI PKW LT14 - L PKW
PLTM,3d RSI PLTM LT13 - L PLTM
PNQI,6d RSI PNQI LT20 - L PNQI
POCT,4d RSI POCT LT10 - L POCT
POWA,3d RSI POWA LT14 - L POWA
PPA,10d RSI PPA LT30 - L PPA
PPH,10d RSI PPH LT29 - L PPH
PPLT,20d RSI PPLT LT48 - L PPLT
PPTY,16d RSI PPTY LT35 - L PPTY
PREF,19d RSI PREF LT44 - L PREF
PRF,3d RSI PRF LT10 - L PRF
PRFZ,10d RSI PRFZ LT22 - L PRFZ
PRN,10d RSI PRN LT26 - L PRN
PRNT,13d RSI PRNT LT29 - L PRNT
PRXG,5d RSI PRXG LT23 - L PRXG
PSC,10d RSI PSC LT26 - L PSC
PSCE,10d RSI PSCE LT18 - L PSCE
PSCH,14d RSI PSCH LT32 - L PSCH
PSCI,13d RSI PSCI LT26 - L PSCI
PSCT,4d RSI PSCT LT11 - L PSCT
PSET,7d RSI PSET LT23 - L PSET
PSK,18d RSI PSK LT34 - L PSK
PSL,13d RSI PSL LT23 - L PSL
PSLV,13d RSI PSLV LT55 - L PSLV
PSP,3d RSI PSP LT11 - L PSP
PSQ,14d RSI PSQ LT30 - L PSQ
PSR,6d RSI PSR LT31 - L PSR
PTF,10d RSI PTF LT27 - L PTF
PTH,3d RSI PTH LT11 - L PTH
PTLC,21d RSI PTLC LT31 - L PTLC
PTMC,21d RSI PTMC LT36 - L PTMC
PTNQ,14d RSI PTNQ LT31 - L PTNQ
PUI,19d RSI PUI LT47 - L PUI
PULS,10d RSI PULS LT64 - L PULS
PWB,10d RSI PWB LT28 - L PWB
PWRD,3d RSI PWRD LT21 - L PWRD
PWV,3d RSI PWV LT14 - L PWV
PWZ,4d RSI PWZ LT44 - L PWZ
PXE,19d RSI PXE LT34 - L PXE
PXF,16d RSI PXF LT41 - L PXF
PXI,4d RSI PXI LT16 - L PXI
PXJ,10d RSI PXJ LT23 - L PXJ
PY,4d RSI PY LT14 - L PY
PZA,5d RSI PZA LT12 - L PZA
PZT,4d RSI PZT LT11 - L PZT
QABA,5d RSI QABA LT12 - L QABA
QAI,5d RSI QAI LT21 - L QAI
QAT,21d RSI QAT LT40 - L QAT
QCLN,4d RSI QCLN LT12 - L QCLN
QDEF,3d RSI QDEF LT14 - L QDEF
QDF,3d RSI QDF LT11 - L QDF
QEFA,17d RSI QEFA LT43 - L QEFA
QGRO,8d RSI QGRO LT23 - L QGRO
QHY,3d RSI QHY LT13 - L QHY
QID,14d RSI QID LT30 - L QID
QINT,20d RSI QINT LT43 - L QINT
QLC,10d RSI QLC LT29 - L QLC
QLTA,4d RSI QLTA LT18 - L QLTA
QMOM,5d RSI QMOM LT19 - L QMOM
QQEW,4d RSI QQEW LT10 - L QQEW
QQQE,4d RSI QQQE LT10 - L QQQE
QTEC,4d RSI QTEC LT12 - L QTEC
QTUM,19d RSI QTUM LT41 - L QTUM
QUAL,20d RSI QUAL LT39 - L QUAL
QUS,4d RSI QUS LT18 - L QUS
QVAL,3d RSI QVAL LT15 - L QVAL
QWLD,3d RSI QWLD LT13 - L QWLD
QYLD,10d RSI QYLD LT23 - L QYLD
RAAX,19d RSI RAAX LT46 - L RAAX
RAVI,20d RSI RAVI LT70 - L RAVI
RDIV,3d RSI RDIV LT12 - L RDIV
RECS,5d RSI RECS LT11 - L RECS
REET,17d RSI REET LT41 - L REET
REGL,3d RSI REGL LT19 - L REGL
REW,9d RSI REW LT22 - L REW
REZ,6d RSI REZ LT26 - L REZ
RFDI,3d RSI RFDI LT11 - L RFDI
RFEM,3d RSI RFEM LT18 - L RFEM
RFG,10d RSI RFG LT23 - L RFG
RFV,4d RSI RFV LT12 - L RFV
RIGS,3d RSI RIGS LT10 - L RIGS
RINF,3d RSI RINF LT10 - L RINF
RING,3d RSI RING LT19 - L RING
RLY,10d RSI RLY LT37 - L RLY
ROBT,5d RSI ROBT LT15 - L ROBT
RODM,3d RSI RODM LT12 - L RODM
ROUS,5d RSI ROUS LT22 - L ROUS
RPG,4d RSI RPG LT13 - L RPG
RPV,10d RSI RPV LT34 - L RPV
RSP,3d RSI RSP LT10 - L RSP
RSPC,10d RSI RSPC LT31 - L RSPC
RSPD,4d RSI RSPD LT12 - L RSPD
RSPF,4d RSI RSPF LT13 - L RSPF
RSPG,3d RSI RSPG LT10 - L RSPG
RSPH,13d RSI RSPH LT36 - L RSPH
RSPM,10d RSI RSPM LT29 - L RSPM
RSPN,12d RSI RSPN LT29 - L RSPN
RSPR,4d RSI RSPR LT11 - L RSPR
RSPS,10d RSI RSPS LT26 - L RSPS
RSPT,3d RSI RSPT LT10 - L RSPT
RSPU,4d RSI RSPU LT15 - L RSPU
RTH,3d RSI RTH LT10 - L RTH
RVNU,4d RSI RVNU LT12 - L RVNU
RWJ,5d RSI RWJ LT11 - L RWJ
RWK,4d RSI RWK LT13 - L RWK
RWL,8d RSI RWL LT30 - L RWL
RWM,4d RSI RWM LT14 - L RWM
RWO,12d RSI RWO LT39 - L RWO
RWR,5d RSI RWR LT23 - L RWR
RWX,3d RSI RWX LT10 - L RWX
RXI,3d RSI RXI LT10 - L RXI
RXL,12d RSI RXL LT37 - L RXL
RZG,14d RSI RZG LT30 - L RZG
RZV,3d RSI RZV LT12 - L RZV
SCC,16d RSI SCC LT35 - L SCC
SCHA,10d RSI SCHA LT21 - L SCHA
SCHB,6d RSI SCHB LT21 - L SCHB
SCHD,15d RSI SCHD LT36 - L SCHD
SCHE,4d RSI SCHE LT19 - L SCHE
SCHH,21d RSI SCHH LT44 - L SCHH
SCHK,5d RSI SCHK LT11 - L SCHK
SCHM,10d RSI SCHM LT25 - L SCHM
SCHO,3d RSI SCHO LT29 - L SCHO
SCHP,4d RSI SCHP LT23 - L SCHP
SCHV,3d RSI SCHV LT11 - L SCHV
SCHX,5d RSI SCHX LT11 - L SCHX
SCHZ,3d RSI SCHZ LT12 - L SCHZ
SCJ,20d RSI SCJ LT40 - L SCJ
SCO,5d RSI SCO LT13 - L SCO
SDCI,4d RSI SDCI LT21 - L SDCI
SDG,10d RSI SDG LT33 - L SDG
SDIV,12d RSI SDIV LT32 - L SDIV
SDOG,3d RSI SDOG LT11 - L SDOG
SDOW,18d RSI SDOW LT36 - L SDOW
SDP,3d RSI SDP LT10 - L SDP
SDS,19d RSI SDS LT33 - L SDS
SDY,17d RSI SDY LT42 - L SDY
SEF,4d RSI SEF LT15 - L SEF
SEMG,12d RSI SEMG LT39 - L SEMG
SGDJ,19d RSI SGDJ LT48 - L SGDJ
SGDM,18d RSI SGDM LT47 - L SGDM
SGOL,9d RSI SGOL LT41 - L SGOL
SH,8d RSI SH LT22 - L SH
SHE,3d RSI SHE LT13 - L SHE
SHM,11d RSI SHM LT35 - L SHM
SHNY,8d RSI SHNY LT36 - L SHNY
SHYD,4d RSI SHYD LT15 - L SHYD
SHYG,3d RSI SHYG LT13 - L SHYG
SHYL,6d RSI SHYL LT40 - L SHYL
SILJ,3d RSI SILJ LT13 - L SILJ
SIVR,13d RSI SIVR LT51 - L SIVR
SIZE,10d RSI SIZE LT28 - L SIZE
SJB,4d RSI SJB LT17 - L SJB
SKF,5d RSI SKF LT15 - L SKF
SKOR,3d RSI SKOR LT13 - L SKOR
SKYY,10d RSI SKYY LT25 - L SKYY
SLQD,3d RSI SLQD LT35 - L SLQD
SLV,19d RSI SLV LT47 - L SLV
SLVP,4d RSI SLVP LT28 - L SLVP
SLX,18d RSI SLX LT43 - L SLX
SLYG,13d RSI SLYG LT27 - L SLYG
SMB,3d RSI SMB LT10 - L SMB
SMDD,4d RSI SMDD LT14 - L SMDD
SMDV,3d RSI SMDV LT11 - L SMDV
SMH,3d RSI SMH LT13 - L SMH
SMIN,10d RSI SMIN LT24 - L SMIN
SMLF,10d RSI SMLF LT24 - L SMLF
SMLV,4d RSI SMLV LT13 - L SMLV
SMMD,10d RSI SMMD LT23 - L SMMD
SMMU,3d RSI SMMU LT10 - L SMMU
SMMV,3d RSI SMMV LT25 - L SMMV
SMOG,20d RSI SMOG LT45 - L SMOG
SNSR,4d RSI SNSR LT10 - L SNSR
SOCL,4d RSI SOCL LT13 - L SOCL
SOXX,12d RSI SOXX LT33 - L SOXX
SPAB,5d RSI SPAB LT23 - L SPAB
SPDN,21d RSI SPDN LT35 - L SPDN
SPDW,3d RSI SPDW LT12 - L SPDW
SPEM,11d RSI SPEM LT36 - L SPEM
SPEU,3d RSI SPEU LT10 - L SPEU
SPFF,4d RSI SPFF LT13 - L SPFF
SPGM,4d RSI SPGM LT15 - L SPGM
SPGP,10d RSI SPGP LT24 - L SPGP
SPHB,3d RSI SPHB LT12 - L SPHB
SPHD,3d RSI SPHD LT15 - L SPHD
SPHY,3d RSI SPHY LT12 - L SPHY
SPIB,8d RSI SPIB LT34 - L SPIB
SPIP,4d RSI SPIP LT24 - L SPIP
SPLB,3d RSI SPLB LT11 - L SPLB
SPLG,5d RSI SPLG LT19 - L SPLG
SPLV,16d RSI SPLV LT34 - L SPLV
SPMD,10d RSI SPMD LT24 - L SPMD
SPPP,7d RSI SPPP LT31 - L SPPP
SPSB,20d RSI SPSB LT68 - L SPSB
SPSM,10d RSI SPSM LT22 - L SPSM
SPTI,3d RSI SPTI LT15 - L SPTI
SPTM,5d RSI SPTM LT19 - L SPTM
SPTS,4d RSI SPTS LT36 - L SPTS
SPVM,10d RSI SPVM LT28 - L SPVM
SPVU,3d RSI SPVU LT14 - L SPVU
SPXS,8d RSI SPXS LT22 - L SPXS
SPXT,4d RSI SPXT LT15 - L SPXT
SPXU,19d RSI SPXU LT33 - L SPXU
SPY,5d RSI SPY LT19 - L SPY
SPYD,13d RSI SPYD LT35 - L SPYD
SPYG,10d RSI SPYG LT28 - L SPYG
SPYV,17d RSI SPYV LT34 - L SPYV
SQQQ,13d RSI SQQQ LT29 - L SQQQ
SRET,3d RSI SRET LT11 - L SRET
SRS,6d RSI SRS LT27 - L SRS
SRVR,5d RSI SRVR LT12 - L SRVR
SSG,9d RSI SSG LT20 - L SSG
STIP,17d RSI STIP LT49 - L STIP
STOT,6d RSI STOT LT34 - L STOT
STPZ,17d RSI STPZ LT48 - L STPZ
SUB,3d RSI SUB LT11 - L SUB
SUSA,5d RSI SUSA LT20 - L SUSA
SUSB,9d RSI SUSB LT67 - L SUSB
SUSC,10d RSI SUSC LT46 - L SUSC
SWAN,6d RSI SWAN LT23 - L SWAN
SYLD,10d RSI SYLD LT27 - L SYLD
TAIL,17d RSI TAIL LT38 - L TAIL
TAN,4d RSI TAN LT12 - L TAN
TAXF,4d RSI TAXF LT13 - L TAXF
TBF,18d RSI TBF LT36 - L TBF
TDIV,3d RSI TDIV LT10 - L TDIV
TDTF,16d RSI TDTF LT43 - L TDTF
TDTT,20d RSI TDTT LT47 - L TDTT
TECS,11d RSI TECS LT25 - L TECS
TFLO,3d RSI TFLO LT64 - L TFLO
THD,4d RSI THD LT19 - L THD
TILT,5d RSI TILT LT17 - L TILT
TIP,5d RSI TIP LT28 - L TIP
TIPX,17d RSI TIPX LT44 - L TIPX
TIPZ,5d RSI TIPZ LT29 - L TIPZ
TLTD,17d RSI TLTD LT42 - L TLTD
TLTE,16d RSI TLTE LT42 - L TLTE
TMFC,4d RSI TMFC LT10 - L TMFC
TMFS,10d RSI TMFS LT22 - L TMFS
TOK,4d RSI TOK LT16 - L TOK
TOLZ,21d RSI TOLZ LT48 - L TOLZ
TOTL,4d RSI TOTL LT22 - L TOTL
TPOR,4d RSI TPOR LT11 - L TPOR
TPYP,6d RSI TPYP LT26 - L TPYP
TPZ,13d RSI TPZ LT41 - L TPZ
TTT,21d RSI TTT LT37 - L TTT
TYD,3d RSI TYD LT11 - L TYD
TYO,21d RSI TYO LT38 - L TYO
UAE,7d RSI UAE LT21 - L UAE
UBOT,4d RSI UBOT LT10 - L UBOT
UBT,3d RSI UBT LT14 - L UBT
UCC,18d RSI UCC LT31 - L UCC
UCON,3d RSI UCON LT14 - L UCON
UDIV,6d RSI UDIV LT21 - L UDIV
UDN,10d RSI UDN LT30 - L UDN
UEVM,12d RSI UEVM LT38 - L UEVM
UGA,4d RSI UGA LT12 - L UGA
UGE,4d RSI UGE LT10 - L UGE
UGL,13d RSI UGL LT45 - L UGL
UIVM,3d RSI UIVM LT14 - L UIVM
UJB,3d RSI UJB LT13 - L UJB
UJUL,4d RSI UJUL LT10 - L UJUL
ULE,10d RSI ULE LT32 - L ULE
ULST,19d RSI ULST LT57 - L ULST
ULVM,3d RSI ULVM LT13 - L ULVM
UMI,13d RSI UMI LT33 - L UMI
UNG,21d RSI UNG LT36 - L UNG
UOCT,4d RSI UOCT LT10 - L UOCT
UPW,4d RSI UPW LT14 - L UPW
URA,4d RSI URA LT15 - L URA
URE,8d RSI URE LT32 - L URE
USAI,18d RSI USAI LT38 - L USAI
USCI,5d RSI USCI LT23 - L USCI
USDU,3d RSI USDU LT10 - L USDU
USFR,3d RSI USFR LT63 - L USFR
USIG,19d RSI USIG LT59 - L USIG
USL,15d RSI USL LT40 - L USL
USMC,5d RSI USMC LT11 - L USMC
USMF,5d RSI USMF LT23 - L USMF
USO,20d RSI USO LT37 - L USO
USPX,4d RSI USPX LT17 - L USPX
USRT,6d RSI USRT LT26 - L USRT
UST,3d RSI UST LT13 - L UST
USTB,3d RSI USTB LT60 - L USTB
USVM,4d RSI USVM LT10 - L USVM
UUP,4d RSI UUP LT16 - L UUP
UVXY,18d RSI UVXY LT31 - L UVXY
UYG,4d RSI UYG LT12 - L UYG
UYM,4d RSI UYM LT13 - L UYM
VALQ,4d RSI VALQ LT12 - L VALQ
VAW,5d RSI VAW LT19 - L VAW
VB,10d RSI VB LT23 - L VB
VBK,10d RSI VBK LT24 - L VBK
VBND,4d RSI VBND LT23 - L VBND
VCIT,12d RSI VCIT LT39 - L VCIT
VCLT,9d RSI VCLT LT31 - L VCLT
VCR,18d RSI VCR LT30 - L VCR
VDC,4d RSI VDC LT16 - L VDC
VDE,10d RSI VDE LT31 - L VDE
VEGI,10d RSI VEGI LT30 - L VEGI
VEU,3d RSI VEU LT12 - L VEU
VFMF,3d RSI VFMF LT13 - L VFMF
VFMO,3d RSI VFMO LT12 - L VFMO
VFMV,3d RSI VFMV LT12 - L VFMV
VFQY,7d RSI VFQY LT21 - L VFQY
VFVA,6d RSI VFVA LT19 - L VFVA
VGK,3d RSI VGK LT10 - L VGK
VIDI,3d RSI VIDI LT10 - L VIDI
VIOG,11d RSI VIOG LT25 - L VIOG
VIOO,4d RSI VIOO LT10 - L VIOO
VIOV,4d RSI VIOV LT13 - L VIOV
VIS,4d RSI VIS LT11 - L VIS
VIXM,12d RSI VIXM LT34 - L VIXM
VIXY,18d RSI VIXY LT31 - L VIXY
VLU,4d RSI VLU LT18 - L VLU
VNLA,3d RSI VNLA LT55 - L VNLA
VNM,13d RSI VNM LT59 - L VNM
VNQ,15d RSI VNQ LT40 - L VNQ
VNQI,3d RSI VNQI LT15 - L VNQI
VOE,8d RSI VOE LT30 - L VOE
VOLT,3d RSI VOLT LT13 - L VOLT
VONE,5d RSI VONE LT18 - L VONE
VONV,3d RSI VONV LT10 - L VONV
VOO,5d RSI VOO LT19 - L VOO
VOOG,10d RSI VOOG LT28 - L VOOG
VOOV,3d RSI VOOV LT10 - L VOOV
VRIG,16d RSI VRIG LT50 - L VRIG
VRP,5d RSI VRP LT55 - L VRP
VSDA,5d RSI VSDA LT24 - L VSDA
VSGX,3d RSI VSGX LT11 - L VSGX
VSMV,3d RSI VSMV LT10 - L VSMV
VSS,5d RSI VSS LT20 - L VSS
VTC,3d RSI VTC LT10 - L VTC
VTHR,5d RSI VTHR LT18 - L VTHR
VTI,5d RSI VTI LT11 - L VTI
VTIP,20d RSI VTIP LT50 - L VTIP
VTV,3d RSI VTV LT12 - L VTV
VTWG,14d RSI VTWG LT28 - L VTWG
VTWO,10d RSI VTWO LT22 - L VTWO
VTWV,10d RSI VTWV LT23 - L VTWV
VUSE,5d RSI VUSE LT18 - L VUSE
VV,5d RSI VV LT10 - L VV
VXF,11d RSI VXF LT25 - L VXF
VXUS,18d RSI VXUS LT41 - L VXUS
VXX,18d RSI VXX LT31 - L VXX
VXZ,18d RSI VXZ LT41 - L VXZ
VYMI,3d RSI VYMI LT10 - L VYMI
WDIV,5d RSI WDIV LT24 - L WDIV
WEAT,10d RSI WEAT LT28 - L WEAT
WIP,10d RSI WIP LT33 - L WIP
WOOD,18d RSI WOOD LT32 - L WOOD
WSML,3d RSI WSML LT22 - L WSML
WTMF,21d RSI WTMF LT40 - L WTMF
WTPI,6d RSI WTPI LT21 - L WTPI
WTV,3d RSI WTV LT11 - L WTV
XAR,21d RSI XAR LT39 - L XAR
XCEM,12d RSI XCEM LT36 - L XCEM
XES,10d RSI XES LT25 - L XES
XHB,5d RSI XHB LT17 - L XHB
XHE,3d RSI XHE LT13 - L XHE
XHS,16d RSI XHS LT35 - L XHS
XITK,3d RSI XITK LT11 - L XITK
XLB,3d RSI XLB LT12 - L XLB
XLC,7d RSI XLC LT24 - L XLC
XLE,10d RSI XLE LT31 - L XLE
XLF,3d RSI XLF LT14 - L XLF
XLG,5d RSI XLG LT10 - L XLG
XLI,10d RSI XLI LT27 - L XLI
XLK,10d RSI XLK LT29 - L XLK
XLP,4d RSI XLP LT13 - L XLP
XLRE,10d RSI XLRE LT34 - L XLRE
XLU,4d RSI XLU LT13 - L XLU
XLV,6d RSI XLV LT33 - L XLV
XME,5d RSI XME LT27 - L XME
XMHQ,11d RSI XMHQ LT26 - L XMHQ
XMLV,4d RSI XMLV LT16 - L XMLV
XMPT,5d RSI XMPT LT12 - L XMPT
XMVM,3d RSI XMVM LT11 - L XMVM
XNTK,4d RSI XNTK LT14 - L XNTK
XOP,4d RSI XOP LT12 - L XOP
XPH,3d RSI XPH LT16 - L XPH
XSD,4d RSI XSD LT13 - L XSD
XSHD,6d RSI XSHD LT18 - L XSHD
XSHQ,7d RSI XSHQ LT20 - L XSHQ
XSLV,15d RSI XSLV LT39 - L XSLV
XSMO,18d RSI XSMO LT33 - L XSMO
XSOE,20d RSI XSOE LT41 - L XSOE
XSVM,4d RSI XSVM LT12 - L XSVM
XSW,10d RSI XSW LT22 - L XSW
XTL,3d RSI XTL LT10 - L XTL
XTN,4d RSI XTN LT11 - L XTN
XYLD,4d RSI XYLD LT11 - L XYLD
YANG,18d RSI YANG LT33 - L YANG
YCL,4d RSI YCL LT12 - L YCL
YCS,3d RSI YCS LT17 - L YCS
YLD,3d RSI YLD LT11 - L YLD
YLDE,3d RSI YLDE LT19 - L YLDE
YYY,10d RSI YYY LT33 - L YYY
