ticker,branch_id
MDY,18d RSI MDY LT34 - L MDY
MDYG,18d RSI MDYG LT34 - L MDYG
MDYV,13d RSI MDYV LT32 - L MDYV
MEAR,3d RSI MEAR LT33 - L MEAR
MEXX,14d RSI MEXX LT31 - L MEXX
MFDX,12d RSI MFDX LT29 - L MFDX
MFUS,14d RSI MFUS LT32 - L MFUS
MGK,21d RSI MGK LT35 - L MGK
MGV,5d RSI MGV LT13 - L MGV
MILN,4d RSI MILN LT10 - L MILN
MINT,19d RSI MINT LT26 - L MINT
MJ,7d RSI MJ LT18 - L MJ
MLPX,21d RSI MLPX LT39 - L MLPX
MMIT,10d RSI MMIT LT10 - L MMIT
MMTM,21d RSI MMTM LT35 - L MMTM
MNA,11d RSI MNA LT23 - L MNA
MOTI,20d RSI MOTI LT34 - L MOTI
MVV,14d RSI MVV LT32 - L MVV
MXI,13d RSI MXI LT29 - L MXI
MYY,19d RSI MYY LT39 - L MYY
NANR,15d RSI NANR LT33 - L NANR
NEAR,5d RSI NEAR LT13 - L NEAR
NFLT,19d RSI NFLT LT23 - L NFLT
NFRA,5d RSI NFRA LT11 - L NFRA
NFTY,17d RSI NFTY LT37 - L NFTY
NORW,10d RSI NORW LT22 - L NORW
NTSX,21d RSI NTSX LT33 - L NTSX
NUBD,13d RSI NUBD LT24 - L NUBD
NUDM,6d RSI NUDM LT16 - L NUDM
NUEM,5d RSI NUEM LT12 - L NUEM
NULV,15d RSI NULV LT30 - L NULV
NUMG,20d RSI NUMG LT33 - L NUMG
NUMV,7d RSI NUMV LT18 - L NUMV
NURE,16d RSI NURE LT28 - L NURE
NUSC,8d RSI NUSC LT24 - L NUSC
NXTG,10d RSI NXTG LT21 - L NXTG
NZAC,9d RSI NZAC LT21 - L NZAC
OGIG,5d RSI OGIG LT16 - L OGIG
OILD,19d RSI OILD LT32 - L OILD
OILK,6d RSI OILK LT22 - L OILK
OMFL,19d RSI OMFL LT34 - L OMFL
OMFS,18d RSI OMFS LT35 - L OMFS
ONEQ,20d RSI ONEQ LT34 - L ONEQ
ONEV,16d RSI ONEV LT31 - L ONEV
ONEY,21d RSI ONEY LT36 - L ONEY
ONLN,4d RSI ONLN LT13 - L ONLN
OPPE,7d RSI OPPE LT18 - L OPPE
OSCV,13d RSI OSCV LT33 - L OSCV
OUSA,18d RSI OUSA LT32 - L OUSA
OUSM,17d RSI OUSM LT32 - L OUSM
PALL,10d RSI PALL LT31 - L PALL
PAVE,19d RSI PAVE LT34 - L PAVE
PAWZ,6d RSI PAWZ LT11 - L PAWZ
PBE,4d RSI PBE LT11 - L PBE
PBJ,10d RSI PBJ LT32 - L PBJ
PBP,21d RSI PBP LT35 - L PBP
PBTP,5d RSI PBTP LT12 - L PBTP
PCY,6d RSI PCY LT12 - L PCY
PDN,9d RSI PDN LT25 - L PDN
PDP,5d RSI PDP LT12 - L PDP
PEJ,14d RSI PEJ LT31 - L PEJ
PEY,5d RSI PEY LT15 - L PEY
PFFA,18d RSI PFFA LT28 - L PFFA
PFFR,19d RSI PFFR LT24 - L PFFR
PFIG,18d RSI PFIG LT28 - L PFIG
PFM,16d RSI PFM LT31 - L PFM
PGF,14d RSI PGF LT24 - L PGF
PGHY,3d RSI PGHY LT43 - L PGHY
PHB,17d RSI PHB LT27 - L PHB
PHDG,11d RSI PHDG LT26 - L PHDG
PHO,21d RSI PHO LT35 - L PHO
PHYL,11d RSI PHYL LT19 - L PHYL
PICB,6d RSI PICB LT13 - L PICB
PICK,17d RSI PICK LT30 - L PICK
PID,19d RSI PID LT33 - L PID
PIE,17d RSI PIE LT28 - L PIE
PIN,20d RSI PIN LT37 - L PIN
PIO,21d RSI PIO LT33 - L PIO
PIZ,7d RSI PIZ LT15 - L PIZ
PJP,5d RSI PJP LT15 - L PJP
PJUL,16d RSI PJUL LT32 - L PJUL
PKB,21d RSI PKB LT34 - L PKB
PKW,20d RSI PKW LT35 - L PKW
PLTM,16d RSI PLTM LT34 - L PLTM
PNQI,4d RSI PNQI LT13 - L PNQI
POCT,18d RSI POCT LT38 - L POCT
POWA,12d RSI POWA LT27 - L POWA
PPA,8d RSI PPA LT22 - L PPA
PPLT,4d RSI PPLT LT14 - L PPLT
PPTY,21d RSI PPTY LT31 - L PPTY
PRFZ,16d RSI PRFZ LT36 - L PRFZ
PRN,21d RSI PRN LT34 - L PRN
PRNT,10d RSI PRNT LT20 - L PRNT
PSC,15d RSI PSC LT32 - L PSC
PSCE,10d RSI PSCE LT28 - L PSCE
PSCH,4d RSI PSCH LT12 - L PSCH
PSCI,10d RSI PSCI LT26 - L PSCI
PSCT,17d RSI PSCT LT36 - L PSCT
PSET,21d RSI PSET LT34 - L PSET
PSL,19d RSI PSL LT36 - L PSL
PSLV,12d RSI PSLV LT21 - L PSLV
PSP,7d RSI PSP LT18 - L PSP
PSR,21d RSI PSR LT32 - L PSR
PTF,4d RSI PTF LT10 - L PTF
PTH,10d RSI PTH LT24 - L PTH
PTMC,10d RSI PTMC LT19 - L PTMC
PTNQ,21d RSI PTNQ LT36 - L PTNQ
PUI,21d RSI PUI LT35 - L PUI
PULS,3d RSI PULS LT11 - L PULS
PWB,4d RSI PWB LT10 - L PWB
PWV,8d RSI PWV LT26 - L PWV
PWZ,17d RSI PWZ LT14 - L PWZ
PXE,20d RSI PXE LT38 - L PXE
PXF,6d RSI PXF LT22 - L PXF
PXH,21d RSI PXH LT32 - L PXH
PXI,21d RSI PXI LT39 - L PXI
PXJ,12d RSI PXJ LT31 - L PXJ
PY,14d RSI PY LT33 - L PY
PZT,16d RSI PZT LT13 - L PZT
QABA,14d RSI QABA LT33 - L QABA
QAI,10d RSI QAI LT23 - L QAI
QAT,13d RSI QAT LT24 - L QAT
QDEF,11d RSI QDEF LT26 - L QDEF
QDF,19d RSI QDF LT33 - L QDF
QDIV,21d RSI QDIV LT37 - L QDIV
QEFA,16d RSI QEFA LT31 - L QEFA
QGRO,11d RSI QGRO LT26 - L QGRO
QHY,11d RSI QHY LT23 - L QHY
QINT,12d RSI QINT LT25 - L QINT
QLC,15d RSI QLC LT31 - L QLC
QMOM,10d RSI QMOM LT26 - L QMOM
QQEW,18d RSI QQEW LT33 - L QQEW
QQQ,19d RSI QQQ LT35 - L QQQ
QTEC,3d RSI QTEC LT11 - L QTEC
QTUM,21d RSI QTUM LT35 - L QTUM
QUS,17d RSI QUS LT34 - L QUS
QVAL,16d RSI QVAL LT34 - L QVAL
QWLD,18d RSI QWLD LT33 - L QWLD
RAAX,16d RSI RAAX LT32 - L RAAX
RAVI,16d RSI RAVI LT18 - L RAVI
RDIV,12d RSI RDIV LT31 - L RDIV
RECS,14d RSI RECS LT30 - L RECS
REET,19d RSI REET LT29 - L REET
REGL,13d RSI REGL LT32 - L REGL
REW,6d RSI REW LT25 - L REW
REZ,8d RSI REZ LT16 - L REZ
RFDI,6d RSI RFDI LT12 - L RFDI
RFEM,17d RSI RFEM LT30 - L RFEM
RFG,10d RSI RFG LT24 - L RFG
RFV,4d RSI RFV LT12 - L RFV
RIGS,6d RSI RIGS LT17 - L RIGS
RINF,4d RSI RINF LT11 - L RINF
RLY,19d RSI RLY LT35 - L RLY
ROBT,4d RSI ROBT LT11 - L ROBT
RODM,11d RSI RODM LT25 - L RODM
ROM,21d RSI ROM LT36 - L ROM
ROUS,18d RSI ROUS LT33 - L ROUS
RPG,4d RSI RPG LT11 - L RPG
RPV,4d RSI RPV LT16 - L RPV
RSPC,7d RSI RSPC LT21 - L RSPC
RSPD,20d RSI RSPD LT37 - L RSPD
RSPF,5d RSI RSPF LT14 - L RSPF
RSPH,16d RSI RSPH LT32 - L RSPH
RSPM,7d RSI RSPM LT20 - L RSPM
RSPR,20d RSI RSPR LT31 - L RSPR
RSPS,8d RSI RSPS LT21 - L RSPS
RSPU,12d RSI RSPU LT25 - L RSPU
RTH,18d RSI RTH LT34 - L RTH
RWJ,19d RSI RWJ LT36 - L RWJ
RWK,17d RSI RWK LT37 - L RWK
RWL,6d RSI RWL LT17 - L RWL
RWM,4d RSI RWM LT13 - L RWM
RWO,14d RSI RWO LT25 - L RWO
RWR,14d RSI RWR LT25 - L RWR
RWX,9d RSI RWX LT19 - L RWX
RXI,21d RSI RXI LT33 - L RXI
RXL,20d RSI RXL LT36 - L RXL
RZG,17d RSI RZG LT32 - L RZG
RZV,11d RSI RZV LT30 - L RZV
SBIO,5d RSI SBIO LT14 - L SBIO
SCC,8d RSI SCC LT27 - L SCC
SCHA,21d RSI SCHA LT33 - L SCHA
SCHC,15d RSI SCHC LT31 - L SCHC
SCHE,5d RSI SCHE LT11 - L SCHE
SCHF,14d RSI SCHF LT30 - L SCHF
SCHG,4d RSI SCHG LT10 - L SCHG
SCHH,18d RSI SCHH LT29 - L SCHH
SCHO,7d RSI SCHO LT10 - L SCHO
SCHR,5d RSI SCHR LT10 - L SCHR
SCHZ,5d RSI SCHZ LT11 - L SCHZ
SCJ,10d RSI SCJ LT25 - L SCJ
SDG,17d RSI SDG LT29 - L SDG
SDIV,15d RSI SDIV LT24 - L SDIV
SDOG,10d RSI SDOG LT26 - L SDOG
SDOW,12d RSI SDOW LT30 - L SDOW
SDP,10d RSI SDP LT17 - L SDP
SECT,18d RSI SECT LT35 - L SECT
SEF,20d RSI SEF LT38 - L SEF
SGDJ,5d RSI SGDJ LT15 - L SGDJ
SGDM,4d RSI SGDM LT13 - L SGDM
SHE,20d RSI SHE LT34 - L SHE
SHY,13d RSI SHY LT19 - L SHY
SHYD,17d RSI SHYD LT24 - L SHYD
SHYG,16d RSI SHYG LT32 - L SHYG
SHYL,15d RSI SHYL LT31 - L SHYL
SILJ,21d RSI SILJ LT36 - L SILJ
SIZE,18d RSI SIZE LT34 - L SIZE
SJNK,12d RSI SJNK LT27 - L SJNK
SKF,18d RSI SKF LT38 - L SKF
SKOR,11d RSI SKOR LT21 - L SKOR
SLQD,21d RSI SLQD LT28 - L SLQD
SLVP,21d RSI SLVP LT35 - L SLVP
SLX,6d RSI SLX LT20 - L SLX
SLYV,17d RSI SLYV LT34 - L SLYV
SMB,9d RSI SMB LT14 - L SMB
SMDD,4d RSI SMDD LT14 - L SMDD
SMDV,20d RSI SMDV LT35 - L SMDV
SMH,4d RSI SMH LT11 - L SMH
SMIN,10d RSI SMIN LT25 - L SMIN
SMLF,21d RSI SMLF LT37 - L SMLF
SMLV,20d RSI SMLV LT35 - L SMLV
SMMV,19d RSI SMMV LT36 - L SMMV
SMOG,9d RSI SMOG LT23 - L SMOG
SNSR,21d RSI SNSR LT36 - L SNSR
SOCL,10d RSI SOCL LT24 - L SOCL
SOXX,4d RSI SOXX LT13 - L SOXX
SPAB,11d RSI SPAB LT21 - L SPAB
SPBO,20d RSI SPBO LT27 - L SPBO
SPDW,10d RSI SPDW LT25 - L SPDW
SPEM,12d RSI SPEM LT25 - L SPEM
SPEU,9d RSI SPEU LT23 - L SPEU
SPFF,13d RSI SPFF LT27 - L SPFF
SPGP,18d RSI SPGP LT36 - L SPGP
SPHD,5d RSI SPHD LT16 - L SPHD
SPHQ,20d RSI SPHQ LT35 - L SPHQ
SPHY,13d RSI SPHY LT26 - L SPHY
SPIB,15d RSI SPIB LT23 - L SPIB
SPIP,5d RSI SPIP LT12 - L SPIP
SPLB,5d RSI SPLB LT12 - L SPLB
SPLG,21d RSI SPLG LT38 - L SPLG
SPLV,6d RSI SPLV LT13 - L SPLV
SPMB,21d RSI SPMB LT26 - L SPMB
SPMD,13d RSI SPMD LT32 - L SPMD
SPSB,19d RSI SPSB LT23 - L SPSB
SPTI,20d RSI SPTI LT29 - L SPTI
SPTL,13d RSI SPTL LT26 - L SPTL
SPTS,13d RSI SPTS LT20 - L SPTS
SPUU,20d RSI SPUU LT37 - L SPUU
SPVM,19d RSI SPVM LT36 - L SPVM
SPVU,8d RSI SPVU LT26 - L SPVU
SRET,6d RSI SRET LT11 - L SRET
SRLN,12d RSI SRLN LT20 - L SRLN
SRS,19d RSI SRS LT37 - L SRS
SRVR,21d RSI SRVR LT28 - L SRVR
SSG,18d RSI SSG LT36 - L SSG
STIP,20d RSI STIP LT34 - L STIP
STOT,9d RSI STOT LT18 - L STOT
STPZ,4d RSI STPZ LT11 - L STPZ
SUSA,21d RSI SUSA LT35 - L SUSA
SUSB,14d RSI SUSB LT21 - L SUSB
SUSC,20d RSI SUSC LT28 - L SUSC
SVXY,19d RSI SVXY LT36 - L SVXY
SWAN,21d RSI SWAN LT29 - L SWAN
SYLD,17d RSI SYLD LT36 - L SYLD
TAIL,16d RSI TAIL LT35 - L TAIL
TBF,5d RSI TBF LT22 - L TBF
TBX,3d RSI TBX LT10 - L TBX
TDIV,4d RSI TDIV LT11 - L TDIV
TDTF,4d RSI TDTF LT11 - L TDTF
TDTT,21d RSI TDTT LT34 - L TDTT
TECL,21d RSI TECL LT34 - L TECL
TECS,6d RSI TECS LT23 - L TECS
TFLO,13d RSI TFLO LT48 - L TFLO
THD,21d RSI THD LT34 - L THD
TILT,21d RSI TILT LT37 - L TILT
TIPX,16d RSI TIPX LT30 - L TIPX
TIPZ,21d RSI TIPZ LT33 - L TIPZ
TLH,18d RSI TLH LT29 - L TLH
TLTD,11d RSI TLTD LT27 - L TLTD
TLTE,10d RSI TLTE LT25 - L TLTE
TMFC,21d RSI TMFC LT35 - L TMFC
TMFS,8d RSI TMFS LT19 - L TMFS
TMV,16d RSI TMV LT40 - L TMV
TOK,19d RSI TOK LT33 - L TOK
TOLZ,21d RSI TOLZ LT33 - L TOLZ
TOTL,11d RSI TOTL LT21 - L TOTL
TPYP,15d RSI TPYP LT34 - L TPYP
TPZ,18d RSI TPZ LT36 - L TPZ
TTT,4d RSI TTT LT19 - L TTT
TYD,8d RSI TYD LT18 - L TYD
TYO,16d RSI TYO LT39 - L TYO
UBT,10d RSI UBT LT24 - L UBT
UCO,6d RSI UCO LT22 - L UCO
UCON,19d RSI UCON LT25 - L UCON
UDIV,8d RSI UDIV LT24 - L UDIV
UDN,14d RSI UDN LT25 - L UDN
UEVM,9d RSI UEVM LT29 - L UEVM
UGA,11d RSI UGA LT31 - L UGA
UGL,21d RSI UGL LT35 - L UGL
UITB,5d RSI UITB LT13 - L UITB
UIVM,5d RSI UIVM LT12 - L UIVM
UJB,15d RSI UJB LT27 - L UJB
UJUL,21d RSI UJUL LT33 - L UJUL
ULE,19d RSI ULE LT30 - L ULE
ULST,10d RSI ULST LT27 - L ULST
ULVM,21d RSI ULVM LT36 - L ULVM
UMI,17d RSI UMI LT37 - L UMI
UOCT,21d RSI UOCT LT39 - L UOCT
UPW,12d RSI UPW LT26 - L UPW
URE,18d RSI URE LT29 - L URE
USAI,16d RSI USAI LT36 - L USAI
USCI,21d RSI USCI LT38 - L USCI
USDU,3d RSI USDU LT12 - L USDU
USFR,21d RSI USFR LT49 - L USFR
USHY,15d RSI USHY LT27 - L USHY
USIG,19d RSI USIG LT27 - L USIG
USL,5d RSI USL LT19 - L USL
USMF,13d RSI USMF LT30 - L USMF
USO,17d RSI USO LT37 - L USO
USPX,14d RSI USPX LT30 - L USPX
USRT,18d RSI USRT LT29 - L USRT
UST,7d RSI UST LT17 - L UST
USTB,9d RSI USTB LT19 - L USTB
USVM,13d RSI USVM LT32 - L USVM
UYG,16d RSI UYG LT31 - L UYG
UYM,18d RSI UYM LT33 - L UYM
VALQ,10d RSI VALQ LT24 - L VALQ
VAW,14d RSI VAW LT30 - L VAW
VBK,10d RSI VBK LT23 - L VBK
VBND,8d RSI VBND LT18 - L VBND
VBR,21d RSI VBR LT36 - L VBR
VCIT,17d RSI VCIT LT26 - L VCIT
VCLT,5d RSI VCLT LT12 - L VCLT
VCR,20d RSI VCR LT36 - L VCR
VCSH,18d RSI VCSH LT25 - L VCSH
VDC,5d RSI VDC LT15 - L VDC
VEA,18d RSI VEA LT33 - L VEA
VEGI,11d RSI VEGI LT29 - L VEGI
VEU,6d RSI VEU LT17 - L VEU
VFMF,16d RSI VFMF LT35 - L VFMF
VFMO,10d RSI VFMO LT25 - L VFMO
VFMV,17d RSI VFMV LT32 - L VFMV
VFQY,19d RSI VFQY LT35 - L VFQY
VFVA,4d RSI VFVA LT10 - L VFVA
VGIT,19d RSI VGIT LT28 - L VGIT
VGSH,15d RSI VGSH LT23 - L VGSH
VHT,19d RSI VHT LT35 - L VHT
VIDI,5d RSI VIDI LT13 - L VIDI
VIG,13d RSI VIG LT28 - L VIG
VIOG,17d RSI VIOG LT34 - L VIOG
VIOO,18d RSI VIOO LT34 - L VIOO
VIOV,18d RSI VIOV LT35 - L VIOV
VIS,20d RSI VIS LT34 - L VIS
VIXM,14d RSI VIXM LT32 - L VIXM
VLU,10d RSI VLU LT27 - L VLU
VNLA,4d RSI VNLA LT10 - L VNLA
VNM,17d RSI VNM LT23 - L VNM
VOLT,7d RSI VOLT LT37 - L VOLT
VONE,21d RSI VONE LT36 - L VONE
VONG,18d RSI VONG LT34 - L VONG
VOOV,10d RSI VOOV LT26 - L VOOV
VOX,21d RSI VOX LT34 - L VOX
VRIG,11d RSI VRIG LT13 - L VRIG
VRP,5d RSI VRP LT10 - L VRP
VSDA,11d RSI VSDA LT25 - L VSDA
VSGX,6d RSI VSGX LT15 - L VSGX
VSMV,18d RSI VSMV LT33 - L VSMV
VTC,6d RSI VTC LT14 - L VTC
VTHR,21d RSI VTHR LT36 - L VTHR
VTIP,17d RSI VTIP LT33 - L VTIP
VTWG,6d RSI VTWG LT19 - L VTWG
VTWV,20d RSI VTWV LT35 - L VTWV
VUG,21d RSI VUG LT35 - L VUG
VUSE,7d RSI VUSE LT22 - L VUSE
VWO,20d RSI VWO LT32 - L VWO
VXUS,10d RSI VXUS LT26 - L VXUS
VXX,10d RSI VXX LT24 - L VXX
VXZ,13d RSI VXZ LT32 - L VXZ
WDIV,13d RSI WDIV LT29 - L WDIV
WIP,18d RSI WIP LT27 - L WIP
WOOD,7d RSI WOOD LT20 - L WOOD
WTMF,3d RSI WTMF LT11 - L WTMF
WTPI,20d RSI WTPI LT34 - L WTPI
WTV,18d RSI WTV LT35 - L WTV
XBI,10d RSI XBI LT23 - L XBI
XCEM,18d RSI XCEM LT30 - L XCEM
XHE,7d RSI XHE LT19 - L XHE
XHS,4d RSI XHS LT11 - L XHS
XITK,4d RSI XITK LT12 - L XITK
XLB,14d RSI XLB LT30 - L XLB
XLC,21d RSI XLC LT34 - L XLC
XLI,15d RSI XLI LT33 - L XLI
XLK,21d RSI XLK LT35 - L XLK
XLP,4d RSI XLP LT11 - L XLP
XLRE,6d RSI XLRE LT10 - L XLRE
XLU,10d RSI XLU LT22 - L XLU
XLY,14d RSI XLY LT30 - L XLY
XMHQ,21d RSI XMHQ LT40 - L XMHQ
XMLV,20d RSI XMLV LT33 - L XMLV
XMPT,21d RSI XMPT LT22 - L XMPT
XMVM,5d RSI XMVM LT15 - L XMVM
XNTK,19d RSI XNTK LT35 - L XNTK
XPH,10d RSI XPH LT25 - L XPH
XSD,4d RSI XSD LT11 - L XSD
XSHD,5d RSI XSHD LT12 - L XSHD
XSHQ,20d RSI XSHQ LT36 - L XSHQ
XSLV,21d RSI XSLV LT34 - L XSLV
XSOE,5d RSI XSOE LT11 - L XSOE
XSVM,11d RSI XSVM LT27 - L XSVM
XSW,4d RSI XSW LT11 - L XSW
XT,17d RSI XT LT30 - L XT
XTL,21d RSI XTL LT37 - L XTL
XTN,19d RSI XTN LT36 - L XTN
YCL,7d RSI YCL LT10 - L YCL
YCS,13d RSI YCS LT31 - L YCS
YLD,14d RSI YLD LT22 - L YLD
YLDE,7d RSI YLDE LT21 - L YLDE
