,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2025 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTHI,3d RSI FTHI LT10 - L FTHI,3.7 %,6.4 %,1860,3183,13.0 %,6.0 %,28.7 %,106.9 %,0.0 %,-0.7 %,4,4,0.3,0.3,75.0 %,100.0 %,0.6,,465,779,0.9 %,1.6 %,6,2.8,1,0,3,4,1,0,3,4,1,0,3,4,3,,3,4,1.7,,0.5,3.5,-5076,0,-5.1 %,0.0 %,-5076,0,-5.1 %,0.0 %,-5076,0,-5.1 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,1466,779,-2538,0,75.0 %,100.0 %
FTLS,3d RSI FTLS LT17 - L FTLS,-2.2 %,5.6 %,-1092,2805,24.1 %,9.1 %,-9.1 %,61.5 %,-1.3 %,-1.3 %,6,6,0.5,0.5,66.7 %,100.0 %,0.3,,-182,457,-0.4 %,0.9 %,7.5,2.8,2,0,4,6,2,0,4,6,2,0,4,5,2,,4,6,0.6,,-0.5,5.3,-4932,0,-4.9 %,0.0 %,-4932,0,-4.9 %,0.0 %,-4932,0,-4.9 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,343,457,-1233,0,66.7 %,100.0 %
FTQI,11d RSI FTQI LT32 - L FTQI,-0.5 %,6.5 %,-225,3258,10.4 %,5.6 %,-4.4 %,117.3 %,0.0 %,-1.7 %,3,3,0.2,0.2,66.7 %,100.0 %,0.4,,-75,1067,-0.2 %,2.1 %,5.7,3.7,1,0,2,3,1,0,2,3,1,0,2,3,2,,2,3,0.9,,-0.1,2.9,-4432,0,-4.4 %,0.0 %,-4432,0,-4.4 %,0.0 %,-4432,0,-4.4 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,995,1067,-2216,0,66.7 %,100.0 %
FTSL,21d RSI FTSL LT53 - L FTSL,1.0 %,1.4 %,522,678,24.8 %,7.1 %,4.2 %,19.0 %,-0.9 %,-0.2 %,7,4,0.6,0.3,85.7 %,100.0 %,0.4,,75,169,0.1 %,0.3 %,4.7,3.5,1,0,5,4,1,0,4,3,0,0,3,2,6,,6,4,2.1,,0.8,12.5,-911,0,-0.9 %,0.0 %,-911,0,-0.9 %,0.0 %,0,0,0.0 %,0.0 %,85.7 %,100.0 %,85.7 %,100.0 %,83.3 %,100.0 %,163,169,-455,0,100.0 %,100.0 %
FTSM,3d RSI FTSM LT54 - L FTSM,0.5 %,1.1 %,268,543,14.0 %,17.1 %,3.8 %,6.4 %,0.0 %,-0.0 %,8,13,0.7,1.1,100.0 %,100.0 %,,,33,42,0.1 %,0.1 %,2.9,2.3,0,0,8,13,0,0,8,12,0,0,7,8,,,8,13,,,5.2,12,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,33,42,0,0,100.0 %,100.0 %
FTXL,3d RSI FTXL LT12 - L FTXL,19.9 %,14.1 %,9935,7059,7.7 %,7.5 %,259.4 %,187.2 %,-0.1 %,-1.9 %,5,5,0.4,0.4,80.0 %,100.0 %,42.1,,1987,1339,4.0 %,2.7 %,2.4,2.8,1,0,3,5,1,0,3,5,0,0,4,4,4,,4,5,168.2,,3,16.1,-119,0,-0.1 %,0.0 %,-119,0,-0.1 %,0.0 %,0,0,0.0 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,2499,1339,-59,0,100.0 %,100.0 %
FTXO,11d RSI FTXO LT36 - L FTXO,15.2 %,13.6 %,7606,6798,18.3 %,8.3 %,83.1 %,163.2 %,-8.5 %,-0.8 %,11,6,0.9,0.5,81.8 %,100.0 %,0.6,,691,1076,1.4 %,2.1 %,2.7,2.5,2,0,7,6,1,0,7,6,1,0,4,4,4.5,,9,6,2.7,,1.4,5.5,-8845,0,-8.8 %,0.0 %,-4388,0,-4.4 %,0.0 %,-4388,0,-4.4 %,0.0 %,81.8 %,100.0 %,81.8 %,100.0 %,90.0 %,100.0 %,1336,1076,-2211,0,85.7 %,100.0 %
FTXR,4d RSI FTXR LT10 - L FTXR,12.4 %,4.3 %,6214,2164,18.8 %,5.6 %,66.3 %,77.9 %,0.0 %,-3.2 %,2,3,0.2,0.2,100.0 %,66.7 %,,2.2,3107,720,6.2 %,1.4 %,2,3.7,0,1,2,2,0,1,2,2,0,1,2,2,,2,2,2,,4.4,1.4,1.3,0,-632,0.0 %,-1.3 %,0,-632,0.0 %,-1.3 %,0,-632,0.0 %,-1.3 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,3107,1396,0,-632,100.0 %,66.7 %
FUTY,21d RSI FUTY LT42 - L FUTY,4.9 %,0.9 %,2449,449,8.9 %,8.3 %,55.2 %,10.8 %,-0.4 %,-3.7 %,6,4,0.5,0.3,83.3 %,75.0 %,2.4,0.5,408,116,0.8 %,0.2 %,2.7,3.8,1,1,3,2,1,1,3,2,0,1,4,2,5,3,5,3,11.8,1.5,2.5,0.4,-452,-855,-0.5 %,-1.7 %,-452,-855,-0.5 %,-1.7 %,0,-569,0.0 %,-1.1 %,83.3 %,75.0 %,83.3 %,75.0 %,83.3 %,75.0 %,535,439,-226,-855,100.0 %,66.7 %
FV,4d RSI FV LT15 - L FV,2.0 %,9.6 %,1000,4776,11.7 %,6.3 %,17.1 %,150.4 %,0.0 %,-2.0 %,3,4,0.2,0.3,66.7 %,100.0 %,0.6,,333,1155,0.7 %,2.3 %,6.7,3,1,0,2,4,1,0,2,4,1,0,2,4,2,,2,4,1.3,,0.2,5.7,-7941,0,-7.9 %,0.0 %,-7941,0,-7.9 %,0.0 %,-7941,0,-7.9 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,2485,1155,-3971,0,66.7 %,100.0 %
FVD,17d RSI FVD LT37 - L FVD,1.5 %,2.3 %,726,1128,16.2 %,5.2 %,9.0 %,43.7 %,0.0 %,-1.4 %,2,2,0.2,0.2,50.0 %,100.0 %,5.4,,363,561,0.7 %,1.1 %,4,4,1,0,1,2,1,0,1,2,1,0,1,2,1,,1,2,5.4,,1,8.7,-333,0,-0.3 %,0.0 %,-333,0,-0.3 %,0.0 %,-333,0,-0.3 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,892,561,-166,0,50.0 %,100.0 %
FXF,21d RSI FXF LT36 - L FXF,0.3 %,5.3 %,153,2632,87.5 %,15.1 %,0.3 %,34.9 %,-0.1 %,-1.0 %,2,12,0.2,1,50.0 %,91.7 %,3,1.2,76,215,0.2 %,0.4 %,2,2,1,1,1,10,1,1,1,8,0,1,1,4,1,11,1,11,3,13.1,0.7,3.9,-150,-212,-0.2 %,-0.4 %,-150,-212,-0.2 %,-0.4 %,0,-212,0.0 %,-0.4 %,50.0 %,91.7 %,50.0 %,91.7 %,50.0 %,90.0 %,228,253,-75,-212,100.0 %,83.3 %
FXI,4d RSI FXI LT20 - L FXI,-1.7 %,7.4 %,-827,3721,9.3 %,6.0 %,-17.7 %,125.0 %,-10.6 %,-2.7 %,6,5,0.5,0.4,83.3 %,80.0 %,0.2,1.7,-138,733,-0.3 %,1.5 %,2.8,2,1,1,4,2,1,1,4,2,1,1,4,2,5,4,5,4,0.8,6.6,-0.1,1.6,-10845,-654,-10.8 %,-1.3 %,-10845,-654,-10.8 %,-1.3 %,-10845,-654,-10.8 %,-1.3 %,83.3 %,80.0 %,83.3 %,80.0 %,83.3 %,80.0 %,919,1080,-5423,-654,83.3 %,75.0 %
FXN,4d RSI FXN LT10 - L FXN,7.3 %,3.2 %,3629,1612,100.0 %,5.6 %,7.3 %,58.0 %,0.0 %,-3.3 %,1,3,0.1,0.2,100.0 %,66.7 %,,2.6,3629,536,7.3 %,1.1 %,3,3.7,0,1,1,1,0,1,1,1,0,1,1,1,,2,1,2,,5.1,0,1.4,0,-390,0.0 %,-0.8 %,0,-390,0.0 %,-0.8 %,0,-390,0.0 %,-0.8 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,3629,999,0,-390,100.0 %,66.7 %
FXO,16d RSI FXO LT41 - L FXO,13.5 %,8.4 %,6766,4185,16.8 %,6.3 %,80.4 %,131.8 %,-3.0 %,-1.1 %,8,5,0.7,0.4,75.0 %,100.0 %,1.8,,846,812,1.7 %,1.6 %,3.2,2.2,2,0,4,5,2,0,4,5,1,0,2,4,3,,6,5,5.3,,2.5,4.4,-3171,0,-3.2 %,0.0 %,-3171,0,-3.2 %,0.0 %,-1832,0,-1.8 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,1392,812,-793,0,80.0 %,100.0 %
FXR,21d RSI FXR LT41 - L FXR,3.7 %,2.9 %,1825,1441,21.6 %,5.2 %,16.9 %,55.9 %,-3.3 %,-1.8 %,10,3,0.8,0.2,70.0 %,100.0 %,0.8,,183,476,0.4 %,0.9 %,3.8,2.3,3,0,7,3,3,0,6,3,1,0,3,2,2.3,,7,3,1.9,,0.8,13.2,-4292,0,-4.3 %,0.0 %,-4292,0,-4.3 %,0.0 %,-976,0,-1.0 %,0.0 %,70.0 %,100.0 %,70.0 %,100.0 %,66.7 %,100.0 %,567,476,-715,0,75.0 %,100.0 %
FXU,20d RSI FXU LT42 - L FXU,3.8 %,4.1 %,1895,2052,8.1 %,5.6 %,47.0 %,73.9 %,-0.6 %,-1.6 %,5,3,0.4,0.2,80.0 %,100.0 %,1.7,,379,675,0.8 %,1.4 %,3,3.7,1,0,2,3,1,0,2,3,0,0,3,3,4,,4,3,6.9,,2.2,4.7,-648,0,-0.6 %,0.0 %,-648,0,-0.6 %,0.0 %,0,0,0.0 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,555,675,-324,0,100.0 %,100.0 %
FXY,21d RSI FXY LT30 - L FXY,0.8 %,2.5 %,386,1233,100.0 %,6.8 %,0.8 %,36.6 %,0.0 %,-2.2 %,1,3,0.1,0.2,100.0 %,66.7 %,,1.9,386,414,0.8 %,0.8 %,1,4.7,0,1,1,2,0,0,1,2,0,1,1,2,,2,1,2,,3.9,0,0.9,0,-434,0.0 %,-0.9 %,0,0,0.0 %,0.0 %,0,-434,0.0 %,-0.9 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,100.0 %,386,838,0,-434,100.0 %,66.7 %
GCOW,8d RSI GCOW LT25 - L GCOW,0.6 %,4.1 %,275,2033,100.0 %,6.3 %,0.6 %,64.0 %,0.0 %,-0.8 %,1,4,0.1,0.3,100.0 %,100.0 %,,,275,501,0.6 %,1.0 %,3,3,0,0,1,4,0,0,1,4,0,0,1,4,,,1,4,,,0,5.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,275,501,0,0,100.0 %,100.0 %
GDX,4d RSI GDX LT15 - L GDX,7.9 %,6.9 %,3974,3453,100.0 %,7.9 %,7.9 %,87.0 %,0.0 %,-3.0 %,1,3,0.1,0.2,100.0 %,100.0 %,,,3974,1126,7.9 %,2.2 %,3,2.7,0,0,1,3,0,0,1,3,0,0,1,2,,,1,3,,,0,12.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,3974,1126,0,0,100.0 %,100.0 %
GEM,19d RSI GEM LT40 - L GEM,1.9 %,4.8 %,971,2410,10.9 %,5.2 %,17.8 %,93.4 %,0.0 %,-0.6 %,2,4,0.2,0.3,100.0 %,100.0 %,,,485,592,1.0 %,1.2 %,2.5,2.2,0,0,2,4,0,0,2,4,0,0,2,4,,,2,4,,,2.9,5.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,485,592,0,0,100.0 %,100.0 %
GIGB,5d RSI GIGB LT21 - L GIGB,1.7 %,2.6 %,838,1326,5.6 %,9.9 %,30.0 %,26.7 %,-0.2 %,-0.7 %,4,8,0.3,0.7,75.0 %,75.0 %,4,4.5,209,164,0.4 %,0.3 %,2,2.1,1,1,2,5,0,1,3,5,0,1,3,6,3,3,3,6,12,13.5,2.3,2.9,-153,-82,-0.2 %,-0.2 %,0,-82,0.0 %,-0.2 %,0,-82,0.0 %,-0.2 %,75.0 %,75.0 %,75.0 %,75.0 %,100.0 %,75.0 %,305,236,-76,-52,100.0 %,85.7 %
GLD,3d RSI GLD LT13 - L GLD,10.5 %,7.9 %,5250,3940,9.7 %,8.3 %,108.5 %,94.6 %,0.0 %,-0.7 %,5,7,0.4,0.6,100.0 %,100.0 %,,,1050,545,2.1 %,1.1 %,1.4,2,0,0,5,7,0,0,5,7,0,0,4,6,,,5,7,,,3.8,8.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1050,545,0,0,100.0 %,100.0 %
GLL,16d RSI GLL LT22 - L GLL,6.2 %,1.2 %,3089,583,91.7 %,5.6 %,6.7 %,21.0 %,-5.7 %,-8.5 %,3,2,0.2,0.2,33.3 %,50.0 %,4,1.5,1030,317,2.1 %,0.6 %,2.7,6,2,1,1,1,2,1,1,1,0,0,1,1,0.5,1,1,1,2,1.5,0.5,0.3,-6302,-1316,-6.3 %,-2.6 %,-6302,-1316,-6.3 %,-2.6 %,0,0,0.0 %,0.0 %,33.3 %,50.0 %,33.3 %,50.0 %,33.3 %,50.0 %,6240,1950,-1575,-1316,100.0 %,100.0 %
GNR,16d RSI GNR LT32 - L GNR,3.7 %,1.8 %,1853,875,100.0 %,6.0 %,3.7 %,29.4 %,0.0 %,-4.1 %,1,4,0.1,0.3,100.0 %,75.0 %,,0.6,1853,223,3.7 %,0.5 %,3,2.8,0,1,1,2,0,1,1,2,0,1,1,2,,3,1,3,,1.9,0,0.6,0,-1018,0.0 %,-2.0 %,0,-1018,0.0 %,-2.0 %,0,-621,0.0 %,-1.2 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,1853,637,0,-1018,100.0 %,66.7 %
GOVI,3d RSI GOVI LT10 - L GOVI,2.0 %,0.4 %,998,199,5.6 %,7.9 %,35.5 %,5.0 %,0.0 %,-1.9 %,2,4,0.2,0.3,100.0 %,50.0 %,,1.4,499,52,1.0 %,0.1 %,1.5,4,0,1,2,2,0,1,2,2,0,1,2,2,,1,2,2,,1.4,6.3,0.2,0,-573,0.0 %,-1.1 %,0,-573,0.0 %,-1.1 %,0,-573,0.0 %,-1.1 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,499,400,0,-296,100.0 %,50.0 %
GOVT,5d RSI GOVT LT21 - L GOVT,0.9 %,0.8 %,427,426,3.1 %,9.9 %,27.1 %,8.6 %,0.0 %,-1.0 %,2,7,0.2,0.6,100.0 %,71.4 %,,1.9,213,61,0.4 %,0.1 %,1,2.6,0,1,2,2,0,1,2,2,0,0,2,5,,2.5,2,5,,4.7,8,2,0,-68,0.0 %,-0.1 %,0,-68,0.0 %,-0.1 %,0,0,0.0 %,0.0 %,100.0 %,71.4 %,100.0 %,71.4 %,100.0 %,71.4 %,213,108,0,-57,100.0 %,100.0 %
GREK,8d RSI GREK LT27 - L GREK,0.0 %,7.6 %,19,3817,4.9 %,5.2 %,0.8 %,148.0 %,0.0 %,-1.3 %,3,4,0.2,0.3,66.7 %,100.0 %,0.5,,6,929,0.0 %,1.9 %,1.3,2.2,1,0,2,4,1,0,2,4,1,0,2,3,2,,2,4,1,,0,5.3,-2140,0,-2.1 %,0.0 %,-2140,0,-2.1 %,0.0 %,-2140,0,-2.1 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,544,929,-1070,0,66.7 %,100.0 %
GRID,7d RSI GRID LT29 - L GRID,-0.9 %,9.2 %,-427,4573,9.3 %,8.3 %,-9.1 %,109.7 %,-1.8 %,-0.9 %,4,5,0.3,0.4,50.0 %,100.0 %,0.5,,-107,884,-0.2 %,1.8 %,3.5,3.2,1,0,2,5,1,0,2,5,1,0,1,5,1,,2,5,0.5,,-0.4,5.3,-1804,0,-1.8 %,0.0 %,-1804,0,-1.8 %,0.0 %,-1804,0,-1.8 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,238,884,-451,0,33.3 %,100.0 %
GSG,9d RSI GSG LT28 - L GSG,0.9 %,6.7 %,466,3359,32.1 %,5.2 %,2.9 %,130.2 %,0.0 %,-1.7 %,2,4,0.2,0.3,100.0 %,100.0 %,,,233,821,0.5 %,1.6 %,3.5,2.2,0,0,2,4,0,0,2,4,0,0,2,4,,,2,4,,,11.6,4.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,233,821,0,0,100.0 %,100.0 %
GSIE,17d RSI GSIE LT39 - L GSIE,8.9 %,6.7 %,4468,3334,4.8 %,10.3 %,185.2 %,64.6 %,0.0 %,-1.2 %,3,6,0.2,0.5,66.7 %,100.0 %,143.7,,1489,542,3.0 %,1.1 %,2.7,3,1,0,2,6,1,0,2,5,1,0,2,4,2,,2,6,287.4,,2.1,3.9,-31,0,-0.0 %,0.0 %,-31,0,-0.0 %,0.0 %,-31,0,-0.0 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,2242,542,-16,0,66.7 %,100.0 %
GSLC,3d RSI GSLC LT11 - L GSLC,6.8 %,10.4 %,3384,5181,16.8 %,9.1 %,40.2 %,113.5 %,0.0 %,-1.1 %,5,6,0.4,0.5,80.0 %,100.0 %,0.5,,677,830,1.4 %,1.7 %,5.6,2.8,1,0,4,6,1,0,4,6,1,0,4,6,4,,4,6,2.1,,0.7,6,-5926,0,-5.9 %,0.0 %,-5926,0,-5.9 %,0.0 %,-5926,0,-5.9 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,1587,830,-2963,0,80.0 %,100.0 %
GSY,5d RSI GSY LT64 - L GSY,0.2 %,0.6 %,113,306,9.9 %,11.1 %,2.3 %,5.5 %,0.0 %,-0.0 %,4,7,0.3,0.6,75.0 %,100.0 %,,,28,44,0.1 %,0.1 %,2.8,3,1,0,3,7,0,0,3,7,0,0,3,4,3,,3,7,,,3,8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,100.0 %,100.0 %,38,44,0,0,100.0 %,100.0 %
GTO,6d RSI GTO LT16 - L GTO,0.7 %,1.3 %,346,629,100.0 %,5.6 %,0.7 %,22.6 %,0.0 %,-0.5 %,1,4,0.1,0.3,100.0 %,100.0 %,,,346,157,0.7 %,0.3 %,3,2.5,0,0,1,4,0,0,1,4,0,0,1,3,,,1,4,,,0,2.9,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,346,157,0,0,100.0 %,100.0 %
GUNR,6d RSI GUNR LT19 - L GUNR,4.9 %,1.9 %,2468,937,22.2 %,5.6 %,22.2 %,33.7 %,0.0 %,-1.9 %,2,4,0.2,0.3,100.0 %,75.0 %,,1,1234,234,2.5 %,0.5 %,2,2.5,0,1,2,3,0,1,2,3,0,1,2,2,,3,2,3,,3.1,4.6,1.2,0,-457,0.0 %,-0.9 %,0,-457,0.0 %,-0.9 %,0,-31,0.0 %,-0.1 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,1234,464,0,-457,100.0 %,66.7 %
GUSH,6d RSI GUSH LT16 - L GUSH,13.3 %,14.6 %,6649,7283,26.9 %,5.2 %,49.4 %,282.4 %,0.0 %,-4.4 %,2,3,0.2,0.2,100.0 %,100.0 %,,,3325,2335,6.6 %,4.7 %,2.5,3.3,0,0,2,3,0,0,2,3,0,0,2,3,,,2,3,,,1.7,3.1,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,3325,2335,0,0,100.0 %,100.0 %
GVAL,6d RSI GVAL LT21 - L GVAL,3.6 %,2.0 %,1811,1006,5.8 %,6.0 %,62.9 %,33.8 %,0.0 %,-2.1 %,2,5,0.2,0.4,100.0 %,80.0 %,,0.8,905,201,1.8 %,0.4 %,3,2,0,1,2,2,0,1,2,2,0,1,2,2,,4,2,4,,3,4,1.2,0,-494,0.0 %,-1.0 %,0,-494,0.0 %,-1.0 %,0,-494,0.0 %,-1.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,905,375,0,-494,100.0 %,80.0 %
GVI,3d RSI GVI LT11 - L GVI,0.9 %,0.9 %,428,459,16.0 %,6.0 %,5.3 %,15.4 %,0.0 %,-0.5 %,2,5,0.2,0.4,100.0 %,100.0 %,,,214,91,0.4 %,0.2 %,1,2,0,0,2,5,0,0,2,5,0,0,2,5,,,2,5,,,6.4,4.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,214,91,0,0,100.0 %,100.0 %
HACK,10d RSI HACK LT28 - L HACK,13.5 %,10.0 %,6750,4997,4.2 %,5.2 %,322.1 %,193.7 %,0.0 %,-1.3 %,2,3,0.2,0.2,100.0 %,100.0 %,,,3375,1619,6.8 %,3.2 %,2.5,3.3,0,0,2,3,0,0,2,3,0,0,2,3,,,2,3,,,1.9,3.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,3375,1619,0,0,100.0 %,100.0 %
HDEF,7d RSI HDEF LT26 - L HDEF,3.2 %,5.2 %,1613,2607,5.8 %,7.5 %,55.2 %,69.2 %,0.0 %,-0.8 %,3,7,0.2,0.6,100.0 %,100.0 %,,,538,365,1.1 %,0.7 %,2,1.7,0,0,3,7,0,0,3,7,0,0,3,6,,,3,7,,,3.3,7.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,538,365,0,0,100.0 %,100.0 %
HDV,10d RSI HDV LT34 - L HDV,5.7 %,0.0 %,2835,22,8.3 %,7.9 %,68.0 %,0.6 %,-0.1 %,-4.2 %,4,5,0.3,0.4,75.0 %,80.0 %,28.2,0.3,709,8,1.4 %,0.0 %,3.5,3,1,1,3,3,1,1,3,3,1,1,2,3,3,4,3,4,84.5,1,2.8,0,-68,-1171,-0.1 %,-2.3 %,-68,-1171,-0.1 %,-2.3 %,-68,-887,-0.1 %,-1.8 %,75.0 %,80.0 %,75.0 %,80.0 %,75.0 %,80.0 %,956,303,-34,-1171,66.7 %,75.0 %
HEFA,3d RSI HEFA LT10 - L HEFA,-5.0 %,4.9 %,-2497,2468,100.0 %,6.0 %,-5.0 %,82.9 %,0.0 %,-1.6 %,1,4,0.1,0.3,0.0 %,100.0 %,0,,-2497,606,-5.0 %,1.2 %,7,2.8,1,0,0,4,1,0,0,4,1,0,0,4,0,,0,4,0,,0,5.2,-4994,0,-5.0 %,0.0 %,-4994,0,-5.0 %,0.0 %,-4994,0,-5.0 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,606,-2497,0,0.0 %,100.0 %
HEWJ,3d RSI HEWJ LT12 - L HEWJ,5.3 %,5.6 %,2657,2782,7.3 %,7.9 %,72.5 %,70.1 %,-0.4 %,-10.4 %,4,6,0.3,0.5,75.0 %,66.7 %,5.4,2.8,664,458,1.3 %,0.9 %,2.5,2.3,1,2,2,3,1,2,2,3,0,2,3,3,3,2,3,4,16.1,5.5,1.8,1.7,-352,-607,-0.4 %,-1.2 %,-352,-607,-0.4 %,-1.2 %,0,-607,0.0 %,-1.2 %,75.0 %,66.7 %,75.0 %,66.7 %,75.0 %,66.7 %,944,839,-176,-304,100.0 %,66.7 %
HFXI,3d RSI HFXI LT13 - L HFXI,2.0 %,4.3 %,1020,2175,9.8 %,7.9 %,20.8 %,54.8 %,-1.9 %,-1.5 %,5,5,0.4,0.4,80.0 %,100.0 %,0.5,,204,428,0.4 %,0.9 %,2.4,3,1,0,3,5,1,0,3,5,1,0,3,5,4,,4,5,2.1,,0.7,8.3,-1882,0,-1.9 %,0.0 %,-1882,0,-1.9 %,0.0 %,-1653,0,-1.7 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,490,428,-941,0,75.0 %,100.0 %
HYD,5d RSI HYD LT16 - L HYD,1.2 %,3.1 %,599,1548,15.5 %,5.6 %,7.7 %,55.7 %,-0.4 %,-0.6 %,3,4,0.2,0.3,66.7 %,100.0 %,2.2,,200,383,0.4 %,0.8 %,3.3,2.5,1,0,2,4,1,0,2,4,1,0,1,4,2,,2,4,4.4,,1.3,3.1,-355,0,-0.4 %,0.0 %,-355,0,-0.4 %,0.0 %,-355,0,-0.4 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,388,383,-178,0,50.0 %,100.0 %
HYDB,6d RSI HYDB LT30 - L HYDB,-0.7 %,2.6 %,-326,1294,9.0 %,8.7 %,-7.3 %,29.6 %,-1.0 %,-0.4 %,3,5,0.2,0.4,66.7 %,100.0 %,0.2,,-109,257,-0.2 %,0.5 %,3.7,3.4,1,0,1,5,1,0,1,5,1,0,1,4,2,,2,5,0.3,,-0.7,2.9,-969,0,-1.0 %,0.0 %,-969,0,-1.0 %,0.0 %,-969,0,-1.0 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,79,257,-485,0,66.7 %,100.0 %
HYEM,3d RSI HYEM LT10 - L HYEM,0.8 %,3.9 %,421,1968,100.0 %,6.8 %,0.8 %,58.3 %,0.0 %,-0.5 %,1,4,0.1,0.3,100.0 %,100.0 %,,,421,485,0.8 %,1.0 %,3,3.2,0,0,1,4,0,0,1,4,0,0,1,3,,,1,4,,,0,9.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,421,485,0,0,100.0 %,100.0 %
HYG,3d RSI HYG LT11 - L HYG,1.5 %,1.6 %,743,811,5.8 %,6.3 %,25.6 %,25.6 %,0.0 %,-0.4 %,2,4,0.2,0.3,100.0 %,100.0 %,,,371,202,0.7 %,0.4 %,3,3,0,0,2,4,0,0,2,4,0,0,2,4,,,2,4,,,1.8,3.7,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,371,202,0,0,100.0 %,100.0 %
