,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2020 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker (684),Condition (684),Profit %,IS Profit %,Profit $ Per Year,IS Profit $ Per Year,Time in market%,IS Time in market%,TIMAR%,IS TIMAR%,Max DD%,IS Max DD%,Total Trades,IS Total Trades,AVG Trades Per Month,IS AVG Trades Per Month,Win %,IS Win %,Risk to Reward Ratio,IS Risk to Reward Ratio,Avg P&L $,IS Avg P&L $,Avg P&L %,IS Avg P&L %,AVG Hold Period (days),IS AVG Hold Period (days),Max Consec. Losing Days,IS Max Consec. Losing Days,Max Consec. Winning Days,IS Max Consec. Winning Days,Max Consec. Losing Weeks,IS Max Consec. Losing Weeks,Max Consec. Winning Weeks,IS Max Consec. Winning Weeks,Max Consec. Losing Months,IS Max Consec. Losing Months,Max Consec. Winning Months,IS Max Consec. Winning Months,Win to Loss Ratio,IS Win to Loss Ratio,Total Profitable Trades,IS Total Profitable Trades,Profit Factor,IS Profit Factor,Sharpe Ratio,IS Sharpe Ratio,Losing Days Streak $ Loss,IS Losing Days Streak $ Loss,Losing Days Streak % Loss,IS Losing Days Streak % Loss,Losing Weeks Streak $ Loss,IS Losing Weeks Streak $ Loss,Losing Weeks Streak % Loss,IS Losing Weeks Streak % Loss,Losing Months Streak $ Loss,IS Losing Months Streak $ Loss,Losing Months Streak % Loss,IS Losing Months Streak % Loss,Winning Trades%,IS Winning Trades%,Winning Days%,IS Winning Days%,Winning Weeks%,IS Winning Weeks%,Avg Win Trade $,IS Avg Win Trade $,Avg Losing Trade $,IS Avg Losing Trade $,Winning Months%,IS Winning Months%
BND,20d RSI BND LT47 - L BND,0.6 %,1.3 %,311,632,23.7 %,5.2 %,2.6 %,24.5 %,-0.8 %,-0.1 %,11,4,0.9,0.3,72.7 %,100.0 %,0.5,,28,157,0.1 %,0.3 %,2.8,2.2,2,0,6,4,1,0,5,4,1,0,4,3,2.7,,8,4,1.4,,0.5,5.3,-1230,0,-1.2 %,0.0 %,-1230,0,-1.2 %,0.0 %,-1230,0,-1.2 %,0.0 %,72.7 %,100.0 %,72.7 %,100.0 %,77.8 %,100.0 %,128,157,-236,0,80.0 %,100.0 %
BNDX,18d RSI BNDX LT43 - L BNDX,-0.6 %,1.6 %,-302,810,8.0 %,7.1 %,-7.5 %,22.7 %,0.0 %,-0.1 %,2,7,0.2,0.6,50.0 %,100.0 %,0.2,,-151,115,-0.3 %,0.2 %,6,1.6,1,0,1,7,1,0,1,6,1,0,1,3,1,,1,7,0.2,,-1,9.9,-749,0,-0.7 %,0.0 %,-749,0,-0.7 %,0.0 %,-749,0,-0.7 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,73,115,-375,0,50.0 %,100.0 %
BNO,11d RSI BNO LT30 - L BNO,-37.1 %,7.9 %,-18562,3941,26.2 %,5.2 %,-141.5 %,152.8 %,-38.7 %,-4.2 %,11,3,0.9,0.2,27.3 %,100.0 %,0.5,,-1687,1285,-3.4 %,2.6 %,3.7,3.3,6,0,2,3,5,0,2,3,4,0,1,2,0.4,,3,3,0.2,,-1.9,3.3,-35996,0,-36.0 %,0.0 %,-35996,0,-36.0 %,0.0 %,-40922,0,-40.9 %,0.0 %,27.3 %,100.0 %,27.3 %,100.0 %,30.0 %,100.0 %,1392,1285,-2842,0,20.0 %,100.0 %
BOIL,10d RSI BOIL LT26 - L BOIL,2.5 %,41.8 %,1249,20893,13.6 %,8.7 %,18.4 %,478.6 %,-3.3 %,-6.1 %,5,7,0.4,0.6,60.0 %,85.7 %,0.8,3.5,250,2589,0.5 %,5.2 %,4.8,2.1,1,1,2,4,1,1,2,4,1,1,1,3,1.5,6,3,6,1.2,21,0.2,3.8,-10891,-906,-10.9 %,-1.8 %,-10891,-906,-10.9 %,-1.8 %,-3467,-906,-3.5 %,-1.8 %,60.0 %,85.7 %,60.0 %,85.7 %,60.0 %,85.7 %,2800,3171,-3575,-906,50.0 %,83.3 %
BOND,18d RSI BOND LT47 - L BOND,2.5 %,0.5 %,1225,226,20.0 %,5.2 %,12.3 %,8.7 %,0.0 %,-0.2 %,8,4,0.7,0.3,87.5 %,100.0 %,0.4,,153,56,0.3 %,0.1 %,3.2,2.2,1,0,7,4,0,0,6,4,0,0,5,3,7,,7,4,3,,1.3,1.6,-1205,0,-1.2 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,87.5 %,100.0 %,87.5 %,100.0 %,100.0 %,100.0 %,261,56,-603,0,100.0 %,100.0 %
BOTZ,18d RSI BOTZ LT37 - L BOTZ,10.5 %,18.3 %,5273,9167,95.2 %,9.5 %,11.1 %,192.5 %,-8.0 %,-5.2 %,5,9,0.4,0.8,40.0 %,100.0 %,3.3,,1055,946,2.1 %,1.9 %,3,1.7,2,0,1,9,1,0,1,7,0,0,1,4,0.7,,2,9,2.2,,0.6,6.1,-8221,0,-8.2 %,0.0 %,-8221,0,-8.2 %,0.0 %,0,0,0.0 %,0.0 %,40.0 %,100.0 %,40.0 %,100.0 %,66.7 %,100.0 %,4888,946,-1501,0,100.0 %,100.0 %
BSCQ,15d RSI BSCQ LT42 - L BSCQ,-6.3 %,1.5 %,-3150,756,11.0 %,5.2 %,-57.1 %,29.3 %,0.0 %,-0.2 %,3,2,0.2,0.2,66.7 %,100.0 %,0.2,,-1050,377,-2.1 %,0.8 %,4.3,5.5,1,0,2,2,1,0,1,2,1,0,1,2,2,,2,2,0.3,,-0.7,3.2,-9182,0,-9.2 %,0.0 %,-6356,0,-6.4 %,0.0 %,-6356,0,-6.4 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,50.0 %,100.0 %,720,377,-4591,0,50.0 %,100.0 %
BSCR,21d RSI BSCR LT51 - L BSCR,-4.0 %,1.3 %,-1980,655,24.7 %,8.7 %,-16.0 %,15.0 %,-0.3 %,-0.7 %,11,6,0.9,0.5,72.7 %,83.3 %,0.2,1.7,-180,109,-0.4 %,0.2 %,3,2.7,1,1,5,5,1,0,4,5,1,0,2,3,2.7,5,8,5,0.6,8.3,-0.4,2.6,-10389,-89,-10.4 %,-0.2 %,-7019,0,-7.0 %,0.0 %,-6522,0,-6.5 %,0.0 %,72.7 %,83.3 %,72.7 %,83.3 %,75.0 %,100.0 %,431,148,-1809,-89,60.0 %,100.0 %
BSV,18d RSI BSV LT48 - L BSV,-0.2 %,0.6 %,-109,291,15.5 %,8.3 %,-1.4 %,7.0 %,0.0 %,-0.2 %,6,5,0.5,0.4,83.3 %,100.0 %,0.1,,-18,58,-0.0 %,0.1 %,3.5,3.2,1,0,5,5,1,0,5,4,1,0,3,4,5,,5,5,0.7,,-0.3,5,-674,0,-0.7 %,0.0 %,-674,0,-0.7 %,0.0 %,-674,0,-0.7 %,0.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,46,58,-337,0,75.0 %,100.0 %
BTAL,15d RSI BTAL LT35 - L BTAL,-11.8 %,4.2 %,-5923,2119,21.0 %,6.8 %,-56.4 %,62.8 %,-6.7 %,-1.3 %,5,5,0.4,0.4,20.0 %,80.0 %,0.5,2.5,-1185,418,-2.4 %,0.8 %,4.6,2.4,2,1,1,3,2,1,1,3,4,0,0,4,0.2,4,1,4,0.1,10.1,-1.5,2.6,-7384,-230,-7.4 %,-0.5 %,-7384,-230,-7.4 %,-0.5 %,-11847,0,-11.8 %,0.0 %,20.0 %,80.0 %,20.0 %,80.0 %,20.0 %,80.0 %,920,580,-1711,-230,0.0 %,100.0 %
BWX,4d RSI BWX LT12 - L BWX,2.4 %,2.6 %,1196,1283,42.3 %,5.2 %,5.7 %,49.8 %,0.0 %,-0.3 %,2,3,0.2,0.2,100.0 %,100.0 %,,,598,425,1.2 %,0.8 %,4.5,3.3,0,0,2,3,0,0,2,3,0,0,2,3,,,2,3,,,2.7,3.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,598,425,0,0,100.0 %,100.0 %
BWZ,9d RSI BWZ LT32 - L BWZ,-1.7 %,2.7 %,-868,1367,16.1 %,6.8 %,-10.8 %,40.5 %,-1.2 %,-0.3 %,4,5,0.3,0.4,50.0 %,100.0 %,0.3,,-217,270,-0.4 %,0.5 %,5.5,2.4,1,0,1,5,1,0,1,5,2,0,1,5,1,,2,5,0.3,,-1.1,9.1,-1207,0,-1.2 %,0.0 %,-1207,0,-1.2 %,0.0 %,-1840,0,-1.8 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,161,270,-595,0,33.3 %,100.0 %
CALF,4d RSI CALF LT11 - L CALF,-25.1 %,2.3 %,-12533,1160,11.6 %,5.6 %,-215.8 %,41.8 %,-26.3 %,-2.8 %,3,4,0.2,0.3,66.7 %,75.0 %,0,,-4178,288,-8.4 %,0.6 %,6.7,2.5,1,1,1,2,1,1,1,2,1,1,1,2,2,3,2,3,0,,-1.1,3.3,-26381,0,-26.4 %,0.0 %,-26381,0,-26.4 %,0.0 %,-26381,0,-26.4 %,0.0 %,66.7 %,75.0 %,66.7 %,75.0 %,66.7 %,75.0 %,329,384,-13191,0,66.7 %,75.0 %
CEF,16d RSI CEF LT36 - L CEF,-6.1 %,3.1 %,-3040,1566,9.0 %,5.6 %,-67.6 %,56.4 %,0.0 %,-0.9 %,3,5,0.2,0.4,66.7 %,100.0 %,0.2,,-1013,310,-2.0 %,0.6 %,4.3,1.8,1,0,2,5,1,0,2,4,1,0,2,3,2,,2,5,0.3,,-0.7,3.8,-9174,0,-9.2 %,0.0 %,-9174,0,-9.2 %,0.0 %,-9174,0,-9.2 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,773,310,-4587,0,66.7 %,100.0 %
CHAU,21d RSI CHAU LT40 - L CHAU,14.7 %,38.7 %,7336,19356,33.3 %,8.3 %,44.0 %,464.5 %,0.0 %,-7.1 %,3,7,0.2,0.6,100.0 %,100.0 %,,,2445,2410,4.9 %,4.8 %,3.7,2,0,0,3,7,0,0,3,7,0,0,2,3,,,3,7,,,4.4,4.7,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,2445,2410,0,0,100.0 %,100.0 %
CIBR,17d RSI CIBR LT39 - L CIBR,-18.1 %,15.5 %,-9047,7764,14.8 %,7.1 %,-122.0 %,217.4 %,-13.9 %,-3.4 %,3,5,0.2,0.4,0.0 %,100.0 %,0,,-3016,1472,-6.0 %,2.9 %,8,2.6,3,0,0,5,3,0,0,5,2,0,0,5,0,,0,5,0,,-2,3.8,-18094,0,-18.1 %,0.0 %,-18094,0,-18.1 %,0.0 %,-18094,0,-18.1 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,1472,-3016,0,0.0 %,100.0 %
CMF,19d RSI CMF LT46 - L CMF,-3.4 %,0.8 %,-1688,380,26.3 %,10.7 %,-12.8 %,7.1 %,-0.6 %,-0.6 %,5,5,0.4,0.4,60.0 %,80.0 %,0.2,,-338,76,-0.7 %,0.1 %,7.8,4.4,1,1,2,4,1,1,2,4,1,0,2,3,1.5,4,3,4,0.2,,-0.9,2.8,-3818,0,-3.8 %,0.0 %,-3818,0,-3.8 %,0.0 %,-3818,0,-3.8 %,0.0 %,60.0 %,80.0 %,60.0 %,80.0 %,60.0 %,80.0 %,164,95,-1091,0,60.0 %,100.0 %
COLO,16d RSI COLO LT28 - L COLO,-51.1 %,3.0 %,-25549,1508,100.0 %,5.2 %,-51.1 %,58.5 %,-50.4 %,-4.3 %,2,3,0.2,0.2,0.0 %,66.7 %,0,1.1,-12775,516,-25.5 %,1.0 %,8.5,3.3,2,1,0,2,2,1,0,2,1,1,0,1,0,2,0,2,0,2.2,-1.5,0.6,-51098,-1247,-51.1 %,-2.5 %,-51098,-1247,-51.1 %,-2.5 %,-51098,-566,-51.1 %,-1.1 %,0.0 %,66.7 %,0.0 %,66.7 %,0.0 %,66.7 %,0,1398,-12775,-1247,0.0 %,50.0 %
COMT,21d RSI COMT LT38 - L COMT,-26.9 %,10.7 %,-13425,5336,27.2 %,12.3 %,-98.6 %,86.8 %,-30.3 %,-2.0 %,11,9,0.9,0.8,36.4 %,88.9 %,0.3,11,-1220,568,-2.4 %,1.1 %,4,2.4,7,1,4,7,6,1,4,6,3,0,2,4,0.6,8,4,8,0.1,88.3,-1.9,4.6,-31404,-59,-31.4 %,-0.1 %,-31404,-59,-31.4 %,-0.1 %,-31404,0,-31.4 %,0.0 %,36.4 %,88.9 %,36.4 %,88.9 %,40.0 %,87.5 %,569,646,-2243,-59,40.0 %,100.0 %
COPX,19d RSI COPX LT26 - L COPX,17.4 %,6.7 %,8713,3364,80.0 %,5.2 %,21.8 %,130.4 %,0.0 %,-2.1 %,2,4,0.2,0.3,100.0 %,100.0 %,,,4356,821,8.7 %,1.6 %,1,2.2,0,0,2,4,0,0,1,4,0,0,1,1,,,2,4,,,9.9,8.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,4356,821,0,0,100.0 %,100.0 %
CORN,4d RSI CORN LT11 - L CORN,3.3 %,11.7 %,1629,5843,6.8 %,8.3 %,47.8 %,140.2 %,0.0 %,-2.3 %,2,6,0.2,0.5,100.0 %,100.0 %,,,815,933,1.6 %,1.9 %,2,2.5,0,0,2,6,0,0,2,6,0,0,2,4,,,2,6,,,12.3,3.7,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,815,933,0,0,100.0 %,100.0 %
COWZ,5d RSI COWZ LT17 - L COWZ,-0.7 %,9.8 %,-334,4899,9.5 %,6.0 %,-7.1 %,164.6 %,-6.2 %,-1.4 %,5,5,0.4,0.4,60.0 %,100.0 %,0.6,,-67,946,-0.1 %,1.9 %,2.8,2,2,0,2,5,2,0,2,5,1,0,2,5,1.5,,3,5,0.9,,-0.1,4,-6361,0,-6.4 %,0.0 %,-6361,0,-6.4 %,0.0 %,-6361,0,-6.4 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,949,946,-1590,0,75.0 %,100.0 %
CPER,3d RSI CPER LT12 - L CPER,-1.4 %,8.5 %,-682,4271,15.0 %,6.8 %,-9.1 %,126.6 %,0.0 %,-1.2 %,4,7,0.3,0.6,75.0 %,85.7 %,0.3,6.9,-171,591,-0.3 %,1.2 %,4.5,1.4,1,1,3,6,1,1,3,6,1,1,2,5,3,6,3,6,0.8,41.1,-0.2,3.6,-6826,-103,-6.8 %,-0.2 %,-6826,-103,-6.8 %,-0.2 %,-6826,-103,-6.8 %,-0.2 %,75.0 %,85.7 %,75.0 %,85.7 %,75.0 %,85.7 %,910,706,-3413,-103,66.7 %,83.3 %
CWB,10d RSI CWB LT30 - L CWB,-13.8 %,4.0 %,-6877,2023,78.9 %,5.2 %,-17.4 %,78.4 %,-15.2 %,-1.4 %,2,4,0.2,0.3,50.0 %,100.0 %,0.1,,-3439,498,-6.9 %,1.0 %,6.5,2.2,1,0,1,4,1,0,1,4,1,0,0,4,1,,1,4,0.1,,-1.1,6.2,-15436,0,-15.4 %,0.0 %,-15436,0,-15.4 %,0.0 %,-13754,0,-13.8 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,841,498,-7718,0,0.0 %,100.0 %
CWEB,16d RSI CWEB LT31 - L CWEB,18.3 %,22.0 %,9139,10996,100.0 %,7.5 %,18.3 %,291.7 %,0.0 %,-5.1 %,1,5,0.1,0.4,100.0 %,80.0 %,,37,9139,2045,18.3 %,4.1 %,6,2.8,0,1,1,2,0,0,1,4,0,0,1,3,,4,1,4,,148.2,0,3.4,0,-69,0.0 %,-0.1 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,100.0 %,9139,2573,0,-69,100.0 %,100.0 %
CWI,20d RSI CWI LT40 - L CWI,5.6 %,8.8 %,2818,4401,16.8 %,9.1 %,33.6 %,96.5 %,-15.7 %,-3.2 %,9,8,0.8,0.7,77.8 %,87.5 %,0.4,1,313,534,0.6 %,1.1 %,2.7,1.9,1,1,5,4,2,1,4,3,1,0,2,4,3.5,7,7,7,1.3,6.8,0.3,2.4,-15758,-739,-15.8 %,-1.5 %,-16082,-739,-16.1 %,-1.5 %,-227,0,-0.2 %,0.0 %,77.8 %,87.5 %,77.8 %,87.5 %,71.4 %,85.7 %,1747,716,-4705,-739,75.0 %,100.0 %
CXSE,17d RSI CXSE LT33 - L CXSE,4.3 %,9.7 %,2160,4827,100.0 %,6.3 %,4.3 %,152.1 %,0.0 %,-1.2 %,1,6,0.1,0.5,100.0 %,100.0 %,,,2160,776,4.3 %,1.6 %,1,1.7,0,0,1,6,0,0,1,5,0,0,1,3,,,1,6,,,0,3.7,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,2160,776,0,0,100.0 %,100.0 %
DBA,19d RSI DBA LT26 - L DBA,-1.9 %,2.2 %,-953,1088,100.0 %,5.6 %,-1.9 %,39.2 %,0.0 %,-1.6 %,1,3,0.1,0.2,0.0 %,66.7 %,0,14.7,-953,361,-1.9 %,0.7 %,6,3.7,1,1,0,1,1,1,0,1,1,1,0,1,0,2,0,2,0,29.4,0,1.8,-1906,-38,-1.9 %,-0.1 %,-1906,-38,-1.9 %,-0.1 %,-1906,-38,-1.9 %,-0.1 %,0.0 %,66.7 %,0.0 %,66.7 %,0.0 %,66.7 %,0,561,-953,-38,0.0 %,66.7 %
DBB,20d RSI DBB LT33 - L DBB,-4.4 %,3.1 %,-2210,1562,55.3 %,6.8 %,-8.0 %,46.3 %,-8.2 %,-1.9 %,6,5,0.5,0.4,66.7 %,60.0 %,0.3,4.1,-368,310,-0.7 %,0.6 %,3.3,2.4,1,1,2,2,1,1,2,2,2,0,1,3,2,1.5,4,3,0.5,6.1,-0.5,1.7,-8238,-263,-8.2 %,-0.5 %,-8238,-263,-8.2 %,-0.5 %,-6065,0,-6.1 %,0.0 %,66.7 %,60.0 %,66.7 %,60.0 %,60.0 %,60.0 %,672,617,-2449,-151,33.3 %,100.0 %
DBC,18d RSI DBC LT36 - L DBC,-25.8 %,2.8 %,-12882,1373,71.0 %,5.2 %,-36.3 %,53.2 %,-23.3 %,-2.6 %,8,4,0.7,0.3,25.0 %,50.0 %,0.4,4.2,-1610,343,-3.2 %,0.7 %,5.1,2.2,3,2,1,2,3,2,1,2,3,2,0,1,0.3,1,2,2,0.1,4.2,-2,1.2,-22466,-429,-22.5 %,-0.9 %,-22466,-429,-22.5 %,-0.9 %,-25765,-429,-25.8 %,-0.9 %,25.0 %,50.0 %,25.0 %,50.0 %,25.0 %,50.0 %,924,901,-2455,-215,0.0 %,33.3 %
DBEF,14d RSI DBEF LT37 - L DBEF,6.4 %,9.6 %,3198,4780,15.2 %,5.6 %,42.0 %,172.1 %,-11.3 %,-1.0 %,9,6,0.8,0.5,55.6 %,100.0 %,1.1,,355,768,0.7 %,1.5 %,2.3,1.3,2,0,3,6,2,0,2,5,1,0,2,3,1.2,,5,6,1.4,,0.5,5,-9576,0,-9.6 %,0.0 %,-11547,0,-11.5 %,0.0 %,-583,0,-0.6 %,0.0 %,55.6 %,100.0 %,55.6 %,100.0 %,50.0 %,100.0 %,2154,768,-1894,0,66.7 %,100.0 %
DBO,7d RSI DBO LT23 - L DBO,-30.3 %,6.3 %,-15149,3163,24.3 %,5.2 %,-124.9 %,122.6 %,-30.5 %,-4.9 %,7,4,0.6,0.3,28.6 %,75.0 %,0.4,18.9,-2164,776,-4.3 %,1.6 %,4.7,2.2,4,1,1,2,4,1,1,2,3,1,1,2,0.4,3,2,3,0.2,56.6,-1.4,2.8,-32965,-56,-33.0 %,-0.1 %,-32965,-56,-33.0 %,-0.1 %,-32965,-56,-33.0 %,-0.1 %,28.6 %,75.0 %,28.6 %,75.0 %,28.6 %,75.0 %,1631,1053,-3682,-56,20.0 %,75.0 %
DDM,15d RSI DDM LT37 - L DDM,-21.3 %,31.3 %,-10664,15649,14.4 %,9.1 %,-148.5 %,342.9 %,-16.2 %,-4.5 %,5,7,0.4,0.6,20.0 %,100.0 %,0.4,,-2133,1989,-4.3 %,4.0 %,4.2,2.3,4,0,1,7,3,0,1,6,1,0,1,5,0.2,,1,7,0.1,,-2.2,7.2,-24006,0,-24.0 %,0.0 %,-24006,0,-24.0 %,0.0 %,-24006,0,-24.0 %,0.0 %,20.0 %,100.0 %,20.0 %,100.0 %,25.0 %,100.0 %,1340,1989,-3001,0,50.0 %,100.0 %
DDWM,21d RSI DDWM LT39 - L DDWM,-0.8 %,8.7 %,-404,4351,14.4 %,7.5 %,-5.6 %,115.4 %,-12.7 %,-1.1 %,7,6,0.6,0.5,57.1 %,100.0 %,0.7,,-58,702,-0.1 %,1.4 %,2.7,2.2,3,0,4,6,2,0,3,5,1,0,1,3,1.3,,4,6,1,,-0.1,3.8,-18131,0,-18.1 %,0.0 %,-18131,0,-18.1 %,0.0 %,-2009,0,-2.0 %,0.0 %,57.1 %,100.0 %,57.1 %,100.0 %,60.0 %,100.0 %,2165,702,-3022,0,50.0 %,100.0 %
DEM,16d RSI DEM LT38 - L DEM,-7.1 %,8.6 %,-3561,4320,19.1 %,12.7 %,-37.3 %,68.0 %,-13.0 %,-4.3 %,8,10,0.7,0.8,62.5 %,80.0 %,0.3,1.7,-445,418,-0.9 %,0.8 %,3.2,2.2,3,2,3,5,2,1,2,4,1,0,2,2,1.7,4,5,8,0.5,6.8,-0.8,2.9,-13076,0,-13.1 %,0.0 %,-13076,-726,-13.1 %,-1.4 %,-9081,0,-9.1 %,0.0 %,62.5 %,80.0 %,62.5 %,80.0 %,66.7 %,87.5 %,595,613,-2179,-363,75.0 %,100.0 %
DES,4d RSI DES LT14 - L DES,-7.3 %,5.6 %,-3642,2791,12.3 %,5.2 %,-59.2 %,108.2 %,-12.5 %,-1.8 %,5,4,0.4,0.3,40.0 %,75.0 %,0.6,5.9,-728,686,-1.5 %,1.4 %,3.6,2.2,3,1,1,2,3,1,1,2,2,1,1,2,0.7,3,2,3,0.4,17.7,-0.8,2.6,-12584,-164,-12.6 %,-0.3 %,-12584,-164,-12.6 %,-0.3 %,-12584,-164,-12.6 %,-0.3 %,40.0 %,75.0 %,40.0 %,75.0 %,40.0 %,75.0 %,1325,970,-2097,-164,50.0 %,75.0 %
DFEN,18d RSI DFEN LT43 - L DFEN,9.2 %,68.5 %,4610,34234,47.0 %,11.9 %,19.6 %,575.1 %,-108.0 %,-3.2 %,17,10,1.4,0.8,58.8 %,100.0 %,0.7,,271,2696,0.5 %,5.4 %,4,1.9,2,0,6,10,2,0,5,9,1,0,6,6,1.4,,10,10,1.1,,0.1,6,-106011,0,-106.0 %,0.0 %,-75148,0,-75.1 %,0.0 %,-75148,0,-75.1 %,0.0 %,58.8 %,100.0 %,58.8 %,100.0 %,61.5 %,100.0 %,6953,2696,-9275,0,75.0 %,100.0 %
DGRO,21d RSI DGRO LT46 - L DGRO,9.4 %,19.0 %,4699,9513,21.8 %,12.7 %,43.1 %,149.8 %,-9.7 %,-2.1 %,11,10,0.9,0.8,45.5 %,100.0 %,2.2,,427,880,0.9 %,1.8 %,2.9,2.2,4,0,2,10,2,0,3,9,1,0,3,5,0.8,,5,10,1.8,,0.8,6.9,-9906,0,-9.9 %,0.0 %,-9831,0,-9.8 %,0.0 %,-203,0,-0.2 %,0.0 %,45.5 %,100.0 %,45.5 %,100.0 %,62.5 %,100.0 %,2117,880,-981,0,80.0 %,100.0 %
DGRW,18d RSI DGRW LT36 - L DGRW,-8.7 %,10.1 %,-4338,5025,100.0 %,6.0 %,-8.7 %,168.8 %,-8.6 %,-1.9 %,3,4,0.2,0.3,33.3 %,100.0 %,0.2,,-1446,1213,-2.9 %,2.4 %,6,2.8,2,0,1,4,2,0,1,4,1,0,0,4,0.5,,1,4,0.1,,-1.2,5.7,-9478,0,-9.5 %,0.0 %,-9478,0,-9.5 %,0.0 %,-8676,0,-8.7 %,0.0 %,33.3 %,100.0 %,33.3 %,100.0 %,33.3 %,100.0 %,401,1213,-2370,0,0.0 %,100.0 %
DGS,18d RSI DGS LT35 - L DGS,-7.4 %,1.1 %,-3677,529,60.0 %,5.2 %,-12.3 %,20.5 %,-13.5 %,-3.8 %,6,5,0.5,0.4,33.3 %,80.0 %,0.9,0.4,-613,109,-1.2 %,0.2 %,3,1.6,4,1,1,3,2,1,1,2,1,1,1,1,0.5,4,2,4,0.5,1.5,-0.8,0.4,-13736,-1069,-13.7 %,-2.1 %,-9230,-1069,-9.2 %,-2.1 %,-9216,-312,-9.2 %,-0.6 %,33.3 %,80.0 %,33.3 %,80.0 %,50.0 %,75.0 %,1596,404,-1717,-1069,50.0 %,50.0 %
DIA,15d RSI DIA LT38 - L DIA,-8.1 %,13.4 %,-4042,6694,14.4 %,8.3 %,-56.3 %,160.7 %,-5.4 %,-2.3 %,5,7,0.4,0.6,40.0 %,100.0 %,0.2,,-808,907,-1.6 %,1.8 %,4.2,2,3,0,2,7,2,0,2,6,1,0,1,5,0.7,,2,7,0.2,,-1.7,5.7,-9591,0,-9.6 %,0.0 %,-9591,0,-9.6 %,0.0 %,-9494,0,-9.5 %,0.0 %,40.0 %,100.0 %,40.0 %,100.0 %,50.0 %,100.0 %,377,907,-1599,0,50.0 %,100.0 %
DIV,9d RSI DIV LT32 - L DIV,-37.9 %,6.8 %,-18967,3415,23.4 %,9.9 %,-162.2 %,68.8 %,-45.2 %,-3.6 %,8,9,0.7,0.8,75.0 %,88.9 %,0.1,0.7,-2371,370,-4.7 %,0.7 %,4.9,1.8,2,1,4,4,2,1,4,4,1,1,3,3,3,8,6,8,0.2,5.7,-1,2.7,-45609,-711,-45.6 %,-1.4 %,-45609,-711,-45.6 %,-1.4 %,-45609,-711,-45.6 %,-1.4 %,75.0 %,88.9 %,75.0 %,88.9 %,75.0 %,87.5 %,640,505,-11402,-711,83.3 %,85.7 %
DIVB,19d RSI DIVB LT39 - L DIVB,-1.7 %,4.9 %,-863,2469,13.9 %,5.6 %,-12.4 %,88.9 %,-7.5 %,-1.5 %,6,5,0.5,0.4,33.3 %,80.0 %,1.7,5.6,-144,486,-0.3 %,1.0 %,3.2,1.8,4,1,2,2,2,1,2,2,1,1,1,2,0.5,4,2,4,0.8,22.4,-0.2,2.8,-10232,-114,-10.2 %,-0.2 %,-9911,-114,-9.9 %,-0.2 %,-4304,-114,-4.3 %,-0.2 %,33.3 %,80.0 %,33.3 %,80.0 %,50.0 %,80.0 %,2126,636,-1279,-114,50.0 %,75.0 %
DIVI,19d RSI DIVI LT42 - L DIVI,9.2 %,5.2 %,4600,2575,19.1 %,5.6 %,48.1 %,92.7 %,-13.4 %,-0.1 %,11,5,0.9,0.4,63.6 %,100.0 %,0.9,,418,506,0.8 %,1.0 %,2.2,1.8,3,0,4,5,2,0,4,4,1,0,3,3,1.8,,7,5,1.6,,0.7,3.7,-13471,0,-13.5 %,0.0 %,-13471,0,-13.5 %,0.0 %,-712,0,-0.7 %,0.0 %,63.6 %,100.0 %,63.6 %,100.0 %,66.7 %,100.0 %,1670,506,-1773,0,80.0 %,100.0 %
