,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2024 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPMB,4d RSI SPMB LT17 - L SPMB,0.7 %,2.4 %,361,1231,10.7 %,11.6 %,6.7 %,21.2 %,-0.6 %,-2.5 %,5,7,0.4,0.6,60.0 %,71.4 %,1.5,1.8,72,173,0.1 %,0.3 %,3.8,3.1,1,1,2,3,1,1,2,3,1,1,2,3,1.5,2.5,3,5,2.2,4.5,0.7,1.6,-581,-345,-0.6 %,-0.7 %,-581,-345,-0.6 %,-0.7 %,-581,0,-0.6 %,0.0 %,60.0 %,71.4 %,60.0 %,71.4 %,60.0 %,71.4 %,217,312,-145,-172,60.0 %,80.0 %
SPMD,17d RSI SPMD LT33 - L SPMD,1.5 %,8.2 %,766,4128,100.0 %,5.6 %,1.5 %,147.4 %,0.0 %,-1.4 %,1,5,0.1,0.4,100.0 %,100.0 %,,,766,794,1.5 %,1.6 %,4,1.8,0,0,1,5,0,0,1,4,0,0,1,3,,,1,5,,,0,12.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,766,794,0,0,100.0 %,100.0 %
SPMO,3d RSI SPMO LT16 - L SPMO,12.3 %,10.3 %,6133,5213,14.3 %,17.6 %,85.5 %,59.2 %,-0.3 %,-2.8 %,9,11,0.8,0.9,88.9 %,72.7 %,5.7,3.5,681,451,1.4 %,0.9 %,2.7,3,1,2,7,4,1,2,7,4,1,1,5,3,8,2.7,8,8,45.4,9.2,4.5,3.6,-276,-384,-0.3 %,-0.8 %,-276,-384,-0.3 %,-0.8 %,-276,-384,-0.3 %,-0.8 %,88.9 %,72.7 %,88.9 %,72.7 %,88.9 %,72.7 %,784,696,-138,-201,85.7 %,75.0 %
SPSB,16d RSI SPSB LT43 - L SPSB,0.3 %,1.4 %,161,690,7.2 %,6.0 %,4.4 %,23.0 %,0.0 %,-0.2 %,2,5,0.2,0.4,100.0 %,100.0 %,,,80,136,0.2 %,0.3 %,4.5,2,0,0,2,5,0,0,2,4,0,0,2,4,,,2,5,,,1.8,6.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,80,136,0,0,100.0 %,100.0 %
SPTI,19d RSI SPTI LT38 - L SPTI,1.0 %,3.5 %,499,1754,17.5 %,12.0 %,5.7 %,29.2 %,-0.5 %,-1.0 %,8,9,0.7,0.8,75.0 %,88.9 %,1,,62,191,0.1 %,0.4 %,3,2.3,2,1,4,6,2,1,4,5,2,0,1,6,3,8,6,8,3.1,,1.4,4,-483,0,-0.5 %,0.0 %,-483,0,-0.5 %,0.0 %,-108,0,-0.1 %,0.0 %,75.0 %,88.9 %,75.0 %,88.9 %,75.0 %,87.5 %,124,214,-121,0,50.0 %,100.0 %
SPTL,3d RSI SPTL LT11 - L SPTL,6.6 %,5.6 %,3293,2803,14.5 %,12.0 %,45.5 %,46.7 %,-1.0 %,-3.1 %,10,9,0.8,0.8,70.0 %,77.8 %,3.1,3.3,329,302,0.7 %,0.6 %,2.4,2.3,2,1,5,5,1,1,5,4,1,1,3,3,2.3,3.5,7,7,7.2,11.5,2.6,3.1,-1025,-151,-1.0 %,-0.3 %,-560,-151,-0.6 %,-0.3 %,-560,-151,-0.6 %,-0.3 %,70.0 %,77.8 %,70.0 %,77.8 %,77.8 %,75.0 %,547,426,-177,-129,71.4 %,71.4 %
SPTM,4d RSI SPTM LT15 - L SPTM,9.7 %,6.3 %,4854,3187,12.2 %,8.0 %,79.4 %,79.7 %,0.0 %,-2.2 %,5,6,0.4,0.5,100.0 %,83.3 %,,2.1,971,515,1.9 %,1.0 %,3.4,2.3,0,1,5,3,0,1,5,3,0,1,5,3,,5,5,5,,10.3,5.8,2.9,0,-332,0.0 %,-0.7 %,0,-332,0.0 %,-0.7 %,0,-332,0.0 %,-0.7 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,971,685,0,-332,100.0 %,80.0 %
SPTS,11d RSI SPTS LT35 - L SPTS,0.5 %,0.4 %,236,217,42.9 %,5.6 %,1.1 %,7.7 %,0.0 %,-0.2 %,4,4,0.3,0.3,100.0 %,75.0 %,,4,59,54,0.1 %,0.1 %,2,2.5,0,1,4,3,0,1,3,3,0,0,2,3,,3,4,3,,11.9,5,1.9,0,-20,0.0 %,-0.0 %,0,-20,0.0 %,-0.0 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,59,78,0,-20,100.0 %,100.0 %
SPXL,4d RSI SPXL LT15 - L SPXL,28.5 %,20.8 %,14233,10462,12.2 %,7.6 %,232.9 %,275.3 %,0.0 %,-6.9 %,5,6,0.4,0.5,100.0 %,83.3 %,,1.9,2847,1616,5.7 %,3.2 %,3.4,2.2,0,1,5,3,0,1,5,3,0,1,5,3,,5,5,5,,9.4,5.3,2.9,0,-1159,0.0 %,-2.3 %,0,-1159,0.0 %,-2.3 %,0,-1159,0.0 %,-2.3 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,2847,2171,0,-1159,100.0 %,80.0 %
SPXS,13d RSI SPXS LT27 - L SPXS,6.1 %,8.9 %,3025,4488,14.6 %,7.6 %,41.3 %,118.1 %,-0.9 %,-4.1 %,3,5,0.2,0.4,66.7 %,100.0 %,3.7,,1008,862,2.0 %,1.7 %,4.7,2.8,1,0,2,5,1,0,2,5,1,0,2,3,2,,2,5,7.5,,1.4,4.5,-932,0,-0.9 %,0.0 %,-932,0,-0.9 %,0.0 %,-932,0,-0.9 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,1746,862,-466,0,66.7 %,100.0 %
SPXU,7d RSI SPXU LT18 - L SPXU,7.1 %,8.6 %,3563,4311,35.7 %,8.0 %,20.0 %,107.8 %,0.0 %,-4.2 %,3,5,0.2,0.4,100.0 %,100.0 %,,,1188,831,2.4 %,1.7 %,3.7,3,0,0,3,5,0,0,3,5,0,0,3,4,,,3,5,,,9.8,3.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1188,831,0,0,100.0 %,100.0 %
SPY,5d RSI SPY LT20 - L SPY,8.2 %,6.3 %,4090,3170,11.2 %,8.4 %,72.8 %,75.5 %,0.0 %,-2.3 %,5,6,0.4,0.5,100.0 %,83.3 %,,2.1,818,513,1.6 %,1.0 %,3,2.5,0,1,5,3,0,1,5,3,0,1,5,3,,5,5,5,,10.3,5.1,2.8,0,-332,0.0 %,-0.7 %,0,-332,0.0 %,-0.7 %,0,-332,0.0 %,-0.7 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,818,682,0,-332,100.0 %,80.0 %
SPYD,21d RSI SPYD LT32 - L SPYD,1.1 %,6.2 %,531,3148,100.0 %,5.6 %,1.1 %,112.4 %,0.0 %,-2.9 %,1,4,0.1,0.3,100.0 %,100.0 %,,,531,765,1.1 %,1.5 %,2,2.5,0,0,1,4,0,0,1,4,0,0,1,2,,,1,4,,,0,3.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,531,765,0,0,100.0 %,100.0 %
SPYG,21d RSI SPYG LT40 - L SPYG,6.5 %,3.2 %,3252,1614,9.9 %,5.2 %,65.9 %,62.1 %,0.0 %,-2.3 %,2,4,0.2,0.3,100.0 %,75.0 %,,1.5,1626,399,3.3 %,0.8 %,3,2.2,0,1,2,2,0,0,2,3,0,0,2,3,,3,2,3,,4.5,7.1,1.5,0,-455,0.0 %,-0.9 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,100.0 %,1626,683,0,-455,100.0 %,100.0 %
SPYV,8d RSI SPYV LT22 - L SPYV,-0.2 %,4.5 %,-105,2273,6.1 %,5.6 %,-3.5 %,81.2 %,-1.1 %,-1.3 %,2,4,0.2,0.3,50.0 %,100.0 %,0.8,,-53,555,-0.1 %,1.1 %,4.5,2.5,1,0,1,4,1,0,1,4,1,0,1,4,1,,1,4,0.8,,-0.1,4.4,-1111,0,-1.1 %,0.0 %,-1111,0,-1.1 %,0.0 %,-1111,0,-1.1 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,450,555,-555,0,50.0 %,100.0 %
SPYX,5d RSI SPYX LT19 - L SPYX,5.5 %,7.0 %,2737,3543,9.0 %,7.6 %,60.9 %,93.2 %,0.0 %,-2.4 %,4,6,0.3,0.5,75.0 %,83.3 %,10.8,1.8,684,572,1.4 %,1.1 %,3,2.2,1,1,3,3,1,1,3,3,1,1,3,3,3,5,3,5,32.3,8.8,2.4,2.7,-175,-439,-0.2 %,-0.9 %,-175,-439,-0.2 %,-0.9 %,-175,-439,-0.2 %,-0.9 %,75.0 %,83.3 %,75.0 %,83.3 %,75.0 %,83.3 %,942,774,-87,-439,75.0 %,80.0 %
SQQQ,6d RSI SQQQ LT15 - L SQQQ,3.9 %,15.2 %,1968,7638,9.8 %,6.8 %,40.0 %,224.7 %,-4.1 %,-4.0 %,3,4,0.2,0.3,66.7 %,100.0 %,1,,656,1806,1.3 %,3.6 %,2.7,3.2,1,0,1,4,1,0,1,4,1,0,1,4,2,,2,4,1.9,,0.5,3.5,-4149,0,-4.1 %,0.0 %,-4149,0,-4.1 %,0.0 %,-4149,0,-4.1 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,2021,1806,-2074,0,66.7 %,100.0 %
SRLN,21d RSI SRLN LT48 - L SRLN,0.4 %,1.2 %,179,631,100.0 %,6.4 %,0.4 %,19.7 %,0.0 %,-0.9 %,2,4,0.2,0.3,50.0 %,75.0 %,2.6,13.6,89,156,0.2 %,0.3 %,3.5,3,1,1,1,2,1,0,1,3,0,0,1,2,1,3,1,3,2.6,40.9,0.6,2.8,-219,-16,-0.2 %,-0.0 %,-219,0,-0.2 %,0.0 %,0,0,0.0 %,0.0 %,50.0 %,75.0 %,50.0 %,75.0 %,50.0 %,100.0 %,288,213,-110,-16,100.0 %,100.0 %
SRTY,3d RSI SRTY LT15 - L SRTY,19.5 %,44.0 %,9747,22203,18.9 %,20.0 %,103.2 %,222.0 %,-9.5 %,-13.6 %,10,15,0.8,1.3,60.0 %,80.0 %,1.4,1,975,1270,1.9 %,2.5 %,3.1,2.3,2,1,4,9,2,1,4,9,1,1,3,7,1.5,4,6,12,2.1,4.1,0.9,2.5,-2643,-2907,-2.6 %,-5.8 %,-2643,-2907,-2.6 %,-5.8 %,-10592,-351,-10.6 %,-0.7 %,60.0 %,80.0 %,60.0 %,80.0 %,60.0 %,80.0 %,3152,2101,-2291,-2052,62.5 %,88.9 %
SSO,4d RSI SSO LT15 - L SSO,19.2 %,13.9 %,9592,6989,12.2 %,7.6 %,157.0 %,183.9 %,0.0 %,-4.6 %,5,6,0.4,0.5,100.0 %,83.3 %,,2,1918,1102,3.8 %,2.2 %,3.4,2.2,0,1,5,3,0,1,5,3,0,1,5,3,,5,5,5,,9.8,5.4,2.9,0,-749,0.0 %,-1.5 %,0,-749,0.0 %,-1.5 %,0,-749,0.0 %,-1.5 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,1918,1473,0,-749,100.0 %,80.0 %
STIP,19d RSI STIP LT43 - L STIP,0.1 %,2.6 %,62,1299,100.0 %,8.0 %,0.1 %,32.5 %,0.0 %,-0.1 %,1,8,0.1,0.7,100.0 %,100.0 %,,,62,159,0.1 %,0.3 %,4,1.5,0,0,1,8,0,0,1,8,0,0,1,6,,,1,8,,,0,4.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,62,159,0,0,100.0 %,100.0 %
SUSB,10d RSI SUSB LT31 - L SUSB,0.7 %,1.5 %,343,739,22.2 %,5.2 %,3.1 %,28.4 %,0.0 %,-0.1 %,2,5,0.2,0.4,100.0 %,100.0 %,,,171,146,0.3 %,0.3 %,3,1.6,0,0,2,5,0,0,2,4,0,0,2,4,,,2,5,,,3.8,5.9,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,171,146,0,0,100.0 %,100.0 %
SUSC,5d RSI SUSC LT19 - L SUSC,2.3 %,1.6 %,1143,824,11.1 %,6.8 %,20.6 %,24.2 %,-0.0 %,-1.2 %,6,4,0.5,0.3,83.3 %,75.0 %,10.1,11.1,190,204,0.4 %,0.4 %,2.3,3.2,1,1,5,3,1,1,5,3,1,1,4,3,5,3,5,3,50.4,33.2,3,2.2,-46,-25,-0.0 %,-0.1 %,-46,-25,-0.0 %,-0.1 %,-46,-25,-0.0 %,-0.1 %,83.3 %,75.0 %,83.3 %,75.0 %,83.3 %,75.0 %,233,280,-23,-25,80.0 %,75.0 %
SVXY,19d RSI SVXY LT40 - L SVXY,9.4 %,30.2 %,4683,15246,20.4 %,7.2 %,45.8 %,423.5 %,-12.9 %,-2.3 %,8,7,0.7,0.6,87.5 %,100.0 %,0.2,,585,1930,1.2 %,3.9 %,3.6,1.6,1,0,5,7,1,0,5,6,1,0,4,3,7,,7,7,1.7,,0.6,6.7,-13905,0,-13.9 %,0.0 %,-13905,0,-13.9 %,0.0 %,-10040,0,-10.0 %,0.0 %,87.5 %,100.0 %,87.5 %,100.0 %,87.5 %,100.0 %,1662,1930,-6952,0,85.7 %,100.0 %
TAIL,7d RSI TAIL LT23 - L TAIL,2.3 %,1.3 %,1129,643,4.8 %,5.6 %,47.4 %,23.0 %,0.0 %,-2.2 %,3,3,0.2,0.2,100.0 %,66.7 %,,1.9,376,213,0.8 %,0.4 %,2.3,3.7,0,1,3,2,0,1,3,2,0,1,3,2,,2,3,2,,3.8,2.4,1.2,0,-228,0.0 %,-0.5 %,0,-228,0.0 %,-0.5 %,0,-228,0.0 %,-0.5 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,376,433,0,-228,100.0 %,66.7 %
TBT,9d RSI TBT LT26 - L TBT,3.1 %,8.8 %,1550,4410,100.0 %,5.2 %,3.1 %,169.6 %,0.0 %,-1.8 %,1,4,0.1,0.3,100.0 %,100.0 %,,,1550,1062,3.1 %,2.1 %,2,2.2,0,0,1,4,0,0,1,3,0,0,1,1,,,1,4,,,0,4.1,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1550,1062,0,0,100.0 %,100.0 %
TDIV,9d RSI TDIV LT28 - L TDIV,4.4 %,6.4 %,2205,3219,9.9 %,5.2 %,44.6 %,123.8 %,0.0 %,-1.1 %,2,4,0.2,0.3,100.0 %,100.0 %,,,1102,781,2.2 %,1.6 %,3,2.2,0,0,2,4,0,0,2,4,0,0,2,4,,,2,4,,,2.6,6.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1102,781,0,0,100.0 %,100.0 %
TDTF,8d RSI TDTF LT27 - L TDTF,0.3 %,3.0 %,135,1516,40.8 %,8.0 %,0.7 %,37.9 %,-0.0 %,-0.7 %,3,5,0.2,0.4,33.3 %,100.0 %,4.4,,45,297,0.1 %,0.6 %,5.3,3,1,0,1,5,1,0,1,5,1,0,1,5,0.5,,1,5,2.2,,0.5,5.7,-178,0,-0.2 %,0.0 %,-178,0,-0.2 %,0.0 %,-178,0,-0.2 %,0.0 %,33.3 %,100.0 %,33.3 %,100.0 %,33.3 %,100.0 %,246,297,-56,0,33.3 %,100.0 %
TDTT,11d RSI TDTT LT34 - L TDTT,0.2 %,1.7 %,111,846,31.0 %,5.2 %,0.7 %,32.5 %,0.0 %,-0.2 %,2,5,0.2,0.4,100.0 %,100.0 %,,,55,167,0.1 %,0.3 %,5.5,1.6,0,0,2,5,0,0,2,5,0,0,2,4,,,2,5,,,7,3.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,55,167,0,0,100.0 %,100.0 %
TECL,10d RSI TECL LT29 - L TECL,17.5 %,16.6 %,8767,8389,17.1 %,5.2 %,102.7 %,322.7 %,0.0 %,-3.5 %,3,4,0.2,0.3,100.0 %,100.0 %,,,2922,1968,5.8 %,3.9 %,3.7,2.2,0,0,3,4,0,0,3,4,0,0,3,3,,,3,4,,,2.3,5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,2922,1968,0,0,100.0 %,100.0 %
TECS,6d RSI TECS LT15 - L TECS,4.0 %,11.3 %,2001,5694,13.7 %,5.2 %,29.2 %,219.0 %,-4.7 %,-4.5 %,4,2,0.3,0.2,50.0 %,100.0 %,1.7,,500,2755,1.0 %,5.5 %,3,5.5,1,0,1,2,1,0,1,2,1,0,1,2,1,,2,2,1.7,,0.4,5,-4769,0,-4.8 %,0.0 %,-4769,0,-4.8 %,0.0 %,-4769,0,-4.8 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,2365,2755,-1365,0,50.0 %,100.0 %
TFI,18d RSI TFI LT32 - L TFI,1.1 %,1.7 %,537,862,7.4 %,14.0 %,14.5 %,12.3 %,0.0 %,-2.6 %,2,8,0.2,0.7,100.0 %,87.5 %,,0.3,269,108,0.5 %,0.2 %,3,3.4,0,1,2,4,0,1,2,4,0,1,2,4,,7,2,7,,1.9,2.9,0.8,0,-938,0.0 %,-1.9 %,0,-938,0.0 %,-1.9 %,0,-4,0.0 %,-0.0 %,100.0 %,87.5 %,100.0 %,87.5 %,100.0 %,85.7 %,269,257,0,-938,100.0 %,80.0 %
TFLO,4d RSI TFLO LT63 - L TFLO,0.1 %,0.5 %,64,231,100.0 %,7.2 %,0.1 %,6.4 %,0.0 %,-0.1 %,1,5,0.1,0.4,100.0 %,100.0 %,,,64,46,0.1 %,0.1 %,3,2.6,0,0,1,5,0,0,1,5,0,0,1,3,,,1,5,,,0,8.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,64,46,0,0,100.0 %,100.0 %
THD,6d RSI THD LT12 - L THD,0.7 %,3.6 %,326,1817,100.0 %,5.2 %,0.7 %,69.9 %,0.0 %,-1.6 %,1,5,0.1,0.4,100.0 %,80.0 %,,3.2,326,356,0.7 %,0.7 %,1,1.6,0,1,1,3,0,1,1,3,0,1,1,3,,4,1,4,,12.7,0,2.4,0,-153,0.0 %,-0.3 %,0,-153,0.0 %,-0.3 %,0,-153,0.0 %,-0.3 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,326,484,0,-153,100.0 %,80.0 %
TIP,8d RSI TIP LT26 - L TIP,0.2 %,2.8 %,115,1417,19.0 %,7.2 %,1.2 %,39.4 %,-0.1 %,-0.9 %,2,5,0.2,0.4,50.0 %,100.0 %,3.2,,57,278,0.1 %,0.6 %,3,2.6,1,0,1,5,1,0,1,5,1,0,1,4,1,,1,5,3.2,,0.7,3.6,-107,0,-0.1 %,0.0 %,-107,0,-0.1 %,0.0 %,-107,0,-0.1 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,168,278,-53,0,50.0 %,100.0 %
TIPX,17d RSI TIPX LT40 - L TIPX,0.3 %,4.8 %,169,2412,49.0 %,12.4 %,0.7 %,38.9 %,0.0 %,-0.5 %,4,10,0.3,0.8,75.0 %,90.0 %,1,4.4,42,235,0.1 %,0.5 %,5,2.1,1,1,3,8,1,1,3,8,0,0,2,8,3,9,3,9,3,39.9,1.1,3.8,-168,-60,-0.2 %,-0.1 %,-168,-60,-0.2 %,-0.1 %,0,0,0.0 %,0.0 %,75.0 %,90.0 %,75.0 %,90.0 %,75.0 %,90.0 %,84,267,-84,-60,100.0 %,100.0 %
TLH,3d RSI TLH LT11 - L TLH,3.2 %,4.4 %,1607,2228,14.3 %,10.0 %,22.5 %,44.6 %,-2.2 %,-2.6 %,8,7,0.7,0.6,87.5 %,100.0 %,0.3,,201,311,0.4 %,0.6 %,2.9,2.6,1,0,7,7,1,0,7,7,1,0,6,6,7,,7,7,2.4,,1,3.5,-2276,0,-2.3 %,0.0 %,-2276,0,-2.3 %,0.0 %,-2276,0,-2.3 %,0.0 %,87.5 %,100.0 %,87.5 %,100.0 %,87.5 %,100.0 %,392,311,-1138,0,85.7 %,100.0 %
TLT,3d RSI TLT LT10 - L TLT,7.7 %,3.9 %,3841,1942,16.5 %,9.2 %,46.5 %,42.2 %,-0.5 %,-3.3 %,9,6,0.8,0.5,77.8 %,66.7 %,4.7,11.2,427,317,0.9 %,0.6 %,3.3,2.8,2,1,7,3,2,1,7,2,1,1,5,2,3.5,2,7,4,16.4,22.4,3.2,2.3,-499,-89,-0.5 %,-0.2 %,-499,-89,-0.5 %,-0.2 %,-499,-89,-0.5 %,-0.2 %,77.8 %,66.7 %,77.8 %,66.7 %,77.8 %,60.0 %,584,498,-125,-45,83.3 %,60.0 %
TMF,3d RSI TMF LT10 - L TMF,21.1 %,0.8 %,10539,395,16.5 %,9.6 %,127.5 %,8.2 %,-1.7 %,-11.9 %,9,6,0.8,0.5,66.7 %,50.0 %,5.5,1.2,1171,74,2.3 %,0.1 %,3.3,3,3,1,6,1,3,2,6,1,2,2,4,1,2,1,6,3,11,1.2,2.8,0.2,-2116,-1141,-2.1 %,-2.3 %,-2116,-532,-2.1 %,-1.1 %,-2116,-1673,-2.1 %,-3.4 %,66.7 %,50.0 %,66.7 %,50.0 %,66.7 %,40.0 %,1933,955,-353,-806,66.7 %,40.0 %
TMV,8d RSI TMV LT25 - L TMV,4.8 %,12.9 %,2397,6483,100.0 %,5.2 %,4.8 %,249.3 %,0.0 %,-2.8 %,1,4,0.1,0.3,100.0 %,100.0 %,,,2397,1542,4.8 %,3.1 %,2,2.2,0,0,1,4,0,0,1,3,0,0,1,1,,,1,4,,,0,3.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,2397,1542,0,0,100.0 %,100.0 %
TOTL,4d RSI TOTL LT10 - L TOTL,2.1 %,2.6 %,1060,1332,3.8 %,6.4 %,55.1 %,41.6 %,0.0 %,-0.9 %,2,4,0.2,0.3,100.0 %,100.0 %,,,530,328,1.1 %,0.7 %,2.5,3,0,0,2,4,0,0,2,4,0,0,2,4,,,2,4,,,1.7,3.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,530,328,0,0,100.0 %,100.0 %
TQQQ,7d RSI TQQQ LT28 - L TQQQ,23.9 %,23.9 %,11959,12029,20.0 %,6.8 %,119.6 %,353.8 %,0.0 %,-6.8 %,5,5,0.4,0.4,80.0 %,80.0 %,6.3,32.1,2392,2212,4.8 %,4.4 %,3.2,2.4,1,1,4,3,1,1,4,3,1,1,3,2,4,4,4,4,25.2,128.6,3.1,3.1,-988,-87,-1.0 %,-0.2 %,-988,-87,-1.0 %,-0.2 %,-988,-87,-1.0 %,-0.2 %,80.0 %,80.0 %,80.0 %,80.0 %,80.0 %,80.0 %,3113,2787,-494,-87,75.0 %,75.0 %
TSL,5d RSI TSL LT13 - L TSL,-4.7 %,14.9 %,-2358,7518,23.3 %,5.6 %,-20.3 %,268.5 %,0.0 %,-9.8 %,3,4,0.2,0.3,66.7 %,75.0 %,0.4,2.5,-786,1806,-1.6 %,3.6 %,4.3,2.5,1,1,2,2,1,1,2,2,1,1,2,2,2,3,2,3,0.7,7.5,-0.3,1.8,-16198,-1108,-16.2 %,-2.2 %,-16198,-1108,-16.2 %,-2.2 %,-16198,-1108,-16.2 %,-2.2 %,66.7 %,75.0 %,66.7 %,75.0 %,66.7 %,75.0 %,2870,2777,-8099,-1108,66.7 %,75.0 %
TUR,17d RSI TUR LT38 - L TUR,5.9 %,27.5 %,2957,13859,22.2 %,9.6 %,26.7 %,288.7 %,-5.6 %,-5.6 %,14,7,1.2,0.6,64.3 %,85.7 %,0.9,5.1,211,1792,0.4 %,3.6 %,2.4,2.4,3,1,3,5,3,0,5,6,1,0,4,4,1.8,6,9,6,1.7,30.7,0.9,2.9,-5570,-423,-5.6 %,-0.8 %,-5570,0,-5.6 %,0.0 %,-1191,0,-1.2 %,0.0 %,64.3 %,85.7 %,64.3 %,85.7 %,66.7 %,100.0 %,825,2161,-894,-423,83.3 %,100.0 %
TWM,3d RSI TWM LT15 - L TWM,13.2 %,32.1 %,6598,16190,18.9 %,18.4 %,69.8 %,176.0 %,-6.6 %,-9.2 %,10,15,0.8,1.3,60.0 %,80.0 %,1.4,1.1,660,954,1.3 %,1.9 %,3.1,2.1,2,1,4,9,2,1,4,9,1,1,3,7,1.5,4,6,12,2.1,4.6,1,2.9,-1619,-1920,-1.6 %,-3.8 %,-1619,-1920,-1.6 %,-3.8 %,-6926,-161,-6.9 %,-0.3 %,60.0 %,80.0 %,60.0 %,80.0 %,60.0 %,80.0 %,2079,1525,-1470,-1332,62.5 %,88.9 %
TZA,3d RSI TZA LT15 - L TZA,14.7 %,34.0 %,7371,17110,22.1 %,16.4 %,66.6 %,208.7 %,-16.0 %,-13.5 %,11,13,0.9,1.1,54.5 %,76.9 %,1.4,1.1,670,1176,1.3 %,2.4 %,3.4,2.1,3,1,5,8,3,1,5,8,3,2,4,6,1.2,3.3,6,10,1.6,3.5,0.7,2.2,-21061,-2861,-21.1 %,-5.7 %,-21061,-2861,-21.1 %,-5.7 %,-21061,-2324,-21.1 %,-4.7 %,54.5 %,76.9 %,54.5 %,76.9 %,54.5 %,76.9 %,3190,2133,-2354,-2016,55.6 %,75.0 %
UAE,6d RSI UAE LT18 - L UAE,3.7 %,8.6 %,1830,4322,7.3 %,8.0 %,50.2 %,108.1 %,0.0 %,-2.3 %,2,5,0.2,0.4,100.0 %,100.0 %,,,915,831,1.8 %,1.7 %,2.5,3,0,0,2,5,0,0,2,5,0,0,2,4,,,2,5,,,7.8,4.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,915,831,0,0,100.0 %,100.0 %
UBND,5d RSI UBND LT17 - L UBND,1.0 %,3.7 %,493,1843,28.6 %,11.2 %,3.4 %,32.9 %,0.0 %,-0.7 %,5,9,0.4,0.8,60.0 %,66.7 %,5.2,4.2,99,201,0.2 %,0.4 %,2.2,2.1,1,1,3,4,1,1,3,4,1,1,2,3,1.5,2,3,6,7.8,8.5,1.7,2.3,-146,-241,-0.1 %,-0.5 %,-146,-241,-0.1 %,-0.5 %,0,-241,0.0 %,-0.5 %,60.0 %,66.7 %,60.0 %,66.7 %,60.0 %,66.7 %,189,341,-36,-80,66.7 %,62.5 %
