,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2023 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDMO,15d RSI IDMO LT32 - L IDMO,4.2 %,13.3 %,2086,6685,4.1 %,7.6 %,102.2 %,176.6 %,0.0 %,-2.4 %,3,7,0.2,0.6,100.0 %,85.7 %,,4,695,908,1.4 %,1.8 %,1,1.7,0,1,3,6,0,1,3,6,0,1,2,5,,6,3,6,,23.7,4.4,2.8,0,-280,0.0 %,-0.6 %,0,-280,0.0 %,-0.6 %,0,-280,0.0 %,-0.6 %,100.0 %,85.7 %,100.0 %,85.7 %,100.0 %,85.7 %,695,1106,0,-280,100.0 %,83.3 %
IDU,11d RSI IDU LT24 - L IDU,-1.4 %,9.7 %,-676,4850,14.4 %,6.8 %,-9.4 %,143.2 %,-2.4 %,-3.7 %,2,4,0.2,0.3,50.0 %,75.0 %,0.4,10.4,-338,1177,-0.7 %,2.4 %,5.5,3.2,1,1,1,2,1,1,1,2,1,1,1,1,1,3,1,3,0.4,31.1,-0.5,2.3,-2427,-157,-2.4 %,-0.3 %,-2427,-157,-2.4 %,-0.3 %,-2427,-157,-2.4 %,-0.3 %,50.0 %,75.0 %,50.0 %,75.0 %,50.0 %,75.0 %,538,1621,-1214,-157,50.0 %,66.7 %
IDV,13d RSI IDV LT30 - L IDV,5.3 %,18.0 %,2668,9016,11.6 %,11.9 %,46.1 %,150.9 %,0.0 %,-4.1 %,6,9,0.5,0.8,100.0 %,88.9 %,,39.8,445,929,0.9 %,1.9 %,1.8,2.3,0,1,6,8,0,1,6,8,0,1,5,6,,8,6,8,,318.6,7.2,5.6,0,-26,0.0 %,-0.1 %,0,-26,0.0 %,-0.1 %,0,-26,0.0 %,-0.1 %,100.0 %,88.9 %,100.0 %,88.9 %,100.0 %,88.9 %,445,1048,0,-26,100.0 %,85.7 %
IDX,15d RSI IDX LT32 - L IDX,-2.2 %,5.4 %,-1101,2711,13.2 %,5.6 %,-16.7 %,97.2 %,-4.2 %,-1.4 %,4,5,0.3,0.4,50.0 %,100.0 %,0.5,,-275,531,-0.6 %,1.1 %,4.5,1.8,2,0,2,5,2,0,2,5,2,0,1,4,1,,2,5,0.5,,-0.6,2.3,-4285,0,-4.3 %,0.0 %,-4285,0,-4.3 %,0.0 %,-3519,0,-3.5 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,521,531,-1071,0,33.3 %,100.0 %
IEF,4d RSI IEF LT11 - L IEF,1.2 %,3.9 %,609,1980,45.5 %,8.8 %,2.7 %,45.2 %,0.0 %,-1.0 %,2,8,0.2,0.7,100.0 %,75.0 %,,3.9,305,243,0.6 %,0.5 %,1.5,1.8,0,1,2,5,0,1,2,5,0,1,2,3,,3,2,6,,11.8,4,2.6,0,-180,0.0 %,-0.4 %,0,-180,0.0 %,-0.4 %,0,-180,0.0 %,-0.4 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,305,354,0,-90,100.0 %,66.7 %
IEFA,10d RSI IEFA LT26 - L IEFA,0.7 %,13.3 %,352,6655,27.8 %,10.8 %,2.5 %,123.7 %,-0.2 %,-2.9 %,3,7,0.2,0.6,66.7 %,100.0 %,2.2,,117,904,0.2 %,1.8 %,2.3,2.9,1,0,2,7,1,0,2,7,1,0,2,6,2,,2,7,4.4,,1.2,2.9,-206,0,-0.2 %,0.0 %,-206,0,-0.2 %,0.0 %,-206,0,-0.2 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,228,904,-103,0,66.7 %,100.0 %
IEUR,4d RSI IEUR LT13 - L IEUR,0.9 %,18.6 %,452,9327,19.4 %,11.6 %,4.7 %,161.5 %,0.0 %,-2.9 %,2,8,0.2,0.7,100.0 %,100.0 %,,,226,1088,0.5 %,2.2 %,2,2.6,0,0,2,8,0,0,2,8,0,0,2,7,,,2,8,,,8.8,2.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,226,1088,0,0,100.0 %,100.0 %
IEV,4d RSI IEV LT12 - L IEV,1.1 %,15.4 %,553,7714,19.4 %,10.8 %,5.7 %,143.4 %,0.0 %,-2.5 %,2,7,0.2,0.6,100.0 %,100.0 %,,,276,1043,0.6 %,2.1 %,2,2.9,0,0,2,7,0,0,2,7,0,0,2,6,,,2,7,,,59,2.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,276,1043,0,0,100.0 %,100.0 %
IEZ,8d RSI IEZ LT26 - L IEZ,3.4 %,17.1 %,1689,8568,8.2 %,7.2 %,41.2 %,238.9 %,0.0 %,-11.6 %,4,5,0.3,0.4,75.0 %,80.0 %,0.5,1.4,422,1643,0.8 %,3.3 %,3,2.6,1,1,3,4,1,1,3,4,1,1,3,3,3,4,3,4,1.6,5.6,0.4,1.8,-5820,-1806,-5.8 %,-3.6 %,-5820,-1806,-5.8 %,-3.6 %,-5820,-1806,-5.8 %,-3.6 %,75.0 %,80.0 %,75.0 %,80.0 %,75.0 %,80.0 %,1533,2506,-2910,-1806,75.0 %,75.0 %
IGE,20d RSI IGE LT36 - L IGE,2.0 %,12.4 %,995,6228,100.0 %,5.2 %,2.0 %,240.5 %,0.0 %,-8.3 %,1,4,0.1,0.3,100.0 %,100.0 %,,,995,1490,2.0 %,3.0 %,3,2.2,0,0,1,4,0,0,1,4,0,0,1,3,,,1,4,,,0,3.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,995,1490,0,0,100.0 %,100.0 %
IGF,18d RSI IGF LT32 - L IGF,-2.5 %,2.6 %,-1234,1324,14.4 %,5.2 %,-17.1 %,51.1 %,-4.3 %,-3.6 %,3,4,0.2,0.3,66.7 %,75.0 %,0.2,1.2,-411,329,-0.8 %,0.7 %,3.3,2.2,1,1,1,2,1,1,1,2,1,1,1,1,2,3,2,3,0.4,3.5,-0.6,1.2,-4277,-522,-4.3 %,-1.0 %,-2875,-522,-2.9 %,-1.0 %,-2875,-522,-2.9 %,-1.0 %,66.7 %,75.0 %,66.7 %,75.0 %,50.0 %,75.0 %,452,613,-2139,-522,50.0 %,66.7 %
IGIB,9d RSI IGIB LT18 - L IGIB,0.7 %,2.8 %,327,1417,100.0 %,6.0 %,0.7 %,47.4 %,0.0 %,-1.0 %,1,4,0.1,0.3,100.0 %,100.0 %,,,327,350,0.7 %,0.7 %,2,2.8,0,0,1,4,0,0,1,4,0,0,1,4,,,1,4,,,0,2.7,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,327,350,0,0,100.0 %,100.0 %
IGLB,20d RSI IGLB LT29 - L IGLB,2.2 %,5.0 %,1092,2522,100.0 %,8.0 %,2.2 %,63.3 %,0.0 %,-3.5 %,1,4,0.1,0.3,100.0 %,75.0 %,,2.1,1092,622,2.2 %,1.2 %,4,4,0,1,1,3,0,1,1,3,0,1,1,3,,3,1,3,,6.2,0,1.6,0,-479,0.0 %,-1.0 %,0,-479,0.0 %,-1.0 %,0,-479,0.0 %,-1.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,1092,989,0,-479,100.0 %,75.0 %
IGLD,9d RSI IGLD LT22 - L IGLD,-0.9 %,2.9 %,-438,1472,6.1 %,5.6 %,-14.3 %,52.8 %,-0.4 %,-1.2 %,2,3,0.2,0.2,0.0 %,100.0 %,0,,-219,485,-0.4 %,1.0 %,4,3.7,2,0,0,3,2,0,0,3,2,0,0,2,0,,0,3,0,,-14.9,2.2,-876,0,-0.9 %,0.0 %,-876,0,-0.9 %,0.0 %,-876,0,-0.9 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,485,-219,0,0.0 %,100.0 %
IGM,4d RSI IGM LT11 - L IGM,4.1 %,8.9 %,2053,4476,8.0 %,8.0 %,51.6 %,112.3 %,0.0 %,-5.0 %,2,4,0.2,0.3,100.0 %,100.0 %,,,1027,1083,2.1 %,2.2 %,3.5,4,0,0,2,4,0,0,2,4,0,0,2,4,,,2,4,,,2.3,3.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1027,1083,0,0,100.0 %,100.0 %
IGV,4d RSI IGV LT14 - L IGV,1.9 %,15.8 %,950,7915,8.0 %,11.6 %,23.9 %,137.0 %,-0.0 %,-6.1 %,2,7,0.2,0.6,50.0 %,85.7 %,130.2,3.1,475,1067,1.0 %,2.1 %,3.5,3.1,1,1,1,4,1,1,1,4,1,1,1,3,1,6,1,6,130.2,18.9,1.4,2.8,-15,-418,-0.0 %,-0.8 %,-15,-418,-0.0 %,-0.8 %,-15,-37,-0.0 %,-0.1 %,50.0 %,85.7 %,50.0 %,85.7 %,50.0 %,85.7 %,958,1314,-7,-418,50.0 %,80.0 %
IHDG,4d RSI IHDG LT12 - L IHDG,1.2 %,8.6 %,601,4332,100.0 %,9.6 %,1.2 %,90.6 %,0.0 %,-1.6 %,1,7,0.1,0.6,100.0 %,100.0 %,,,601,596,1.2 %,1.2 %,2,2.4,0,0,1,7,0,0,1,7,0,0,1,5,,,1,7,,,0,4.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,601,596,0,0,100.0 %,100.0 %
IHE,20d RSI IHE LT37 - L IHE,-1.3 %,9.3 %,-628,4679,19.0 %,8.4 %,-6.6 %,111.8 %,-2.7 %,-2.4 %,5,6,0.4,0.5,40.0 %,100.0 %,0.9,,-126,751,-0.3 %,1.5 %,5.6,2.5,2,0,1,6,2,0,1,6,2,0,1,4,0.7,,2,6,0.6,,-0.5,3.3,-2720,0,-2.7 %,0.0 %,-2720,0,-2.7 %,0.0 %,-2720,0,-2.7 %,0.0 %,40.0 %,100.0 %,40.0 %,100.0 %,40.0 %,100.0 %,443,751,-505,0,25.0 %,100.0 %
IHF,20d RSI IHF LT37 - L IHF,2.4 %,3.9 %,1220,1943,85.7 %,5.6 %,2.8 %,69.7 %,0.0 %,-2.8 %,3,3,0.2,0.2,66.7 %,100.0 %,1.4,,407,637,0.8 %,1.3 %,3,3.7,1,0,2,3,1,0,2,3,0,0,1,3,2,,2,3,2.8,,0.9,5.1,-1334,0,-1.3 %,0.0 %,-1334,0,-1.3 %,0.0 %,0,0,0.0 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,943,637,-667,0,100.0 %,100.0 %
IHI,17d RSI IHI LT32 - L IHI,2.5 %,6.8 %,1267,3407,52.7 %,8.0 %,4.8 %,85.5 %,-1.6 %,-5.8 %,6,4,0.5,0.3,50.0 %,75.0 %,2.1,7.5,211,832,0.4 %,1.7 %,3.8,4,2,1,2,3,2,1,2,3,1,1,2,3,1,3,3,3,2.1,22.5,0.7,2.5,-1658,-155,-1.7 %,-0.3 %,-1658,-155,-1.7 %,-0.3 %,-208,-155,-0.2 %,-0.3 %,50.0 %,75.0 %,50.0 %,75.0 %,50.0 %,75.0 %,812,1161,-389,-155,66.7 %,75.0 %
IJH,21d RSI IJH LT36 - L IJH,8.5 %,12.2 %,4246,6120,13.8 %,7.6 %,61.7 %,161.7 %,-0.1 %,-5.5 %,6,5,0.5,0.4,83.3 %,100.0 %,13.1,,708,1166,1.4 %,2.3 %,2.8,2.8,1,0,5,5,1,0,4,5,0,0,3,5,5,,5,5,65.6,,3.1,5.9,-131,0,-0.1 %,0.0 %,-131,0,-0.1 %,0.0 %,0,0,0.0 %,0.0 %,83.3 %,100.0 %,83.3 %,100.0 %,80.0 %,100.0 %,862,1166,-66,0,100.0 %,100.0 %
IJJ,12d RSI IJJ LT31 - L IJJ,1.8 %,11.1 %,925,5558,17.2 %,6.4 %,10.8 %,174.4 %,0.0 %,-2.7 %,6,5,0.5,0.4,83.3 %,100.0 %,0.3,,154,1064,0.3 %,2.1 %,3.8,2.2,1,0,5,5,1,0,5,5,1,0,3,5,5,,5,5,1.4,,0.3,4.8,-4619,0,-4.6 %,0.0 %,-4619,0,-4.6 %,0.0 %,-930,0,-0.9 %,0.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,647,1064,-2309,0,75.0 %,100.0 %
IJK,20d RSI IJK LT35 - L IJK,2.6 %,7.2 %,1308,3617,33.3 %,7.6 %,7.8 %,95.6 %,0.0 %,-7.3 %,2,4,0.2,0.3,100.0 %,75.0 %,,2.1,654,887,1.3 %,1.8 %,2.5,3.8,0,1,2,3,0,1,2,3,0,1,1,3,,3,2,3,,6.2,15.3,1.8,0,-684,0.0 %,-1.4 %,0,-684,0.0 %,-1.4 %,0,-684,0.0 %,-1.4 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,654,1411,0,-684,100.0 %,75.0 %
IJR,16d RSI IJR LT33 - L IJR,4.6 %,11.5 %,2308,5768,11.2 %,7.6 %,41.1 %,152.4 %,0.0 %,-6.2 %,5,5,0.4,0.4,80.0 %,100.0 %,2.9,,462,1101,0.9 %,2.2 %,2.8,2.8,1,0,4,5,0,0,4,5,0,0,4,5,4,,4,5,11.5,,2.5,5.6,-438,0,-0.4 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,100.0 %,100.0 %,632,1101,-219,0,100.0 %,100.0 %
IJS,15d RSI IJS LT33 - L IJS,4.5 %,15.6 %,2269,7826,14.8 %,8.0 %,30.7 %,196.4 %,0.0 %,-2.3 %,5,6,0.4,0.5,80.0 %,100.0 %,1.2,,454,1224,0.9 %,2.5 %,4,2.3,1,0,4,6,1,0,4,6,0,0,4,5,4,,4,6,4.7,,1.5,6.2,-1214,0,-1.2 %,0.0 %,-1214,0,-1.2 %,0.0 %,0,0,0.0 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,719,1224,-607,0,100.0 %,100.0 %
IJT,12d RSI IJT LT29 - L IJT,3.2 %,9.3 %,1595,4685,9.7 %,7.2 %,33.0 %,130.7 %,0.0 %,-6.5 %,3,4,0.2,0.3,100.0 %,100.0 %,,,532,1133,1.1 %,2.3 %,3.7,3.5,0,0,3,4,0,0,3,4,0,0,3,3,,,3,4,,,2.6,3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,532,1133,0,0,100.0 %,100.0 %
IMCG,15d RSI IMCG LT28 - L IMCG,1.5 %,7.2 %,751,3588,100.0 %,6.0 %,1.5 %,120.1 %,0.0 %,-7.4 %,1,3,0.1,0.2,100.0 %,66.7 %,,6,751,1177,1.5 %,2.4 %,2,4,0,1,1,2,0,1,1,2,0,1,1,2,,2,1,2,,12.1,0,1.8,0,-318,0.0 %,-0.6 %,0,-318,0.0 %,-0.6 %,0,-318,0.0 %,-0.6 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,751,1925,0,-318,100.0 %,66.7 %
IMTM,14d RSI IMTM LT30 - L IMTM,1.3 %,15.9 %,639,7991,100.0 %,10.4 %,1.3 %,154.3 %,0.0 %,-2.4 %,1,7,0.1,0.6,100.0 %,100.0 %,,,639,1071,1.3 %,2.1 %,2,2.7,0,0,1,7,0,0,1,7,0,0,1,6,,,1,7,,,0,4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,639,1071,0,0,100.0 %,100.0 %
INDA,17d RSI INDA LT35 - L INDA,1.2 %,11.9 %,597,6000,9.7 %,8.0 %,12.3 %,150.6 %,-0.3 %,-3.1 %,4,5,0.3,0.4,50.0 %,100.0 %,2.1,,149,1151,0.3 %,2.3 %,3.8,3,2,0,2,5,2,0,2,5,1,0,2,3,1,,2,5,2.1,,0.6,2.6,-1098,0,-1.1 %,0.0 %,-1098,0,-1.1 %,0.0 %,-791,0,-0.8 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,573,1151,-275,0,66.7 %,100.0 %
INDY,14d RSI INDY LT32 - L INDY,2.4 %,9.6 %,1195,4800,3.0 %,5.2 %,78.4 %,185.4 %,0.0 %,-2.5 %,2,3,0.2,0.2,100.0 %,100.0 %,,,598,1560,1.2 %,3.1 %,1.5,3.3,0,0,2,3,0,0,2,3,0,0,2,3,,,2,3,,,13.9,2.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,598,1560,0,0,100.0 %,100.0 %
INTF,18d RSI INTF LT34 - L INTF,2.4 %,14.1 %,1177,7096,25.0 %,11.2 %,9.4 %,127.2 %,0.0 %,-2.7 %,2,9,0.2,0.8,100.0 %,88.9 %,,,589,742,1.2 %,1.5 %,1.5,2.1,0,1,2,7,0,1,2,7,0,0,1,7,,8,2,8,,,16.9,4.7,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,88.9 %,100.0 %,88.9 %,100.0 %,88.9 %,589,835,0,0,100.0 %,100.0 %
IOO,15d RSI IOO LT33 - L IOO,2.8 %,11.5 %,1422,5774,36.0 %,10.0 %,7.9 %,115.9 %,0.0 %,-3.5 %,3,7,0.2,0.6,100.0 %,85.7 %,,2.9,474,786,0.9 %,1.6 %,2,2.6,0,1,3,6,0,1,3,6,0,1,2,5,,6,3,6,,17.2,4.9,4,0,-340,0.0 %,-0.7 %,0,-340,0.0 %,-0.7 %,0,-340,0.0 %,-0.7 %,100.0 %,85.7 %,100.0 %,85.7 %,100.0 %,85.7 %,474,974,0,-340,100.0 %,83.3 %
IPAC,15d RSI IPAC LT31 - L IPAC,1.3 %,13.4 %,668,6714,19.4 %,10.0 %,6.9 %,134.8 %,0.0 %,-2.7 %,2,9,0.2,0.8,100.0 %,88.9 %,,5.4,334,704,0.7 %,1.4 %,2.5,1.8,0,1,2,7,0,1,2,7,0,0,2,7,,8,2,8,,43.5,2.7,4.8,0,-149,0.0 %,-0.3 %,0,-149,0.0 %,-0.3 %,0,0,0.0 %,0.0 %,100.0 %,88.9 %,100.0 %,88.9 %,100.0 %,88.9 %,334,811,0,-149,100.0 %,100.0 %
IQDF,6d RSI IQDF LT15 - L IQDF,-0.2 %,12.3 %,-80,6172,100.0 %,6.0 %,-0.2 %,206.6 %,0.0 %,-1.2 %,1,5,0.1,0.4,0.0 %,100.0 %,0,,-80,1175,-0.2 %,2.4 %,3,2,1,0,0,5,1,0,0,5,1,0,0,4,0,,0,5,0,,0,6.8,-160,0,-0.2 %,0.0 %,-160,0,-0.2 %,0.0 %,-160,0,-0.2 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,1175,-80,0,0.0 %,100.0 %
IQLT,19d RSI IQLT LT33 - L IQLT,1.3 %,19.0 %,666,9520,100.0 %,9.6 %,1.3 %,199.1 %,0.0 %,-2.2 %,1,7,0.1,0.6,100.0 %,100.0 %,,,666,1258,1.3 %,2.5 %,2,2.4,0,0,1,7,0,0,1,7,0,0,1,6,,,1,7,,,0,6.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,666,1258,0,0,100.0 %,100.0 %
ITA,14d RSI ITA LT34 - L ITA,-5.2 %,15.2 %,-2599,7633,100.0 %,10.8 %,-5.2 %,141.9 %,-1.7 %,-3.5 %,2,8,0.2,0.7,0.0 %,87.5 %,0,21,-1299,896,-2.6 %,1.8 %,9,2.4,2,1,0,6,2,1,0,6,2,1,0,3,0,7,0,7,0,146.9,-4,4.1,-5197,-49,-5.2 %,-0.1 %,-5197,-49,-5.2 %,-0.1 %,-5197,-49,-5.2 %,-0.1 %,0.0 %,87.5 %,0.0 %,87.5 %,0.0 %,87.5 %,0,1031,-1299,-49,0.0 %,80.0 %
ITB,10d RSI ITB LT27 - L ITB,5.4 %,25.9 %,2716,13027,47.6 %,6.4 %,11.4 %,408.7 %,0.0 %,-3.5 %,2,5,0.2,0.4,100.0 %,100.0 %,,,1358,2370,2.7 %,4.7 %,4,2.2,0,0,2,5,0,0,2,5,0,0,1,4,,,2,5,,,15.1,5.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1358,2370,0,0,100.0 %,100.0 %
ITOT,21d RSI ITOT LT36 - L ITOT,3.3 %,16.9 %,1667,8509,40.0 %,10.0 %,8.3 %,170.9 %,0.0 %,-4.0 %,3,7,0.2,0.6,100.0 %,100.0 %,,,556,1134,1.1 %,2.3 %,2.3,2.6,0,0,3,7,0,0,3,7,0,0,2,6,,,3,7,,,3.4,5.7,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,556,1134,0,0,100.0 %,100.0 %
IUSG,18d RSI IUSG LT34 - L IUSG,0.6 %,9.1 %,284,4586,100.0 %,8.4 %,0.6 %,109.6 %,0.0 %,-7.1 %,1,4,0.1,0.3,100.0 %,75.0 %,,2.4,284,1117,0.6 %,2.2 %,2,4.2,0,1,1,3,0,1,1,3,0,1,1,3,,3,1,3,,7.3,0,2,0,-709,0.0 %,-1.4 %,0,-709,0.0 %,-1.4 %,0,-709,0.0 %,-1.4 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,284,1726,0,-709,100.0 %,75.0 %
IUSV,11d RSI IUSV LT27 - L IUSV,3.0 %,7.4 %,1493,3711,10.0 %,5.2 %,29.9 %,143.3 %,0.0 %,-2.4 %,4,4,0.3,0.3,100.0 %,100.0 %,,,373,902,0.7 %,1.8 %,2.8,2.2,0,0,4,4,0,0,4,4,0,0,4,4,,,4,4,,,2.7,3.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,373,902,0,0,100.0 %,100.0 %
IVE,6d RSI IVE LT16 - L IVE,2.7 %,3.9 %,1350,1963,32.4 %,5.2 %,8.3 %,75.8 %,0.0 %,-3.1 %,3,3,0.2,0.2,100.0 %,100.0 %,,,450,646,0.9 %,1.3 %,3,3.3,0,0,3,3,0,0,3,3,0,0,3,3,,,3,3,,,3.2,2.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,450,646,0,0,100.0 %,100.0 %
IVLU,7d RSI IVLU LT20 - L IVLU,1.7 %,13.7 %,873,6884,16.7 %,6.8 %,10.5 %,203.3 %,0.0 %,-1.6 %,3,6,0.2,0.5,100.0 %,100.0 %,,,291,1086,0.6 %,2.2 %,2,1.8,0,0,3,6,0,0,3,6,0,0,2,5,,,3,6,,,2.4,4.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,291,1086,0,0,100.0 %,100.0 %
IVV,21d RSI IVV LT38 - L IVV,2.0 %,17.5 %,981,8789,44.0 %,14.3 %,4.5 %,122.6 %,-0.5 %,-4.0 %,3,10,0.2,0.8,66.7 %,90.0 %,2.5,2,327,817,0.7 %,1.6 %,2.7,2.6,1,1,2,7,1,1,2,7,0,1,2,5,2,9,2,9,5,17.6,1.2,4.1,-493,-493,-0.5 %,-1.0 %,-493,-493,-0.5 %,-1.0 %,0,-493,0.0 %,-1.0 %,66.7 %,90.0 %,66.7 %,90.0 %,66.7 %,90.0 %,613,963,-246,-493,100.0 %,85.7 %
IVW,21d RSI IVW LT37 - L IVW,0.6 %,20.1 %,314,10100,100.0 %,13.6 %,0.6 %,149.1 %,0.0 %,-7.3 %,1,8,0.1,0.7,100.0 %,87.5 %,,2.1,314,1167,0.6 %,2.3 %,2,3.2,0,1,1,7,0,1,1,7,0,1,1,5,,7,1,7,,14.7,0,3.8,0,-681,0.0 %,-1.4 %,0,-681,0.0 %,-1.4 %,0,-681,0.0 %,-1.4 %,100.0 %,87.5 %,100.0 %,87.5 %,100.0 %,87.5 %,314,1430,0,-681,100.0 %,83.3 %
IWB,19d RSI IWB LT35 - L IWB,2.6 %,16.4 %,1306,8257,35.0 %,10.0 %,7.5 %,165.8 %,0.0 %,-4.0 %,2,7,0.2,0.6,100.0 %,100.0 %,,,653,1102,1.3 %,2.2 %,2.5,2.6,0,0,2,7,0,0,2,7,0,0,1,6,,,2,7,,,3.1,5.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,653,1102,0,0,100.0 %,100.0 %
IWD,7d RSI IWD LT19 - L IWD,1.1 %,4.1 %,568,2048,4.6 %,5.2 %,24.5 %,79.1 %,0.0 %,-3.2 %,2,3,0.2,0.2,100.0 %,100.0 %,,,284,673,0.6 %,1.4 %,2.5,3.3,0,0,2,3,0,0,2,3,0,0,2,3,,,2,3,,,5.3,2.9,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,284,673,0,0,100.0 %,100.0 %
IWM,16d RSI IWM LT30 - L IWM,2.9 %,8.3 %,1472,4173,4.0 %,5.6 %,73.6 %,149.6 %,0.0 %,-6.7 %,2,3,0.2,0.2,100.0 %,100.0 %,,,736,1357,1.5 %,2.7 %,2,3.7,0,0,2,3,0,0,2,3,0,0,2,3,,,2,3,,,5.4,2.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,736,1357,0,0,100.0 %,100.0 %
IWN,16d RSI IWN LT32 - L IWN,2.4 %,14.0 %,1185,7043,7.3 %,5.2 %,32.3 %,272.0 %,0.0 %,-2.6 %,3,4,0.2,0.3,66.7 %,100.0 %,1.8,,395,1679,0.8 %,3.4 %,2.7,2.2,1,0,2,4,1,0,2,4,0,0,2,4,2,,2,4,3.5,,0.8,3.3,-932,0,-0.9 %,0.0 %,-932,0,-0.9 %,0.0 %,0,0,0.0 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,826,1679,-466,0,100.0 %,100.0 %
IWO,4d RSI IWO LT18 - L IWO,-2.1 %,17.2 %,-1071,8619,20.1 %,17.5 %,-10.6 %,98.3 %,-3.4 %,-10.5 %,6,10,0.5,0.8,33.3 %,90.0 %,1.2,0.8,-179,807,-0.4 %,1.6 %,4.7,3.4,3,1,2,8,3,1,2,8,3,1,2,6,0.5,9,2,9,0.6,7.1,-0.6,2.9,-3455,-1332,-3.5 %,-2.7 %,-3455,-1332,-3.5 %,-2.7 %,-3455,-810,-3.5 %,-1.6 %,33.3 %,90.0 %,33.3 %,90.0 %,33.3 %,90.0 %,836,1044,-686,-1332,33.3 %,85.7 %
