,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2022 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAB,3d RSI SPAB LT16 - L SPAB,-1.4 %,3.6 %,-721,1811,38.1 %,23.8 %,-3.8 %,15.2 %,-4.1 %,-1.9 %,16,16,1.3,1.3,37.5 %,81.2 %,1.3,1.3,-45,112,-0.1 %,0.2 %,4.2,2.8,4,1,2,7,4,1,2,7,2,2,1,8,0.6,4.3,6,13,0.8,5.6,-0.4,2.7,-1689,-311,-1.7 %,-0.6 %,-1689,-311,-1.7 %,-0.6 %,-1689,-253,-1.7 %,-0.5 %,37.5 %,81.2 %,37.5 %,81.2 %,37.5 %,81.2 %,464,167,-351,-129,50.0 %,80.0 %
SPBO,7d RSI SPBO LT21 - L SPBO,1.5 %,4.5 %,762,2266,21.7 %,6.0 %,7.0 %,76.1 %,-1.6 %,-0.6 %,8,6,0.7,0.5,75.0 %,100.0 %,0.5,,95,371,0.2 %,0.7 %,3.9,1.5,1,0,3,6,1,0,3,5,1,0,2,4,3,,6,6,1.6,,0.6,6.3,-1568,0,-1.6 %,0.0 %,-1568,0,-1.6 %,0.0 %,-1568,0,-1.6 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,323,371,-587,0,66.7 %,100.0 %
SPDW,10d RSI SPDW LT30 - L SPDW,7.5 %,2.3 %,3742,1168,23.8 %,5.2 %,31.5 %,45.3 %,-4.4 %,-2.0 %,10,3,0.8,0.2,80.0 %,100.0 %,0.6,,374,386,0.7 %,0.8 %,3.1,3.3,2,0,7,3,2,0,7,3,1,0,6,3,4,,8,3,2.5,,1.3,12.6,-4908,0,-4.9 %,0.0 %,-4908,0,-4.9 %,0.0 %,-4908,0,-4.9 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,775,386,-1227,0,87.5 %,100.0 %
SPEM,4d RSI SPEM LT11 - L SPEM,0.4 %,12.2 %,203,6076,10.6 %,7.5 %,3.8 %,161.2 %,-2.4 %,-1.8 %,3,6,0.2,0.5,33.3 %,100.0 %,2.3,,68,966,0.1 %,1.9 %,4.3,2.2,2,0,1,6,2,0,1,6,2,0,1,5,0.5,,1,6,1.2,,0.1,7,-2441,0,-2.4 %,0.0 %,-2441,0,-2.4 %,0.0 %,-2441,0,-2.4 %,0.0 %,33.3 %,100.0 %,33.3 %,100.0 %,33.3 %,100.0 %,1423,966,-610,0,33.3 %,100.0 %
SPGM,18d RSI SPGM LT38 - L SPGM,19.5 %,5.6 %,9768,2804,26.3 %,5.2 %,74.2 %,108.7 %,-2.2 %,-1.9 %,13,3,1.1,0.2,92.3 %,100.0 %,0.7,,751,922,1.5 %,1.8 %,2.8,3.3,1,0,10,3,1,0,10,3,1,0,6,3,12,,12,3,8.4,,3.7,2.5,-2647,0,-2.6 %,0.0 %,-2647,0,-2.6 %,0.0 %,-1373,0,-1.4 %,0.0 %,92.3 %,100.0 %,92.3 %,100.0 %,92.3 %,100.0 %,924,922,-1324,0,87.5 %,100.0 %
SPHB,3d RSI SPHB LT10 - L SPHB,12.2 %,16.0 %,6117,8002,16.1 %,7.1 %,75.9 %,224.1 %,0.0 %,-2.4 %,6,7,0.5,0.6,83.3 %,85.7 %,16.2,5.2,1020,1078,2.0 %,2.2 %,3.7,1.6,1,1,5,5,1,1,5,5,1,1,4,5,5,6,5,6,81.2,31.5,3.2,3.7,-152,-248,-0.2 %,-0.5 %,-152,-248,-0.2 %,-0.5 %,-152,-248,-0.2 %,-0.5 %,83.3 %,85.7 %,83.3 %,85.7 %,83.3 %,85.7 %,1239,1298,-76,-248,80.0 %,85.7 %
SPHD,12d RSI SPHD LT37 - L SPHD,-1.1 %,7.3 %,-531,3648,22.3 %,6.0 %,-4.8 %,122.6 %,-9.4 %,-0.6 %,7,5,0.6,0.4,57.1 %,100.0 %,0.7,,-76,710,-0.2 %,1.4 %,4,2,2,0,2,5,3,0,2,4,3,0,2,4,1.3,,4,5,0.9,,-0.1,6.9,-6146,0,-6.1 %,0.0 %,-10015,0,-10.0 %,0.0 %,-7661,0,-7.7 %,0.0 %,57.1 %,100.0 %,57.1 %,100.0 %,50.0 %,100.0 %,1248,710,-1841,0,40.0 %,100.0 %
SPHQ,12d RSI SPHQ LT36 - L SPHQ,11.5 %,9.5 %,5765,4740,25.5 %,6.3 %,45.1 %,149.3 %,-1.9 %,-1.8 %,10,4,0.8,0.3,70.0 %,100.0 %,1.8,,576,1148,1.2 %,2.3 %,3.5,3,1,0,4,4,1,0,6,4,1,0,5,4,2.3,,7,4,4.2,,1.9,4.5,-2109,0,-2.1 %,0.0 %,-2109,0,-2.1 %,0.0 %,-1917,0,-1.9 %,0.0 %,70.0 %,100.0 %,70.0 %,100.0 %,77.8 %,100.0 %,1081,1148,-601,0,75.0 %,100.0 %
SPHY,10d RSI SPHY LT39 - L SPHY,5.2 %,4.6 %,2618,2307,45.1 %,13.1 %,11.6 %,35.2 %,-2.3 %,-1.0 %,23,9,1.9,0.8,65.2 %,88.9 %,1,2,114,252,0.2 %,0.5 %,3.9,2.7,2,1,5,7,3,1,5,7,1,1,3,4,1.9,8,15,8,1.8,15.6,1,2.9,-2110,-155,-2.1 %,-0.3 %,-1293,-155,-1.3 %,-0.3 %,-1619,-155,-1.6 %,-0.3 %,65.2 %,88.9 %,65.2 %,88.9 %,63.6 %,88.9 %,391,303,-405,-155,63.6 %,83.3 %
SPIB,4d RSI SPIB LT13 - L SPIB,-2.6 %,2.3 %,-1278,1133,18.7 %,7.5 %,-13.7 %,30.1 %,-2.8 %,-0.1 %,6,6,0.5,0.5,16.7 %,100.0 %,0.5,,-213,187,-0.4 %,0.4 %,4.7,2.2,5,0,1,6,5,0,1,6,5,0,1,4,0.2,,1,6,0.1,,-2,6.2,-2854,0,-2.9 %,0.0 %,-2854,0,-2.9 %,0.0 %,-2854,0,-2.9 %,0.0 %,16.7 %,100.0 %,16.7 %,100.0 %,16.7 %,100.0 %,149,187,-285,0,16.7 %,100.0 %
SPIP,17d RSI SPIP LT41 - L SPIP,2.8 %,0.9 %,1384,461,54.1 %,9.1 %,5.1 %,10.1 %,-2.1 %,-2.3 %,22,6,1.8,0.5,59.1 %,66.7 %,1.1,1,63,77,0.1 %,0.1 %,4.3,2.8,3,1,7,3,3,1,7,3,2,1,3,2,1.4,2,13,4,1.6,2,0.9,0.8,-2205,-365,-2.2 %,-0.7 %,-2205,-365,-2.2 %,-0.7 %,-703,-365,-0.7 %,-0.7 %,59.1 %,66.7 %,59.1 %,66.7 %,59.1 %,66.7 %,292,238,-268,-243,66.7 %,66.7 %
SPLB,3d RSI SPLB LT10 - L SPLB,-1.4 %,8.9 %,-695,4462,18.4 %,9.9 %,-7.6 %,90.0 %,-6.3 %,-1.2 %,8,7,0.7,0.6,50.0 %,100.0 %,0.8,,-87,615,-0.2 %,1.2 %,4.5,2.6,4,0,4,7,4,0,4,7,4,0,4,7,1,,4,7,0.8,,-0.3,5.6,-6522,0,-6.5 %,0.0 %,-6522,0,-6.5 %,0.0 %,-6522,0,-6.5 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,642,615,-815,0,50.0 %,100.0 %
SPLV,6d RSI SPLV LT25 - L SPLV,-1.6 %,7.2 %,-775,3617,23.5 %,10.7 %,-6.6 %,67.5 %,-5.7 %,-3.1 %,7,6,0.6,0.5,57.1 %,83.3 %,0.6,4.4,-111,587,-0.2 %,1.2 %,4.9,3.5,1,1,3,4,1,1,3,3,1,1,2,3,1.3,5,4,5,0.8,21.9,-0.2,3.3,-3660,-168,-3.7 %,-0.3 %,-3660,-168,-3.7 %,-0.3 %,-3660,-168,-3.7 %,-0.3 %,57.1 %,83.3 %,57.1 %,83.3 %,57.1 %,80.0 %,1004,738,-1597,-168,50.0 %,80.0 %
SPMB,21d RSI SPMB LT33 - L SPMB,-0.8 %,0.7 %,-393,364,36.5 %,6.3 %,-2.2 %,11.5 %,-2.4 %,-0.5 %,15,3,1.2,0.2,40.0 %,66.7 %,1.2,,-26,121,-0.1 %,0.2 %,3.9,4.3,3,1,3,1,3,1,3,1,2,0,2,2,0.7,2,6,2,0.8,,-0.4,2.1,-2388,0,-2.4 %,0.0 %,-2388,0,-2.4 %,0.0 %,-2340,0,-2.3 %,0.0 %,40.0 %,66.7 %,40.0 %,66.7 %,40.0 %,66.7 %,262,182,-218,0,37.5 %,100.0 %
SPMD,15d RSI SPMD LT38 - L SPMD,15.9 %,11.2 %,7953,5617,23.9 %,5.2 %,66.5 %,217.8 %,-2.6 %,-2.0 %,11,5,0.9,0.4,81.8 %,100.0 %,0.9,,723,1077,1.4 %,2.1 %,2.9,1.6,1,0,8,5,1,0,7,5,1,0,4,4,4.5,,9,5,4.3,,2.3,8.7,-3042,0,-3.0 %,0.0 %,-3042,0,-3.0 %,0.0 %,-1838,0,-1.8 %,0.0 %,81.8 %,100.0 %,81.8 %,100.0 %,80.0 %,100.0 %,1155,1077,-1220,0,71.4 %,100.0 %
SPMO,8d RSI SPMO LT29 - L SPMO,8.1 %,17.2 %,4070,8599,24.3 %,9.5 %,33.5 %,180.6 %,-1.9 %,-1.9 %,9,7,0.8,0.6,66.7 %,100.0 %,1.7,,452,1151,0.9 %,2.3 %,3.7,2.4,1,0,5,7,1,0,5,7,2,0,4,6,2,,6,7,3.3,,1.4,4.4,-1409,0,-1.4 %,0.0 %,-1409,0,-1.4 %,0.0 %,-2075,0,-2.1 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,970,1151,-584,0,57.1 %,100.0 %
SPSB,5d RSI SPSB LT13 - L SPSB,-1.9 %,0.3 %,-969,152,23.9 %,8.3 %,-8.1 %,3.6 %,-1.0 %,-0.1 %,4,2,0.3,0.2,0.0 %,100.0 %,0,,-242,76,-0.5 %,0.1 %,9.8,9.5,4,0,0,2,4,0,0,2,4,0,0,2,0,,0,2,0,,-3.7,1244.5,-1937,0,-1.9 %,0.0 %,-1937,0,-1.9 %,0.0 %,-1937,0,-1.9 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,76,-242,0,0.0 %,100.0 %
SPSM,16d RSI SPSM LT40 - L SPSM,4.4 %,6.8 %,2220,3407,24.5 %,5.2 %,18.1 %,132.1 %,-6.0 %,-3.7 %,13,4,1.1,0.3,69.2 %,100.0 %,0.6,,171,834,0.3 %,1.7 %,3.4,2.2,2,0,4,4,2,0,4,4,2,0,3,2,2.2,,9,4,1.4,,0.6,3,-3706,0,-3.7 %,0.0 %,-2892,0,-2.9 %,0.0 %,-4873,0,-4.9 %,0.0 %,69.2 %,100.0 %,69.2 %,100.0 %,66.7 %,100.0 %,807,834,-1261,0,62.5 %,100.0 %
SPTI,9d RSI SPTI LT23 - L SPTI,1.2 %,2.0 %,592,1014,16.3 %,7.5 %,7.3 %,26.9 %,-0.7 %,-0.2 %,8,6,0.7,0.5,62.5 %,100.0 %,1.3,,74,168,0.1 %,0.3 %,2.9,2.2,1,0,4,6,1,0,4,6,1,0,3,3,1.7,,5,6,2.2,,0.9,4.2,-750,0,-0.8 %,0.0 %,-750,0,-0.8 %,0.0 %,-750,0,-0.8 %,0.0 %,62.5 %,100.0 %,62.5 %,100.0 %,62.5 %,100.0 %,219,168,-168,0,66.7 %,100.0 %
SPTL,4d RSI SPTL LT10 - L SPTL,2.8 %,2.2 %,1409,1092,9.2 %,5.2 %,30.8 %,42.3 %,0.0 %,-2.9 %,3,3,0.2,0.2,66.7 %,66.7 %,1.7,3.6,470,363,0.9 %,0.7 %,3,3.3,1,1,2,2,1,1,2,2,1,1,2,1,2,2,2,2,3.5,7.3,1.1,1.6,-1138,-174,-1.1 %,-0.3 %,-1138,-174,-1.1 %,-0.3 %,-1138,-174,-1.1 %,-0.3 %,66.7 %,66.7 %,66.7 %,66.7 %,66.7 %,66.7 %,989,631,-569,-174,66.7 %,50.0 %
SPTM,6d RSI SPTM LT28 - L SPTM,2.5 %,18.4 %,1249,9220,22.7 %,10.3 %,11.0 %,178.7 %,-3.5 %,-1.8 %,11,8,0.9,0.7,63.6 %,100.0 %,0.8,,114,1071,0.2 %,2.1 %,3.8,2.2,2,0,4,8,2,0,4,8,2,0,4,8,1.8,,7,8,1.3,,0.4,6.2,-3300,0,-3.3 %,0.0 %,-3300,0,-3.3 %,0.0 %,-3647,0,-3.6 %,0.0 %,63.6 %,100.0 %,63.6 %,100.0 %,63.6 %,100.0 %,737,1071,-977,0,66.7 %,100.0 %
SPTS,15d RSI SPTS LT29 - L SPTS,-1.5 %,0.2 %,-747,94,31.6 %,6.8 %,-4.7 %,2.8 %,-1.3 %,-0.2 %,8,3,0.7,0.2,25.0 %,66.7 %,0.6,1.8,-93,31,-0.2 %,0.1 %,6.4,4.7,5,1,2,2,5,1,2,2,3,1,2,1,0.3,2,2,2,0.2,3.5,-1.9,0.9,-1412,-38,-1.4 %,-0.1 %,-1412,-38,-1.4 %,-0.1 %,-1296,-38,-1.3 %,-0.1 %,25.0 %,66.7 %,25.0 %,66.7 %,25.0 %,66.7 %,97,66,-157,-38,33.3 %,50.0 %
SPXL,5d RSI SPXL LT22 - L SPXL,17.4 %,30.2 %,8723,15102,18.2 %,5.2 %,96.0 %,585.5 %,-6.3 %,-0.7 %,9,5,0.8,0.4,66.7 %,100.0 %,1,,969,2718,1.9 %,5.4 %,3.7,1.6,2,0,5,5,2,0,5,5,2,0,4,5,2,,6,5,2,,0.9,6.9,-7518,0,-7.5 %,0.0 %,-7518,0,-7.5 %,0.0 %,-7518,0,-7.5 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,2889,2718,-2870,0,62.5 %,100.0 %
SPXU,15d RSI SPXU LT29 - L SPXU,2.2 %,2.0 %,1078,1012,100.0 %,8.3 %,2.2 %,24.3 %,0.0 %,-4.5 %,1,4,0.1,0.3,100.0 %,50.0 %,,1.5,1078,271,2.2 %,0.5 %,1,4.2,0,1,1,1,0,1,1,1,0,1,1,1,,1,1,2,,1.5,0,0.4,0,-1305,0.0 %,-2.6 %,0,-1305,0.0 %,-2.6 %,0,-1305,0.0 %,-2.6 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,1078,1596,0,-1054,100.0 %,50.0 %
SPY,5d RSI SPY LT22 - L SPY,8.0 %,10.2 %,3990,5077,16.9 %,5.6 %,47.1 %,182.8 %,-1.0 %,-0.2 %,9,5,0.8,0.4,66.7 %,100.0 %,1.4,,443,977,0.9 %,1.9 %,3.3,1.8,2,0,4,5,2,0,4,5,1,0,3,5,2,,6,5,2.9,,1.3,7.8,-1094,0,-1.1 %,0.0 %,-1094,0,-1.1 %,0.0 %,-3184,0,-3.2 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,1022,977,-713,0,71.4 %,100.0 %
SPYD,12d RSI SPYD LT35 - L SPYD,7.3 %,13.1 %,3639,6566,18.7 %,5.6 %,39.0 %,236.4 %,-3.8 %,-1.0 %,8,5,0.7,0.4,75.0 %,100.0 %,0.7,,455,1249,0.9 %,2.5 %,2.6,1.8,1,0,3,5,1,0,4,5,1,0,3,4,3,,6,5,2.2,,1,16.3,-4085,0,-4.1 %,0.0 %,-4085,0,-4.1 %,0.0 %,-3524,0,-3.5 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,85.7 %,100.0 %,1111,1249,-1515,0,80.0 %,100.0 %
SPYG,7d RSI SPYG LT27 - L SPYG,11.6 %,10.6 %,5811,5284,22.0 %,8.7 %,52.7 %,121.1 %,-0.3 %,-2.7 %,8,6,0.7,0.5,75.0 %,100.0 %,1.3,,726,847,1.5 %,1.7 %,4,2.7,1,0,5,6,1,0,5,6,1,0,5,5,3,,6,6,3.9,,1.6,3.9,-3703,0,-3.7 %,0.0 %,-3703,0,-3.7 %,0.0 %,-3703,0,-3.7 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,1302,847,-999,0,75.0 %,100.0 %
SPYV,12d RSI SPYV LT34 - L SPYV,6.8 %,8.6 %,3408,4314,19.2 %,5.2 %,35.4 %,167.3 %,-2.2 %,-1.0 %,8,4,0.7,0.3,75.0 %,100.0 %,1,,426,1046,0.9 %,2.1 %,3.2,2.2,1,0,4,4,1,0,4,4,2,0,4,4,3,,6,4,3,,1.5,11.4,-2419,0,-2.4 %,0.0 %,-2419,0,-2.4 %,0.0 %,-1689,0,-1.7 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,848,1046,-839,0,71.4 %,100.0 %
SPYX,17d RSI SPYX LT46 - L SPYX,4.0 %,15.7 %,2012,7842,56.0 %,11.1 %,7.2 %,141.2 %,-8.2 %,-2.0 %,32,7,2.7,0.6,71.9 %,100.0 %,0.5,,63,1053,0.1 %,2.1 %,3.2,3,3,0,5,7,3,0,4,7,1,0,3,5,2.6,,23,7,1.2,,0.3,6.8,-6067,0,-6.1 %,0.0 %,-6067,0,-6.1 %,0.0 %,-6067,0,-6.1 %,0.0 %,71.9 %,100.0 %,71.9 %,100.0 %,67.9 %,100.0 %,601,1053,-1311,0,63.6 %,100.0 %
SRLN,19d RSI SRLN LT46 - L SRLN,-5.9 %,0.8 %,-2959,381,61.4 %,12.3 %,-9.6 %,6.2 %,-7.7 %,-0.5 %,16,4,1.3,0.3,56.2 %,100.0 %,0.3,,-185,95,-0.4 %,0.2 %,6.5,6.8,2,0,3,4,2,0,2,4,3,0,1,3,1.3,,9,4,0.4,,-1.3,15.2,-3626,0,-3.6 %,0.0 %,-3626,0,-3.6 %,0.0 %,-2845,0,-2.8 %,0.0 %,56.2 %,100.0 %,56.2 %,100.0 %,50.0 %,100.0 %,238,95,-729,0,44.4 %,100.0 %
SRTY,4d RSI SRTY LT15 - L SRTY,1.1 %,10.3 %,544,5160,29.3 %,9.9 %,3.7 %,104.0 %,0.0 %,-9.3 %,3,5,0.2,0.4,66.7 %,60.0 %,0.5,1.8,181,1038,0.4 %,2.1 %,6.3,4,1,1,2,3,1,1,2,3,1,1,1,3,2,1.5,2,3,1.1,2.8,0.1,1.1,-12435,-1582,-12.4 %,-3.2 %,-12435,-1582,-12.4 %,-3.2 %,-8253,-1582,-8.3 %,-3.2 %,66.7 %,60.0 %,66.7 %,60.0 %,66.7 %,60.0 %,3381,2709,-6217,-1468,50.0 %,60.0 %
SSO,7d RSI SSO LT30 - L SSO,5.6 %,34.1 %,2776,17055,23.1 %,9.5 %,24.0 %,358.2 %,-6.2 %,-3.6 %,12,7,1,0.6,66.7 %,100.0 %,0.7,,231,2149,0.5 %,4.3 %,3.5,2.4,2,0,5,7,2,0,5,7,2,0,4,7,2,,8,7,1.3,,0.4,6.4,-6297,0,-6.3 %,0.0 %,-6297,0,-6.3 %,0.0 %,-6669,0,-6.7 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,1497,2149,-2301,0,66.7 %,100.0 %
STIP,3d RSI STIP LT11 - L STIP,-0.2 %,0.8 %,-78,379,13.4 %,5.6 %,-1.2 %,13.6 %,-1.4 %,-0.1 %,6,5,0.5,0.4,66.7 %,100.0 %,0.4,,-13,75,-0.0 %,0.1 %,3.7,1.8,1,0,2,5,1,0,2,5,2,0,2,4,2,,4,5,0.9,,-0.1,5.6,-1114,0,-1.1 %,0.0 %,-1114,0,-1.1 %,0.0 %,-1425,0,-1.4 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,160,75,-359,0,60.0 %,100.0 %
SUB,19d RSI SUB LT40 - L SUB,-3.2 %,0.3 %,-1617,151,68.2 %,19.1 %,-4.7 %,1.6 %,-2.8 %,-0.2 %,26,6,2.2,0.5,65.4 %,66.7 %,0.2,2.2,-62,25,-0.1 %,0.1 %,4.5,7,3,1,7,2,3,1,4,2,4,1,2,2,1.9,2,17,4,0.3,4.3,-1.6,1.6,-1889,-45,-1.9 %,-0.1 %,-1743,-45,-1.7 %,-0.1 %,-2779,0,-2.8 %,0.0 %,65.4 %,66.7 %,65.4 %,66.7 %,50.0 %,66.7 %,50,49,-273,-23,37.5 %,66.7 %
SUSB,4d RSI SUSB LT10 - L SUSB,-1.1 %,0.8 %,-527,425,13.3 %,7.9 %,-7.9 %,10.7 %,-1.3 %,-0.1 %,4,4,0.3,0.3,25.0 %,100.0 %,0.5,,-132,106,-0.3 %,0.2 %,4.5,4,3,0,1,4,3,0,1,4,3,0,1,3,0.3,,1,4,0.2,,-1.4,11.4,-1283,0,-1.3 %,0.0 %,-1283,0,-1.3 %,0.0 %,-1283,0,-1.3 %,0.0 %,25.0 %,100.0 %,25.0 %,100.0 %,25.0 %,100.0 %,114,106,-214,0,25.0 %,100.0 %
SUSC,3d RSI SUSC LT10 - L SUSC,-1.9 %,3.8 %,-968,1875,19.1 %,9.5 %,-10.1 %,39.4 %,-4.2 %,-0.7 %,9,7,0.8,0.6,44.4 %,85.7 %,0.7,2.6,-108,264,-0.2 %,0.5 %,4.2,2.4,5,1,4,6,5,1,4,6,5,1,3,6,0.8,6,4,6,0.6,15.3,-0.7,3.3,-4469,-129,-4.5 %,-0.3 %,-4469,-129,-4.5 %,-0.3 %,-4469,-129,-4.5 %,-0.3 %,44.4 %,85.7 %,44.4 %,85.7 %,44.4 %,85.7 %,317,330,-447,-129,37.5 %,85.7 %
TAIL,3d RSI TAIL LT10 - L TAIL,4.4 %,3.2 %,2212,1598,15.5 %,12.7 %,28.5 %,25.2 %,0.0 %,-1.2 %,5,6,0.4,0.5,80.0 %,100.0 %,0.8,,442,263,0.9 %,0.5 %,3,3.8,1,0,4,6,1,0,4,6,1,0,4,5,4,,4,6,3.3,,1.3,5.5,-1952,0,-2.0 %,0.0 %,-1952,0,-2.0 %,0.0 %,-1952,0,-2.0 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,797,263,-976,0,80.0 %,100.0 %
TAN,6d RSI TAN LT18 - L TAN,-3.1 %,23.8 %,-1567,11921,10.9 %,7.1 %,-28.8 %,333.8 %,-1.0 %,-9.9 %,3,5,0.2,0.4,0.0 %,80.0 %,0,2.4,-522,2246,-1.0 %,4.5 %,5.7,2.6,3,1,0,3,3,1,0,3,3,1,0,2,0,4,0,4,0,9.8,-2.3,2,-3134,-1283,-3.1 %,-2.6 %,-3134,-1283,-3.1 %,-2.6 %,-3134,-1283,-3.1 %,-2.6 %,0.0 %,80.0 %,0.0 %,80.0 %,0.0 %,80.0 %,0,3129,-522,-1283,0.0 %,75.0 %
TBLL,4d RSI TBLL LT11 - L TBLL,-0.0 %,0.0 %,-17,11,100.0 %,34.5 %,-0.0 %,0.1 %,0.0 %,-0.0 %,1,1,0.1,0.1,0.0 %,100.0 %,0,,-17,11,-0.0 %,0.0 %,23,86,1,0,0,1,1,0,0,1,1,0,0,1,0,,0,1,0,,0,0,-33,0,-0.0 %,0.0 %,-33,0,-0.0 %,0.0 %,-33,0,-0.0 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,11,-17,0,0.0 %,100.0 %
TBT,4d RSI TBT LT20 - L TBT,20.7 %,21.9 %,10344,10965,11.3 %,12.7 %,183.5 %,172.7 %,-1.3 %,-3.7 %,7,10,0.6,0.8,85.7 %,100.0 %,2.3,,1478,1006,3.0 %,2.0 %,2.1,2.2,1,0,6,10,1,0,6,10,1,0,4,7,6,,6,10,13.8,,3.3,4.8,-1619,0,-1.6 %,0.0 %,-1619,0,-1.6 %,0.0 %,-1619,0,-1.6 %,0.0 %,85.7 %,100.0 %,85.7 %,100.0 %,85.7 %,100.0 %,1859,1006,-809,0,80.0 %,100.0 %
TDIV,3d RSI TDIV LT13 - L TDIV,3.8 %,8.0 %,1917,4007,17.5 %,5.6 %,21.9 %,144.3 %,-6.6 %,-1.0 %,8,6,0.7,0.5,62.5 %,100.0 %,0.9,,240,647,0.5 %,1.3 %,4,1.3,3,0,3,6,3,0,3,6,3,0,3,6,1.7,,5,6,1.5,,0.6,8.2,-6999,0,-7.0 %,0.0 %,-6999,0,-7.0 %,0.0 %,-3992,0,-4.0 %,0.0 %,62.5 %,100.0 %,62.5 %,100.0 %,62.5 %,100.0 %,1083,647,-1167,0,57.1 %,100.0 %
TDTF,14d RSI TDTF LT36 - L TDTF,0.3 %,1.9 %,142,968,35.7 %,5.6 %,0.8 %,34.9 %,-2.9 %,-0.2 %,14,4,1.2,0.3,57.1 %,100.0 %,0.8,,10,240,0.0 %,0.5 %,4.1,2.5,2,0,2,4,2,0,2,4,1,0,5,3,1.3,,8,4,1.1,,0.1,4.7,-2937,0,-2.9 %,0.0 %,-2937,0,-2.9 %,0.0 %,-2337,0,-2.3 %,0.0 %,57.1 %,100.0 %,57.1 %,100.0 %,57.1 %,100.0 %,234,240,-288,0,85.7 %,100.0 %
TDTT,6d RSI TDTT LT24 - L TDTT,-1.5 %,1.5 %,-772,764,17.6 %,7.5 %,-8.8 %,20.3 %,-2.8 %,-0.2 %,7,5,0.6,0.4,42.9 %,100.0 %,0.6,,-110,152,-0.2 %,0.3 %,4.4,2.8,4,0,2,5,4,0,2,4,3,0,2,4,0.8,,3,5,0.5,,-0.6,4.4,-2819,0,-2.8 %,0.0 %,-2819,0,-2.8 %,0.0 %,-2819,0,-2.8 %,0.0 %,42.9 %,100.0 %,42.9 %,100.0 %,42.9 %,100.0 %,213,152,-352,0,50.0 %,100.0 %
TECL,6d RSI TECL LT27 - L TECL,55.1 %,52.1 %,27544,26068,27.1 %,10.3 %,203.6 %,505.3 %,-8.5 %,-9.2 %,15,7,1.2,0.6,73.3 %,100.0 %,1.1,,1836,3116,3.7 %,6.2 %,3.4,2.7,1,0,5,7,1,0,5,7,1,0,5,5,2.8,,11,7,3,,1.9,4.8,-12421,0,-12.4 %,0.0 %,-12421,0,-12.4 %,0.0 %,-9978,0,-10.0 %,0.0 %,73.3 %,100.0 %,73.3 %,100.0 %,73.3 %,100.0 %,3787,3116,-3529,0,77.8 %,100.0 %
TFI,21d RSI TFI LT28 - L TFI,-10.4 %,0.0 %,-5182,22,49.5 %,6.8 %,-21.0 %,0.7 %,-10.1 %,-0.4 %,11,2,0.9,0.2,45.5 %,50.0 %,0.2,1.5,-471,11,-0.9 %,0.0 %,7,7.5,2,1,1,1,2,1,1,1,2,1,1,1,0.8,1,5,1,0.2,1.5,-1.9,0.3,-2563,-44,-2.6 %,-0.1 %,-2563,-44,-2.6 %,-0.1 %,-6808,-44,-6.8 %,-0.1 %,45.5 %,50.0 %,45.5 %,50.0 %,40.0 %,50.0 %,204,66,-1034,-44,33.3 %,50.0 %
TFLO,3d RSI TFLO LT41 - L TFLO,1.0 %,0.1 %,479,47,56.6 %,97.2 %,1.7 %,0.1 %,0.0 %,-0.1 %,12,3,1,0.2,91.7 %,100.0 %,,,40,16,0.1 %,0.0 %,6.3,25,1,0,6,3,1,0,6,3,0,0,8,3,11,,11,3,,,5.3,4.9,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,91.7 %,100.0 %,91.7 %,100.0 %,91.7 %,100.0 %,44,16,0,0,100.0 %,100.0 %
