oos_year,ticker,ours_branch_id,sheet_branch_id,status
2020,ILF,20d RSI ILF LT35 - L ILF,20d RSI ILF LT35 - L ILF,exact_both
2020,INDY,16d RSI INDY LT30 - L INDY,16d RSI INDY LT30 - L INDY,exact_both
2020,INTF,19d RSI INTF LT36 - L INTF,19d RSI INTF LT36 - L INTF,exact_both
2020,IOO,21d RSI IOO LT42 - L IOO,21d RSI IOO LT42 - L IOO,exact_both
2020,IQDF,20d RSI IQDF LT36 - L IQDF,20d RSI IQDF LT36 - L IQDF,exact_both
2020,IQLT,21d RSI IQLT LT44 - L IQLT,21d RSI IQLT LT44 - L IQLT,exact_both
2020,IUSV,7d RSI IUSV LT24 - L IUSV,7d RSI IUSV LT24 - L IUSV,exact_both
2020,IVLU,21d RSI IVLU LT35 - L IVLU,21d RSI IVLU LT35 - L IVLU,exact_both
2020,IWD,14d RSI IWD LT36 - L IWD,14d RSI IWD LT36 - L IWD,exact_both
2020,IWF,13d RSI IWF LT38 - L IWF,13d RSI IWF LT38 - L IWF,exact_both
2020,IWO,13d RSI IWO LT37 - L IWO,13d RSI IWO LT37 - L IWO,exact_both
2020,IWY,12d RSI IWY LT38 - L IWY,12d RSI IWY LT38 - L IWY,exact_both
2020,IXN,12d RSI IXN LT36 - L IXN,12d RSI IXN LT36 - L IXN,exact_both
2020,IXUS,20d RSI IXUS LT40 - L IXUS,20d RSI IXUS LT40 - L IXUS,exact_both
2020,IYC,20d RSI IYC LT43 - L IYC,20d RSI IYC LT43 - L IYC,exact_both
2020,IYE,5d RSI IYE LT10 - L IYE,5d RSI IYE LT10 - L IYE,exact_both
2020,IYM,17d RSI IYM LT36 - L IYM,17d RSI IYM LT36 - L IYM,exact_both
2020,IYW,19d RSI IYW LT39 - L IYW,19d RSI IYW LT39 - L IYW,exact_both
2020,JETS,9d RSI JETS LT23 - L JETS,9d RSI JETS LT23 - L JETS,exact_both
2020,JHMM,13d RSI JHMM LT36 - L JHMM,13d RSI JHMM LT36 - L JHMM,exact_both
2020,JNUG,10d RSI JNUG LT30 - L JNUG,10d RSI JNUG LT30 - L JNUG,exact_both
2020,KBA,19d RSI KBA LT39 - L KBA,19d RSI KBA LT39 - L KBA,exact_both
2020,KBE,19d RSI KBE LT39 - L KBE,19d RSI KBE LT39 - L KBE,exact_both
2020,KBWB,14d RSI KBWB LT35 - L KBWB,14d RSI KBWB LT35 - L KBWB,exact_both
2020,KIE,15d RSI KIE LT41 - L KIE,15d RSI KIE LT41 - L KIE,exact_both
2020,KORU,20d RSI KORU LT30 - L KORU,20d RSI KORU LT30 - L KORU,exact_both
2020,KRE,21d RSI KRE LT39 - L KRE,21d RSI KRE LT39 - L KRE,exact_both
2020,LABD,19d RSI LABD LT27 - L LABD,19d RSI LABD LT27 - L LABD,exact_both
2020,LEMB,12d RSI LEMB LT27 - L LEMB,12d RSI LEMB LT27 - L LEMB,exact_both
2020,LIT,7d RSI LIT LT19 - L LIT,7d RSI LIT LT19 - L LIT,exact_both
2020,LRGF,15d RSI LRGF LT36 - L LRGF,15d RSI LRGF LT36 - L LRGF,exact_both
2020,MGK,13d RSI MGK LT38 - L MGK,13d RSI MGK LT38 - L MGK,exact_both
2020,MLPX,21d RSI MLPX LT36 - L MLPX,21d RSI MLPX LT36 - L MLPX,exact_both
2020,MOO,10d RSI MOO LT33 - L MOO,10d RSI MOO LT33 - L MOO,exact_both
2020,MORT,3d RSI MORT LT12 - L MORT,3d RSI MORT LT12 - L MORT,exact_both
2020,NUGT,20d RSI NUGT LT38 - L NUGT,20d RSI NUGT LT38 - L NUGT,exact_both
2020,NYF,18d RSI NYF LT39 - L NYF,18d RSI NYF LT39 - L NYF,exact_both
2020,ONEQ,16d RSI ONEQ LT38 - L ONEQ,16d RSI ONEQ LT38 - L ONEQ,exact_both
2020,PAVE,4d RSI PAVE LT13 - L PAVE,4d RSI PAVE LT13 - L PAVE,exact_both
2020,PDBC,4d RSI PDBC LT13 - L PDBC,4d RSI PDBC LT13 - L PDBC,exact_both
2020,PEY,16d RSI PEY LT35 - L PEY,16d RSI PEY LT35 - L PEY,exact_both
2020,PGF,4d RSI PGF LT18 - L PGF,4d RSI PGF LT18 - L PGF,exact_both
2020,PPH,4d RSI PPH LT12 - L PPH,4d RSI PPH LT12 - L PPH,exact_both
2020,PPLT,5d RSI PPLT LT19 - L PPLT,5d RSI PPLT LT19 - L PPLT,exact_both
2020,PRF,17d RSI PRF LT37 - L PRF,17d RSI PRF LT37 - L PRF,exact_both
2020,PSC,5d RSI PSC LT22 - L PSC,5d RSI PSC LT22 - L PSC,exact_both
